lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Wanted
Someone who kissed me
And held me closely
Then stole my heart

Wanted
Someone I trusted
Who gave no warning
We'd ever part

She was last seen
Hiding out in someone's arms
He knew nothing
Of the danger in her charms

A jury
May find her guilty
But I'd forgive her
If I could see

A signed confession
That she's repented
And really wanted
No one but me

Wanted
Someone who kissed me
And held me closely
Then stole my heart

Wanted
Someone I trusted
Who gave no warning
That we'd ever part

She was last seen
Hiding out in someone's arms
He knew nothing
Of the danger in her charms

A jury
May find her guilty
But I'd forgive her
If I could see

A signed confession
That she's repented
And really wanted
No one but me","['adult contemporary', 'american', 'big band', 'classic pop and rock', 'country', 'easy listening', 'jazz', 'latin', 'pop', 'rock', 'rock and roll', 'swing']",180.0,2,1954,3.6,92.8,139,34,"{'neg': 0.149, 'neu': 0.685, 'pos': 0.166, 'compound': 0.5852}",Wanted,1.3,Perry Como,15,28
"Lately when I'm in my room
All by myself
In the solitary gloom
I call to myself

Hey there
You with the stars in your eyes
Love never made a fool of you
You use to be too wise

Hey there
You on that high flyin' cloud
Though he won't throw a crumb to you
You think someday he'll come to you

Better forget him
Him with his nose in the air
He has you dancin' on a string
Break it and he won't care

Won't you take this advice I hand you like a mother
Or are you not seein' things too clear
Are you too much in love to hear?
Is it all goin' in one ear and out the other

Hey there
You with the stars in your eyes
(Are you talking to me?)
Love never made a fool of you
(Not until now)
You used to be too wise
(Yes, I was once)

Will you take this advice I hand you like a mother
Or am I not seein' things too clear
Are you just too far gone to hear?
Is it all goin' in one ear and out the other","['american', 'jazz', 'pop', 'vocal jazz']",221.4,3,1954,4.4,107.69,195,28,"{'neg': 0.037, 'neu': 0.763, 'pos': 0.2, 'compound': 0.9878}",Hey There,-0.30000000000000004,Rosemary Clooney,10,10
"Once I had a secret love
That lived within the heart of me
All too soon my secret love
Became impatient to be free

So I told a friendly star
The way that dreamers often do
Just how wonderful you are
And why I'm so in love with you

Now I shout it from the highest hills
Even told the golden daffodils
At last my heart's an open door
And my secret love is no secret anymore

Now I shout it from the highest hills
Even told the golden daffodils
At last my heart's an open door
And my secret love is no secret anymore","['american', 'big band', 'easy listening soundtracks and musicals', 'pop']",131.4,9,1954,4.4,90.77,105,16,"{'neg': 0.052000000000000005, 'neu': 0.6980000000000001, 'pos': 0.25, 'compound': 0.9815}",Secret Love,2.1,Doris Day,10,6
"Fairy tales can come true
It can happen to you
If you're young at heart

For it's hard you will find
To be narrow of mind
If you're young at heart

You can go to extremes
With impossible schemes
You can laugh when your dreams
Fall apart at the seams

And life gets more exciting
with each passing day
And love is either in your heart
Or on it's way

Don't you know that it's worth
Every treasure on earth
To be young at heart

For as rich as you are
It's much better by far
To be young at heart

And if you should survive to 105
Look at all you'll derive
Out of being alive

And here is the best part
You've had a head start
If you are among the very
Young at heart

And if you should survive to 105
Think of all you'll derive
Out of being alive

And here is the best part
You've had a head start
If you are among the very
Young at heart...","['big band', 'chrismas', 'christmas', 'columbia', 'easy listening soundtracks and musicals', 'garland', 'jazz', 'pop', 'swing', 'swing; jazz; big band; christmas', 'vocal']",198.0,11,1954,4.0,108.7,173,34,"{'neg': 0.007, 'neu': 0.787, 'pos': 0.20600000000000002, 'compound': 0.9903000000000001}",Young At Heart,-0.7000000000000001,Frank Sinatra,11,15
"This ole house once knew his children
This ole house once knew his wife
This ole house was home and comfort
As they fought the storms of life

This old house once rang with laughter
This old house heard many shouts
Now he trembles in the darkness
When the lightnin' walks about

(Ain't a-gonna need this house no longer)
(Ain't a-gonna need this house no more)
Ain't got time to fix the shingles
Ain't got time to fix the floor

Ain't got time to oil the hinges
Nor to mend the windowpane
Ain't a-gonna need this house no longer
He's a-gettin' ready to meet the saints

This ole house is a-gettin' shaky
This ole house is a-gettin' old
This ole house lets in the rain
This ole house lets in the cold

On his knees are a-gettin' chilly
But he feel no fear nor pain
'Cause he see an angel peekin'
Through a broken windowpane

(Ain't a-gonna need this house no longer)
(Ain't a-gonna need this house no more)
Ain't got time to fix the shingles
Ain't got time to fix the floor

Ain't got time to oil the hinges
Nor to mend the windowpane
Ain't a-gonna need this house no longer
He's a-gettin' ready to meet the saints

This ole house is afraid of thunder
This ole house is afraid of storms
This ole house just groans and trembles
When the night wind flings its arms

This ole house is gettin' feeble
This old house is needin' paint
Just like him it's tuckered out
But he's a-gettin' ready to meet the saints

(Ain't a-gonna need this house no longer)
(Ain't a-gonna need this house no more)
Ain't got time to fix the shingles
Ain't got time to fix the floor

Ain't got time to oil the hinges
Nor to mend the windowpane
Ain't a-gonna need this house no longer
He's a-gettin' ready to meet the saints

(Ready to meet the saints)","['american', 'jazz', 'pop', 'vocal jazz']",414.0,12,1954,4.4,90.77,322,49,"{'neg': 0.11, 'neu': 0.8310000000000001, 'pos': 0.059000000000000004, 'compound': -0.9}",This Ole House,2.1,Rosemary Clooney,25,27
"If you're a guy that's had a gal in each and every port
And you've forgot the rules of love that life has always taught
And if you broke as many hearts as ripples in a stream
Well, brother, here's the only way that you can be redeemed

Cross over the bridge, cross over the bridge
Change your reckless way o'livin', cross over the bridge
Leave you fickle past behind you and true romance will find you
Brother, cross over the bridge

If you have built a boat to take you to the greener side
And if that boat is built of ev'ry lie you ever lied
You'll never reach the Promised Land of love, I guarantee
'cause lies cannot hold water and you'll sink into the sea

Cross over the bridge, cross over the bridge
Change your reckless way o'livin', cross over the bridge
Leave you fickle past behind you and true romance will find you
Brother, cross over the bridge

I know it isn't easy to resist temptation's call
But think of how your broken heart will hurt you when you fall
'cause some day you will find that you are hopelessly in love
And she'll belong to someone else as sure as stars above

Cross over the bridge, cross over the bridge
Change your reckless way o'livin', cross over the bridge
Leave you fickle past behind you and true romance will find you
Brother, cross over the bridge

Cross over the bridge

Cross over the bridge

Cross over the bridge","['country', 'pop']",327.6,14,1954,5.6,87.72,253,27,"{'neg': 0.11900000000000001, 'neu': 0.743, 'pos': 0.137, 'compound': 0.8836}",Cross Over The Bridge,3.3,Patti Page,17,17
"(In Napoli where love is king
When boy meets girl here's what they say)

When the moon hits your eye like a big pizza pie
That's amore
When the world seems to shine like you've had too much wine
That's amore
Bells will ring ting-a-ling-a-ling, ting-a-ling-a-ling
And you'll sing ""Vita bella""
Hearts will play tippy-tippy-tay, tippy-tippy-tay
Like a gay tarantella

When the stars make you drool just like a pasta e fasul
That's amore
When you dance down the street with a cloud at your feet
You're in love
When you walk in a dream but you know you're not
Dreaming signore
Scuzzi me, but you see, back in old Napoli
That's amore

When the moon hits you eye like a big pizza pie
That's amore
When the world seems to shine like you've had too much wine
That's amore
Bells will ring ting-a-ling-a-ling, ting-a-ling-a-ling
And you'll sing ""Vita bella""
Hearts will play tippy-tippy-tay, tippy-tippy-tay
Like a gay tarantella
Lucky Fella

When the stars make you drool just like a pasta e fasul
That's amore
When you dance down the street with a cloud at your feet
You're in love
When you walk in a dream but you know you're not
Dreaming signore
Scusami, but you see, back in old Napoli
That's amore,(amore)
That's amore","['american', 'big band', 'christmas music', 'classic pop and rock', 'country pop', 'pop', 'standards', 'traditional pop', 'vocal jazz']",293.4,16,1954,5.2,80.28,215,24,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9902000000000001}",That's Amore,4.1,Dean Martin,21,20
"Answer me, oh, my love
Just what sin have I been guilty of?
Tell me how I came to lose your love
Please answer me, sweetheart

You were mine yesterday
I believed that love was here to stay
Won't you tell me where I've gone astray?
Please answer me, my love

If you're happier without me
I'll try not to care
But if you still think about me
Please listen to my prayer

You must know I've been true
Won't you say that we can start anew?
In my sorrow now I turn to you
Please answer me, my love

(If you're happier without me)
(I'll try not to care)
But if you still think about me
Please listen to my prayer

You must know (you must know)I've been true (I've been true)
Won't you say that we can start anew?
In my sorrow now I turn to you
Please answer me, my love

Answer me, my love","['american', 'death by lung cancer', 'easy listening soundtracks and musicals', 'jazz', 'jump blues', 'pop', 'swing', 'usa', 'vocal jazz']",190.8,18,1954,4.4,99.23,158,25,"{'neg': 0.089, 'neu': 0.619, 'pos': 0.292, 'compound': 0.9919}",Answer Me My Love,0.9,Nat King Cole,9,11
"Take my hand, 
I'm a stranger in Paradise
All lost in a wonderland
A stranger in paradise
If I stand starry eyed, 
That's a danger in Paradise
For mortals who stand beside 
An angel like you
I saw your face, 
And I ascended
Out of the common place
Into the rarest somewhere in space
I hang suspended 
Until I know
There's a chance that you care
Won't you answer this fervent prayer?
Of a stranger in paradise
Don't send me in dark despair
From all that I hunger for
But open your angel's arms 
To this stranger in paradise
And tell him that he need be
A stranger no more","['american', 'jazz', 'pop']",146.7,19,1954,3.6,92.8,110,23,"{'neg': 0.117, 'neu': 0.62, 'pos': 0.262, 'compound': 0.9681000000000001}",Stranger In Paradise,1.3,Tony Bennett,15,0
"If I give my heart to you 
Will you handle it with care 
Will you always treat me tenderly 
And in every way be fair 

If I give my heart to you 
Will you give me all your love 
Will you swear that you'll be true to me 
By the light that shines above 

And will you sigh with me when I'm sad 
Smile with me when I'm glad 
And always be as you are with me tonight 

Think it over and be sure 
Please don't answer till you do 
When you promise all those things to me 
Then I'll give my heart to you 

And will you sigh with me when I'm sad 
Smile with me when I'm glad 
And always be as you are with me tonight 

Think it over and be sure 
Please don't answer till you do 
When you promise all those things to me 
Then I'll give my heart to you","['american', 'big band', 'easy listening soundtracks and musicals', 'pop']",174.6,20,1954,4.800000000000001,106.67,156,22,"{'neg': 0.04, 'neu': 0.717, 'pos': 0.243, 'compound': 0.9856}",If I Give My Heart To You,0.1,Doris Day,3,11
