lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"They try to tell us we're too young
Too young to really be in love
They say that love's a word
A word we've only heard
But can't begin to know the meaning of

And yet we're not too young to know
This love will last though years may go
And then someday they may recall
We were not too young at all

And yet we're not too young to know
This love will last though years may go
And then someday they may recall
We were not too young at all","['american', 'death by lung cancer', 'easy listening soundtracks and musicals', 'jazz', 'jump blues', 'pop', 'swing', 'usa', 'vocal jazz']",100.8,1,1951,4.800000000000001,106.67,92,13,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.937}",Too Young,0.1,Nat King Cole,4,5
"Because of you there's a song in my heart
Because of you my romance had its start
Because of you the sun will shine
The moon and stars will say you're mine
Forever, and never to part

I only live for your love and your kiss
It's paradise to be near you like this
Because of you, my life is now worthwhile
And I can smile because of you

I only live for your love and your kiss
It's paradise to be near you like this
Because of you, my life is now worthwhile
And I can smile because of you","['american', 'jazz', 'pop']",131.4,2,1951,4.800000000000001,89.75,101,13,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.9904000000000001}",Because Of You,2.5,Tony Bennett,6,5
"Come on-a my house, my house, I'm gonna give you candy
Come on-a my house, my house, I'm gonna give a you
Apple a plum and apricot-a too eh

Come on-a my house, my house a come on
Come on-a my house, my house a come on
Come on-a my house, my house I'm gonna give a you
Figs and dates and grapes and cakes eh

Come on-a my house, my house a come on
Come on-a my house, my house a come on
Come on-a my house, my house, I'm gonna give you candy
Come on-a my house, my house, I'm gonna give you everything

Come on-a my house, my house, I'm gonna give you Christmas tree
Come on-a my house, my house, I'm gonna give you
Marriage ring and a pomegranate too ah

Come on-a my house, my house a come on
Come on-a my house, my house a come on
Come on-a my house, my house I'm gonna give a you
Peach and pear and I love your hair ah

Come on-a my house, my house a come on
Come on-a my house, my house a come on
Come on-a my house, my house, I'm gonna give you Easter egg
Come on-a my house, my house, I'm gonna give you
Everything, everything, everything

Come on-a my house-a","['american', 'jazz', 'pop', 'vocal jazz']",317.7,4,1951,5.6,79.26,220,24,"{'neg': 0.0, 'neu': 0.98, 'pos': 0.02, 'compound': 0.6369}",Come On-a My House,4.4,Rosemary Clooney,14,15
"Be my love, for no one else can end this yearning
This need that you and you alone create
Just fill my arms the way you've filled my dreams
The dreams that you inspire with every sweet desire

Be my love and with your kisses set me burning
One kiss is all that I need to seal my fate
And, hand-in-hand, we'll find love's promised land
There'll be no one but you for me, eternally
If you will be my love

(Be my love, for no one else can end this yearning
This need that you and you alone create)
Just fill my arms the way you've filled my dreams
The dreams that you inspire with ev'ry sweet desire

(Be my love and with your kisses) set me burning
One kiss is all that I need to seal my fate
And, hand-in-hand, we'll find love's promised land
There'll be no one but you for me, eternally
If you will be my love","['death by heart attack', 'death by pulmonary embolism']",199.8,5,1951,5.6,96.18,162,18,"{'neg': 0.059000000000000004, 'neu': 0.595, 'pos': 0.34600000000000003, 'compound': 0.9963000000000001}",Be My Love,2.1,Mario Lanza,13,7
"I tried so hard my dear to show that you're my every dream
Yet you're afraid each thing I do is just some evil scheme
A memory from your lonesome past keeps us so far apart
Why can't I free your doubtful mind and melt your cold, cold heart?

Another love before my time made your heart sad and blue
And so my heart is paying now for things I didn't do
In anger unkind words are said that make the teardrops start
Why can't I free your doubtful mind and melt your cold, cold heart?

There was a time when I believed that you belonged to me
But now I know your heart is shackled to a memory
The more I learn to care for you, the more we drift apart
Why can't I free your doubtful mind and melt your cold, cold heart?","['american', 'jazz', 'pop']",168.3,7,1951,6.800000000000001,93.14,145,12,"{'neg': 0.14200000000000002, 'neu': 0.724, 'pos': 0.134, 'compound': -0.3194}","Cold, Cold Heart",3.3,Tony Bennett,9,3
"If they made me a king
I'd be but a slave to you
If I had everything
I'd still be a slave to you

If I ruled the night
Stars and moon so bright
Still I'd turn for light to you

If the world to me bowed
Yet humbly I'd flee to you
If my friends were a crowd
I'd turn in my need to you

If I ruled the earth
What would life be worth
If I hadn't the right to you

If I ruled the night
Stars and moon so bright
Still I'd turn for light to you

If the world to me bowed
Yet humbly I'd flee to you
If my friends were a crowd
I'd turn in my need to you

If I ruled the earth
What would life be worth
If I hadn't the right to you","['adult contemporary', 'american', 'big band', 'classic pop and rock', 'country', 'easy listening', 'jazz', 'latin', 'pop', 'rock', 'rock and roll', 'swing']",144.0,8,1951,4.0,117.16,142,24,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.9756}",If,-1.8,Perry Como,4,15
"I was dancing with my darling to the Tennessee Waltz
When an old friend I happened to see
Introduced her to my loved one and while they were dancing
My friend stole my sweetheart from me

I remember the night and the Tennessee Waltz
Now I know just how much I have lost
Yes, I lost my little darling on the night they were playing
The beautiful Tennessee Waltz

I was dancing with my darling to the Tennessee Waltz
When an old friend I happened to see
Introduced her to my loved one and while they were dancing
My friend stole my sweetheart from me

I remember the night and the Tennessee Waltz
Now I know just how much I have lost
Yes, I lost my little darling on the night they were playing
The beautiful Tennessee Waltz","['country', 'pop']",174.6,10,1951,5.2,88.74,138,16,"{'neg': 0.053, 'neu': 0.596, 'pos': 0.35100000000000003, 'compound': 0.9948}",Tennessee Waltz,2.9,Patti Page,5,10
"If ever a devil was born
Without a pair of horns
It was you, Jezebel, it was you!
If ever a pair of eyes
Promised paradise
It was you, Jezebel, it was you!
If ever a devil's plan
Was made to torment man
Decieving me
Grieving me
Leaving me blue
Jezebel, it was you!

If ever a devil was born
Without a pair of horns
It was you, Jezebel, it was you!
If ever a pair of eyes
Promised paradise
It was you, Jezebel, it was you!
If ever a devil's plan
Was made to torment man
Decieving me
Grieving me
Leaving me blue
Jezebel, it was you!

Even had I never known
A lover such as you
Forsaking dreams and goals
For the silent scorn
Of your charms, Jezebel!

If ever a devil's plan
Was made to torment man
Decieving me
Drieving me
Leaving me blue
Jezebel, it was you!

Night and day
Every way
Oh Jezebel!
Jezebel

Jezebel!",['death by heart failure'],208.8,11,1951,4.0,91.78,160,28,"{'neg': 0.125, 'neu': 0.768, 'pos': 0.107, 'compound': -0.6531}",Jezebel,1.7000000000000002,Frankie Laine,16,22
"Tra-la-la, tweedlee dee dee it gives me a thrill
To wake up in the morning to the mockin' bird's trill
Tra-la-la, tweedlee dee dee
There's peace and goodwill
You're welcome as the flowers on Mockin'bird Hill

When the sun in the mornin' peeps over the hill
And kisses the roses 'round my windowsill
Then my heart fills with gladness when I hear the trill
Of those birds in the treetops on Mockin'bird Hill

When it's late in the evenin' I climb up the hill
And survey all my kingdom while everything's still
Only me and the sky and an old whippoorwill
Singing songs in the twilight on Mockin'bird Hill","['country', 'pop']",139.5,14,1951,5.2,88.74,109,13,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.9062}",Mockin' Bird Hill,2.9,Patti Page,20,1
"Rose, Rose I love you with an aching heart
What is your future, now we have to part?
Standing on the jetty as the steamer moves away
Flower of Malaya, I cannot stay

Make way, oh, make way for my Eastern Rose
Men crowd in dozens everywhere she goes
In her rickshaw on the street or in a cabaret
""Please make way for Rose,"" you can hear them say

All my life I shall remember
Oriental music and you in my arms
Perfumed flowers in your tresses
Lotus-scented breezes and swaying palms

Rose, Rose, I love you with your almond eyes
Fragrant and slender 'neath tropical skies
I must cross the seas again and never see you more
Way back to my home on a distant shore

(All my life I shall remember)
(Oriental music and you in my arms)
(Perfumed flowers in your tresses)
(Lotus-scented breezes and swaying palms) 

Rose, Rose, I leave you, my ship is in the bay
Kiss me farewell now, there's nothin' to say
East is East and West is West, our worlds are far apart
I must leave you now but I leave my heart

Rose, Rose, I love you with an aching heart
What is your future, now we have to part?
Standing on the jetty as the steamer moves away
Flower of Malaya, I cannot stay

(Rose, Rose, I love you, I cannot stay)",['death by heart failure'],300.6,23,1951,5.2,88.74,232,29,"{'neg': 0.042, 'neu': 0.866, 'pos': 0.092, 'compound': 0.9314}","Rose, Rose I Love You",2.9,Frankie Laine,32,9
