lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Color me your color, baby
Color me your car
Color me your color, darling
I know who you are
Come up off your color chart
I know where you're comin' from

Call me (call me) on the line
Call me, call me any, anytime
Call me (call me) my love
You can call me any day or night
Call me

Cover me with kisses, baby
Cover me with love
Roll me in designer sheets
I'll never get enough
Emotions come, I don't know why
Cover up love's alibi

Call me (call me) on the line
Call me, call me any, anytime
Call me (call me) my love
When you're ready, we can share the wine
Call me

Ooo-oo-oo-oo-ooh, he speaks the languages of love
Ooo-oo-oo-oo-ooh, amore, chiamami, chiamami
Ooo-oo-oo-oo-ooh, appelle-moi mon chéri, appelle-moi
Anytime, anyplace, anywhere, any way
Anytime, anyplace, anywhere, any day, any way

Call me (call me) my love
Call me, call me any, anytime
Call me (call me) for a ride
Call me, call me for some overtime

Call me (call me) my love
Call me, call me in a sweet design
Call me (call me) call me
For your lover's lover's alibi

Call me (call me) on the line
Call me, call me any, anytime
Call me (call me)
Oh, call me

Ooh-hoo-hah
Call me (call me) my love
Call me, call me any, anytime","['american', 'classic pop and rock', 'disco', 'new wave', 'pop', 'pop reggae', 'pop rock', 'pop/rock', 'power pop', 'punk', 'punk rock', 'rock', 'usa']",304.2,1,1980,4.0,91.78,229,39,"{'neg': 0.0, 'neu': 0.8270000000000001, 'pos': 0.17300000000000001, 'compound': 0.9928}",Call Me,1.7000000000000002,Blondie,29,18
"Come take my hand
You should know me
I've always been in your mind
You know I will be kind
I'll be guiding you

Building your dream has to start now
There's no other road to take
You won't make a mistake
I'll be guiding you

You have to believe we are magic
Nothin' can stand in our way
You have to believe we are magic
Don't let your aim ever stray

And if all your hopes survive
Your destiny will arrive
I'll bring all your dreams alive
For you
I'll bring all your dreams alive
For you

From where I stand, you are home free
The planets align so rare
There's promise in the air
And I'm guiding you

Through every turn I'll be near you
I'll come anytime you call
I'll catch you when you fall
I'll be guiding you

You have to believe we are magic
Nothin' can stand in our way
You have to believe we are magic
Don't let your aim ever stray

And if all your hopes survive
Destiny will arrive
I'll bring all your dreams alive
For you
I'll bring all your dreams alive
For you

You have to believe we are magic
Nothin' can stand in our way
You have to believe we are magic
Don't let your aim ever stray

And if all your hopes survive
Destiny will arrive
I'll bring all your dreams alive
For you
I'll bring all your dreams alive
For you","['australian', 'british', 'classic pop and rock']",308.7,3,1980,4.0,91.78,244,41,"{'neg': 0.008, 'neu': 0.788, 'pos': 0.20400000000000001, 'compound': 0.9938}",Magic,1.7000000000000002,Olivia Newton-John,15,32
"Girl, close your eyes
Let that rhythm get into you
Don't try to fight it
There ain't nothin' that you can do

Relax your mind
Lay back and groove with mine
You got to feel that heat
And we can ride the boogie
Share that beat of love

I wanna rock with you (all night)
Dance you into day (sunlight)
I wanna rock with you (all night)
We're gonna rock the night away

Out on the floor
There ain't nobody there but us
Girl, when you dance
There's a magic that must be love

Just take it slow
'Cause we got so far to go
When you feel that heat
And we're gonna ride the boogie
Share that beat of love

I wanna rock with you (all night)
Dance you into day (sunlight)
I wanna rock with you (all night)
We're gonna rock the night away

And when the groove is dead and gone, yeah
You know that love survives
So we can rock forever, on

I wanna rock with you
I wanna groove with you

I wanna rock with you
I wanna groove with you

I wanna rock (all night) with you girl (sunlight)
Rock with you, rock with you (yeah) (all night)
Dance the night away

I wanna rock with you, yeah (all night)
Rock you into day (sunlight)
I wanna rock with you (all night)
Rock the night away

Feel the heat feel the beat (all night)
Rock you into day (sunlight)
I wanna rock (all night)
Rock the night away","['american', 'américain', 'chanteur', 'classic pop and rock', 'composer', 'compositeur', 'contemporary r&b', 'contemporary rnb', 'cool', 'dance-pop', 'disco', 'funk', 'lyricist', 'michael-jackson', 'new jack swing', 'parolier', 'pop', 'pop rock', 'pop soul', 'r&b', 'rnb', 'rock', 'singer', 'soul', 'united states', 'usa']",290.7,4,1980,4.0,108.7,254,44,"{'neg': 0.022, 'neu': 0.853, 'pos': 0.124, 'compound': 0.979}",Rock With You,-0.7000000000000001,Michael Jackson,9,21
"Do that to me one more time
Once is never enough with a man like you
Do that to me one more time
I can never get enough of a man like you

Oh, kiss me like you just did
Oh baby
Do that to me once again

Pass that by me one more time
Once is never enough for my heart to hear
Oh, tell it to me one more time
I can never hear enough while I've got you near

Say those words again like you just did
Oh baby
Tell it to me once again

Do that to me one more time
Once is never enough with a man like you
Woah, do that to me one more time
I can never get enough of a man like you

Oh kiss me like you just did
Oh baby
Do that to me once again

Oh baby
Do that to me once again
Oh baby
Do that to me one more time

(Do it again) one more time
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time",['american'],254.7,5,1980,4.800000000000001,89.75,200,26,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.9643}",Do That To Me One More Time,2.5,Captain and Tennille,3,22
"You want a love to last forever
One that will never fade away
I want to help you with your problem
Stick around, I say

Coming up
Coming up, yeah
Coming up like a flower
Coming up, I say

You want a friend you can rely on
One who will never fade away
And if you're searching for an answer
Stick around, I say

Coming up
Coming up
Coming up like a flower
Coming up, yeah

You want some peace and understanding
So everybody can be free
I know that we can get together
We can make it, stick with me

It's coming up
Coming up
Coming up like a flower
Coming up for you and me

Coming up
Coming up

Coming up
Coming up, I say
Coming up like a flower
Coming up, I feel it in my bones
Yeah, yeah yeah yeah

You want a better kind of future
One that everyone can share
You're not alone, we all could use it
Stick around, we're nearly there

Coming up
Coming up everywhere
Coming up like a flower
Coming up for all to share

Coming up, yeah
Coming up, anyway
Coming up like a flower
Coming up","['00s', '60s', '70s', '80s', '90s', 'british', 'classic pop and rock', 'classical', 'composer', 'english', 'folk', 'male vocalists', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'singer-songwriter', 'singer/songwriter', 'standards', 'the beatles', 'uk', 'united kingdom', 'western classical music']",261.0,7,1980,4.0,91.78,198,34,"{'neg': 0.012, 'neu': 0.7010000000000001, 'pos': 0.28600000000000003, 'compound': 0.9936}",Coming Up,1.7000000000000002,Paul McCartney,16,26
"Gotta make a move to a town that's right for me
Town to keep me movin', keep me groovin' with some energy

Well, I talk about it, talk about it
Talk about it, talk about it
Talk about, talk about
Talk about movin'

Gotta move on
Gotta move on
Gotta move on

A-won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?

Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?

Gotta make a move to a town that's right for me
Town to keep me movin', keep me groovin' with some energy

Well, I talk about it, talk about it
Talk about it, talk about it
Talk about, talk about
Talk about movin'

Gotta move on
Gotta move on
Gotta move on

A-won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?

Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?

Won't you take me down to Funkytown?
Won't you take me down to Funkytown?
Won't you take me down to Funkytown?
Won't you take me down to Funkytown?

(Won't you take me to) Funkytown?
(Won't you take me to) Funkytown?
(Won't you take me to) Funkytown?
(Won't you take me to) Funkytown?

Take me, won't you take me?
Take me, won't you take me?
Take me, won't you take me?
Take me, won't you take me?

I wanna go to Funkytown
I wanna go to Funkytown
I wanna go to Funkytown
I wanna go to Funkytown","['70s', 'classic pop and rock', 'disco', 'female vocalists', 'funk', 'jazz', 'pop']",390.6,8,1980,4.0,91.78,296,50,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.8105}",Funkytown,1.7000000000000002,"Lipps, Inc.",12,49
"What's the matter with the clothes I'm wearing?
""Can't you tell that your tie's too wide?""
Maybe I should buy some old tab collars?
""Welcome back to the age of jive.

Where have you been hidin' out lately, honey?
You can't dress trashy till you spend a lot of money.""
Everybody's talkin' 'bout the new sound
Funny, but it's still rock and roll to me

What's the matter with the car I'm driving?
""Can't you tell that it's out of style?""
Should I get a set of white wall tires?
""Are you gonna cruise the miracle mile?

Nowadays you can't be too sentimental
Your best bet's a true baby blue Continental.""
Hot funk, cool punk, even if it's old junk
It's still rock and roll to me

Oh, it doesn't matter what they say in the papers
'Cause it's always been the same old scene
There's a new band in town
But you can't get the sound from a story in a magazine
Aimed at your average teen

How about a pair of pink sidewinders
And a bright orange pair of pants?
""You could really be a Beau Brummel baby
If you just give it half a chance.

Don't waste your money on a new set of speakers
You get more mileage from a cheap pair of sneakers.""
Next phase, new wave, dance craze, anyways
It's still rock and roll to me

(Alright, Rico)
Wooh, wooh

Ooh, what's the matter with the crowd I'm seeing?
""Don't you know that they're out of touch?""
Should I try to be a straight A student?
""If you are then you think too much.

Don't you know about the new fashion honey?
All you need are looks and a whole lotta money.""
It's the next phase, new wave, dance craze, anyways
It's still rock and roll to me

Everybody's talkin' 'bout the new sound
Funny, but it's still rock and roll to me","['american', 'classic pop and rock', 'classical', 'piano rock', 'pop', 'pop rock', 'rock', 'singer/songwriter', 'soft rock', 'this is the time']",385.2,9,1980,5.2,97.2,319,39,"{'neg': 0.019, 'neu': 0.86, 'pos': 0.121, 'compound': 0.986}",It's Still Rock And Roll To Me,1.7000000000000002,Billy Joel,37,13
"Here in my car
I feel safest of all
I can lock all my doors
It's the only way to live 
In cars

Here in my car
I can only receive
I can listen to you
It keeps me stable for days
In cars

Here in my car
Where the image breaks down
Will you visit me please
If I open my door 
In cars?

Here in my car
I know I've started to think
About leaving tonight
Although nothing seems right 
In cars","['british', 'classic pop and rock', 'dark wave', 'electronic', 'english', 'experimental', 'funk', 'gothic rock', 'industrial', 'industrial rock', 'jazz', 'new wave', 'post-punk', 'punk rock', 'rock', 'synth rock', 'synthesizer rock', 'synthpop', 'uk']",98.1,12,1980,4.0,100.24,84,16,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.7351000000000001}",Cars,0.5,Gary Numan,7,7
"Baby let's cruise away from here
Don't be confused baby, the way is clear
And if you want it you got it forever
This is not a one-night stand
Let the music take your mind
And, just release and you will find

You gonna fly away, plan to go my way
I love it when we're cruisin together
The music is played for love, cruising is made for love
I love it when we're cruisin' together

Baby tonight belongs to us
Everything's right, do what you must
And inch by inch we get closer and closer
To every little part is in touch
Let the music take your mind
Just release and you will find, baby

You gonna fly away, plan to go my way
I love it when we're cruising together
The music is played for love, cruising is made for love
I love it when we're cruisin' together

Cruise with me baby
Cruise...
Ohhh oooh, cruise with me babe

Oh baby let's cruise
Let's flow, let's glide
Oooh let's open up, and go inside
And if you want it you got it forever
I can just stay there inside you
And love you baby, ohhh
Let the music take your mind
Just release and you will find, baby

You gonna fly away, plan to go my way
I love it when we're cruising together
The music is played for love, cruising is made for love
I love it when we're cruisin' together
I love it, I love it, I love it

You gonna fly away, plan to go my way
I love it when we're cruising together
The music is played for love, cruising is made for love","['american', 'classic pop and rock', 'motown', 'rnb', 'soul']",359.1,13,1980,4.800000000000001,89.75,280,38,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.28600000000000003, 'compound': 0.9985}",Cruisin',2.5,Smokey Robinson,19,20
"I realize the best part of love is the thinnest slice
And you don't care for much but I'm not letting go 
I believe there's still much to believe in

So lift your eyes if you feel you can
Reach for a star and I'll show you a plan
I've figured it out what I needed was someone to show me

You know you can't fool me
I've been lovin' you too long
It started so easy, you'll want to carry on (Carry on)

Lost in love and I don't know much
'Cause I'm thinkin' aloud and I fell out of touch
But I'm back on my feet and eager to be what you wanted

So lift your eyes if you feel you can
Reach for a star and I'll show you a plan
I've figured it out what I needed was someone to show me

You know you can't fool me
I've been lovin' you too long
It started so easy, you'll want to carry on (Carry on)

Lost in love and I don't know much
'Cause I'm thinkin' aloud and I fell out of touch
But I'm back on my feet and eager to be what you wanted

(Instrumental)

You know you can't fool me
I've been lovin' you too long
It started so easy, you'll want to carry on
(Carry on)

Lost in love and I don't know much
'Cause I'm thinkin' aloud and I fell out of touch
But I'm back on my feet and eager to be what you wanted

Now I'm lost (Lost in love and I don't know much)
Lost in love ('Cause I'm thinkin' aloud and I fell out of touch)
Lost in love (But I'm back on my feet and eager to be)
Lost in love (What you wanted)

Now I'm lost (Lost in love and I don't know much)
I'm lost in love ('Cause I'm thinkin' aloud and I fell out of touch)
Oh, I'm lost in love (But I'm back on my feet and eager to be)
Lost in love (What you wanted)

Lost in love and I don't know much
(Fade)","['adult contemporary', 'australian', 'pop', 'pop rock', 'rock', 'soft rock']",391.5,15,1980,5.6,104.64,353,36,"{'neg': 0.082, 'neu': 0.644, 'pos': 0.273, 'compound': 0.9984000000000001}",Lost In Love,0.9,Air Supply,13,28
