lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Gotye:
Now and then I think of when we were together
Like when you said you felt so happy you could die
Told myself that you were right for me
But felt so lonely in your company
But that was love and it's an ache I still remember

You can get addicted to a certain kind of sadness
Like resignation to the end, always the end
So when we found that we could not make sense
Well you said that we would still be friends
But I'll admit that I was glad it was over

But you didn't have to cut me off
Make out like it never happened and that we were nothing
And I don't even need your love
But you treat me like a stranger and that feels so rough

No you didn't have to stoop so low
Have your friends collect your records and then change your number
I guess that I don't need that though
Now you're just somebody that I used to know

Now you're just somebody that I used to know
Now you're just somebody that I used to know

Kimbra:
Now and then I think of all the times you screwed me over
But had me believing it was always something that I'd done

But I don't wanna live that way
Reading into every word you say
You said that you could let it go
And I wouldn't catch you hung up on somebody that you used to know

Gotye:
But you didn't have to cut me off
Make out like it never happened and that we were nothing
And I don't even need your love
But you treat me like a stranger and that feels so rough

No you didn't have to stoop so low
Have your friends collect your records and then change your number
I guess that I don't need that though
Now you're just somebody that I used to know

Somebody I used to know
Somebody
Now you're just somebody that I used to know

Somebody I used to know
Somebody
Now you're just somebody that I used to know

I used to know
That I used to know
I used to know
Somebody","['alternative', 'art pop', 'chamber pop', 'downtempo', 'electronic', 'indie pop', 'indie rock', 'indietronica', 'pop', 'rock', 'synthpop', 'trip hop']",451.8,1,2012,5.2,97.2,366,41,"{'neg': 0.076, 'neu': 0.772, 'pos': 0.151, 'compound': 0.9796}",Somebody That I Used To Know,1.7000000000000002,Gotye,21,27
"I threw a wish in the well
Don't ask me, I'll never tell
I looked to you as it fell
And now you're in my way

I trade my soul for a wish
Pennies and dimes for a kiss
I wasn't looking for this
But now you're in my way

Your stare was holdin'
Ripped jeans, skin was showin'
Hot night, wind was blowin'
Where you think you're going, baby?

Hey, I just met you, and this is crazy
But here's my number, so call me maybe
It's hard to look right at you, baby
But here's my number, so call me maybe

Hey, I just met you, and this is crazy
But here's my number, so call me maybe
And all the other boys try to chase me
But here's my number, so call me maybe

You took your time with the call
I took no time with the fall
You gave me nothing at all
But still, you're in my way

I beg and borrow and steal
Have foresight, and it's real
I didn't know I would feel it
But it's in my way

Your stare was holdin'
Ripped jeans, skin was showin'
Hot night, wind was blowin'
Where you think you're going, baby?

Hey, I just met you, and this is crazy
But here's my number, so call me maybe
It's hard to look right at you, baby
But here's my number, so call me maybe

Hey, I just met you, and this is crazy
But here's my number, so call me maybe
And all the other boys try to chase me
But here's my number, so call me maybe

Before you came into my life, I missed you so bad
I missed you so bad, I missed you so, so bad
Before you came into my life, I missed you so bad
And you should know that, I missed you so, so bad

It's hard to look right at you, baby
But here's my number, so call me maybe

Hey, I just met you and this is crazy
But here's my number, so call me maybe
And all the other boys try to chase me
But here's my number, so call me maybe

Before you came into my life, I missed you so bad
I missed you so bad, I missed you so, so bad
Before you came into my life, I missed you so bad
And you should know that, so call me maybe","['chillwave', 'dance-pop', 'electropop', 'pop', 'synthpop', 'teen pop']",466.2,2,2012,4.800000000000001,106.67,409,54,"{'neg': 0.17200000000000001, 'neu': 0.772, 'pos': 0.056, 'compound': -0.9949}",Call Me Maybe,0.1,Carly Rae Jepsen,15,37
"Maroon 5:
I'm at a payphone trying to call home
All of my change I spent on you
Where have the times gone
Baby, it's all wrong, where are the plans we made for two

Yeah, I, I know it's hard to remember the people we used to be
It's even harder to picture that you're not here next to me
You say it's too late to make it but is it too late to try
And in that time that you wasted, all of our bridges burned down

I've wasted my nights, you turned out the lights
Now I'm paralyzed still stuck in that time
When we called it love
But even the sun sets in paradise

I'm at a payphone trying to call home
All of my change, I spent on you
Where have the times gone
Baby, it's all wrong, where are the plans we made for two

If happy ever after did exist
I would still be holding you like this
And all those fairytales are full of shit
One more fucking love song I'll be sick, oh

You turned your back on tomorrow, 'cause you forgot yesterday
I gave you my love to borrow, but you just gave it away
You can't expect me to be fine, I don't expect you to care
I know I said it before, but all of our bridges burned down

I've wasted my nights, you turned out the lights
Now I'm paralyzed, still stuck in that time
When we called it love
But even the sun sets in paradise

I'm at a payphone trying to call home
All of my change, I spent on you
Where have the times gone
Baby, it's all wrong, where are the plans we made for two

If happy ever after did exist
I would still be holding you like this
And all those fairytales are full of shit
One more fucking love song I'll be sick, now I'm at a payphone

Wiz Khalifa:
Man, fuck that shit, I'll be out spending all this money
While you sitting around wondering
Why it wasn't you who came up from nothing
Made it from the bottom, now when you see me I'm stunnin'

And all of my cars start with the push of a button
Telling me I changed since I blew up or whatever you call it
Switched the number to my phone so you never could call it
Don't need my name on my shirt, you can tell that I'm ballin'

Swish, what a shame, coulda got picked
Had a really good game but you missed your last shot
So you talk about who you see at the top, or what you could've saw
But sad to say it's over for, Phantom pulled up, valet open doors

Wished I go away, got what you was looking for, now It's me who they want
So you can go take that little piece of shit with you

Maroon 5:
I'm at a payphone trying to call home
All of my change, I spent on you
Where have the times gone
Baby, it's all wrong, where are the plans we made for two

If happy ever after did exist
I would still be holding you like this
And all these fairytales are full of shit
And one more fucking love song I'll be sick, now I'm at a payphone","['adult contemporary', 'automod ng', 'dance', 'dance-pop', 'electropop', 'fixme label mess', 'funk rock', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock and indie', 'slow pop']",689.4,4,2012,5.6,96.18,562,58,"{'neg': 0.13, 'neu': 0.738, 'pos': 0.132, 'compound': 0.5407000000000001}",Payphone,2.1,Maroon 5,47,33
"I had a way then, losing it all on my own
I had a heart then, but the queen has been overthrown
And I'm not sleeping now
The dark is too hard to beat
And I'm not keeping up the strength I need to push me

You show the lights that stop me turn to stone
You shine it when I'm alone
And so I tell myself that I'll be strong
And dreaming when they're gone

'Cause they're calling, calling, calling me home
Calling, calling, calling home
You show the lights that stop me turn to stone
You shine them when I'm alone

Home

Noises, I play within my head
Touch my own skin and hope that I'm still breathing
And I think back to when my brother and my sister slept
In an unlocked place the only time I feel safe

You show the lights that stop me turn to stone
You shine it when I'm alone
And so I tell myself that I'll be strong
And dreaming when they're gone

'Cause they're calling, calling, calling me home
Calling, calling, calling home
You show the lights that stop me turn to stone
You shine them when I'm alone

Home

Light, lights, lights, lights
Light, lights, lights, lights
Light, lights, lights, lights
Light, lights

You show the lights that stop me turn to stone
You shine it when I'm alone
And so I tell myself that I'll be strong
And dreaming when they're gone

'Cause they're calling, calling, calling me home
Calling, calling, calling home
You show the lights that stop me turn to stone
You shine them when I'm alone

Home, home
Light, lights, lights, lights
Light, lights, lights, lights

Home, home
Light, lights, lights, lights
Light, lights, lights, lights

Home, home
Light, lights, lights, lights
Light, lights, lights, lights

Home, home
Light, lights, lights, lights
Light, lights, lights, lights","['a filk artist', 'chamber pop', 'drum and bass', 'electropop', 'film soundtrack', 'pop', 'synthpop']",363.6,5,2012,4.800000000000001,98.21,311,44,"{'neg': 0.10300000000000001, 'neu': 0.8140000000000001, 'pos': 0.083, 'compound': 0.0644}",Lights,1.3,Ellie Goulding,12,44
"You know the bed feels warmer
Sleepin' here alone
You know I dream in color
And do the things I want

You think you got the best of me
Think you've had the last laugh
Bet you think that everything good is gone
Think you left me broken down
Think that I'd come running back
Baby you don't know me, 'cause you're dead wrong

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

You heard that I was starting over
With someone new
They told you I was moving on
Over you

You didn't think that I'd come back
I'd come back swingin'
You try to break me
But you see

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

Thanks to you, I got a new thing started
Thanks to you, I'm not the brokenhearted
Thanks to you, I'm finally thinkin' 'bout me
You know in the end the day you left was just my beginning
In the end

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
When I'm alone","['a filk artist', 'american idol', 'dance-pop', 'electropop', 'fixme label mess', 'pop', 'pop and chart', 'pop rock', 'rock', 'teen pop']",458.1,7,2012,4.4,99.23,374,61,"{'neg': 0.062, 'neu': 0.645, 'pos': 0.294, 'compound': 0.9985}",Stronger,0.9,Kelly Clarkson,20,40
"Yellow diamonds in the light
Now we're standing side by side
As your shadow crosses mine
What it takes to come alive

It's the way I'm feeling I just can't deny
But I've gotta let it go

We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place

Shine a light through an open door
Love and life I will divide
Turn away 'cause I need you more
Feel the heartbeat in my mind

It's the way I'm feeling I just can't deny
But I've gotta let it go

We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place

Yellow diamonds in the light
Now we're standing side by side
As your shadow crosses mine

We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place

We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place","['barbade', 'barbadian', 'barbadien', 'barbados', 'contemporary r b', 'contemporary r&b', 'dance', 'dance-pop', 'dancehall', 'electro house', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop soul', 'r&b', 'reggae', 'rehab', 'rnb']",278.1,8,2012,4.4,82.31,206,31,"{'neg': 0.17400000000000002, 'neu': 0.532, 'pos': 0.294, 'compound': 0.9899}",We Found Love,3.3,Rihanna,11,27
"(RedOne...)
Oh, let's go to the beach, each
Let's go get a wave
They say, what they gonna say?

Have a drink, clink
Found the Bud Lite
Bad bitches {1} like me 
Is hard to come by

The Patrón, on
Let's go get it on
The zone, own
Yes I'm in the zone

Is it two, three? 
Leave a good tip
I'mma blow off my money 
And don't give two shits

I'm on the floor, floor
I love to dance
So give me more, more
Till I can't stand

Get on the floor, floor
Like it's your last chance
If you want more, more
Then here I am

Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time

Starships were meant to fly
Hands up and touch the sky
Let's do this one last time
Hands up...

(We're higher than a motherfucker){2}
(We're higher than a motherfucker)
(We're higher than a motherfucker)

Jump in my hoopty-hoopty-hoop
I own that
And I ain't paying 
My rent this month
I owe that

But fuck who you want {3}
And fuck who you like
Dance all ya life 
There's no end in sight
Twinkle twinkle little star

Now everybody let me hear 
You say ray ray ray
Now spend all your money 
'Cause today pay day

And if you're a G
You a G-G-G
My name is Onika
You can call me Nicki

Get on the floor, floor
Like it's your last chance
If you want more, more
Then here I am

Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time

Starships were meant to fly
Hands up and touch the sky
Let's do this one last time
Hands up...

(We're higher than a motherfucker)
(We're higher than a motherfucker)
(We're higher than a motherfucker)

Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time

Starships were meant to fly
Hands up and touch the sky
Let's do this one last time
Hands up...

(We're higher than a motherfucker)
(We're higher than a motherfucker)
(We're higher than a motherfucker)","['a filk artist', 'hip-hop', 'pop', 'rap']",453.6,9,2012,4.0,100.24,376,75,"{'neg': 0.053, 'neu': 0.853, 'pos': 0.094, 'compound': 0.8928}",Starships,0.5,Nicki Minaj,15,47
"You're insecure
Don't know what for
You're turning heads when you walk through the door
Don't need make-up to cover up
Being the way that you are is enough

Everyone else in the room can see it
Everyone else but you

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm looking at you and I can't believe
You don't know
You don't know you're beautiful, oh oh
That's what makes you beautiful

So come on
You got it wrong
To prove I'm right, I put it in a song
I don't know why
You're being shy
And turn away when I look into your eyes

Everyone else in the room can see it
Everyone else but you

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm looking at you and I can't believe
You don't know
You don't know you're beautiful, oh oh 
That's what makes you beautiful

Na na na na na na na na na
Na na na na na na
Na na na na na na na na na
Na na na na na na

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know
You don't know you're beautiful

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm looking at you and I can't believe
You don't know, oh oh
You don't know you're beautiful, oh oh
You don't know you're beautiful, oh oh
That's what makes you beautiful","['boy band', 'dance-pop', 'folk pop', 'pop', 'pop rock', 'power pop']",480.6,10,2012,4.800000000000001,98.21,404,57,"{'neg': 0.14400000000000002, 'neu': 0.767, 'pos': 0.089, 'compound': -0.99}",What Makes You Beautiful,1.3,One Direction,13,41
"
Hey I heard you were a wild one, oooh
If I took you home, it'd be a home run
Show me how you'll do
I want to shut down the club with you
Hey I heard you like the wild ones, oooh


I like crazy, foolish, stupid
Party going wild, fist pumping music,
I might lose it
Blast through the roof,
That's how we do's it, do's it, do's it

I don't care tonight, she don't care
We like almost there, the right vibe
Ready to get live, ain't no surprise
Take me so high, jumping those dives
Surfin' the crowd

Oooh oooh
Said I gotta be the man, I'm the head of my fam,
Mike check, one two, oooh
Shut them down in the club when the Playboy does,

And they all get loose, loose
Out the bottle, we all get bent and again tomorrow
Gotta break rules 'cause that's the motto
Club shut down, a hundred supermodels


Hey I heard you were a wild one, oooh
If I took you home, it'd be a home run
Show me how you'll do
I want to shut down the club with you
Hey I heard you like the wild ones, oooh


Party rocker, fo' sho' stopper
More shampoo
Number one club popper
Got a hangover like too much vodka
Can't see me with ten binoculars

So cool
No doubt by the end of the night
Got the clothes coming off
Then I make that move
Somehow, someway, gotta raise the roof, roof
All black shades when the sun come through

Oh, it's on like everything goes
Riled up baby to the freaky show
What happens to that body is a private show
Stays right here, pri-private show

I like 'em untamed, don't tell me 'bout pain
Tell 'em this, bottoms up with the champagne
My life, coming harder than we hit play
Do you busy with the bail, were you insane?


Hey I heard you were a wild one, oooh
If I took you home, it'd be a home run
Show me how you'll do
I want to shut down the club with you
Hey I heard you like the wild ones, oooh

I am a wild one, break me in
Saddle me up and let's begin
I am a wild one, tame me now
Running with wolves, and I'm on the prowl


I show you another side of me
A side you would never thought you'd see
Tear up that body, dominate you, till you had enough
I heard you like the wilds, don't lie


Hey I heard you were a wild one, oooh
If I took you home, it'd be a home run
Show me how you'll do
I want to shut down the club with you
Hey I heard you like the wild ones, oooh

I am a wild one, break me in
Saddle me up and let's begin
I am a wild one, tame me now
Running with wolves, and I'm on the prowl","['a filk artist', 'dance-pop', 'electro', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'hip house', 'pop rap', 'southern hip hop']",579.6,11,2012,4.800000000000001,98.21,498,66,"{'neg': 0.069, 'neu': 0.833, 'pos': 0.097, 'compound': 0.838}",Wild Ones,1.3,Flo Rida,50,39
"Yeah, yeah
When I walk on by, girls be looking like ""Damn, he fly!""
I pay to the beat, walking down the street in my new Le Freak, yeah
This is how I roll, animal print pants outta control
It's Redfoo with the big afro
And like Bruce Leroy I got the glow

Girl, look at that body
Girl, look at that body
Girl, look at that body
I work out

Girl, look at that body
Girl, look at that body
Girl, look at that body
I work out

When I walk in the spot, this is what I see
Everybody stops and they staring at me
I got a passion in my pants and I ain't afraid to show it
Show it, show it, show it

I'm sexy and I know it
I'm sexy and I know it, yo

When I'm at the mall, security just can't fight them off
And when I'm at the beach, I'm in a Speedo trying to tan my cheeks, (what?)
This is how I roll, come on ladies it's time to go
We headed to the bar, baby don't be nervous
No shoes, no shirt and I still get service (what?)

Girl, look at that body
Girl, look at that body
Girl, look at that body
I work out

Girl, look at that body
Girl, look at that body
Girl, look at that body
I work out

When I walk in the spot, this is what I see
Everybody stops and they staring at me
I got a passion in my pants and I ain't afraid to show it
Show it, show it, show it

I'm sexy and I know it, hey
I'm sexy and I know it
Check it out
Check it out

Wiggle, wiggle, wiggle, wiggle, wiggle, yeah 
Wiggle, wiggle, wiggle, wiggle, wiggle, yeah 
Wiggle, wiggle, wiggle, wiggle, wiggle, yeah 
Wiggle, wiggle, wiggle, wiggle, yeah yeah 

Do the wiggle, man
I do the wiggle, man, yeah
I'm sexy and I know it
Hey, yeah

Girl, look at that body
Girl, look at that body
Girl, look at that body
I work out

Girl, look at that body
Girl, look at that body
Girl, look at that body
I work out

I'm sexy and I know it","['awesomename', 'comedy rap', 'dance', 'dupe recordings 2013', 'electro', 'electro house', 'electronic', 'electropop', 'pop', 'pop rap']",412.2,13,2012,4.4,107.69,375,56,"{'neg': 0.025, 'neu': 0.8140000000000001, 'pos': 0.161, 'compound': 0.9934000000000001}",Sexy And I Know It,-0.30000000000000004,LMFAO,19,45
