lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Spoken:
Girl you know we belong together.
I don't have no time for you to be playing with my heart like this.
You'll be mine forever baby, you just see.

We belong together and you know that I'm right
Why do you play with my heart, why do you play with my mind
Said we'd be forever, said it'd never die
How could you love me and leave me and never say goodbye

Well I can't sleep at night without holding you tight
Girl each time I try I just break down and cry
Pain in my head, oh I'd rather be dead
Spinnin' it 'round and around

Although we've come to the end of the road
Still I can't let go
It's unnatural, you belong to me, I belong to you

Come to the end of the road
Still I can't let go
It's unnatural, you belong to me, I belong to you

Girl I know you really love me, you just don't realize
You've never been there before, it's only your first time
Maybe I'll forgive you, (hmm) maybe you'll try
We should be happy together forever, you and I

Can you love me again like you loved me before?
This time I want you to love me much more
This time instead, just come to my bed
And baby just don't let me, don't let me down

Although we've come to the end of the road
Still I can't let go (can't let go, baby)
It's unnatural, you belong to me, I belong to you

Come to the end of the road (I don't know what I'm going to do)
Still I can't let go (Oh my God, oh my God)
It's unnatural, you belong to me, I belong to you

Spoken:
Girl, I'm here for you.
All those times at night when you just hurt me
And just run out with that other fella.
Baby I knew about it, I just didn't care
You just don't understand how much I love you do you.
I'm here for you.

I'm not out to go out and cheat at night, just like you did baby
But that's alright, (Huh) I love you anyway.
And I'm still gonna be here for you till my dying day baby.
Right now, I'm just in so much pain baby
'Cause you just won't come back to me.
Will you just come back to me.
(Lonely) Yes baby my heart is lonely.
(Lonely) My heart hurts baby.
(Lonely) I feel pain too.
Baby please.

This time instead, just come to my bed
And baby just don't let me down

Although we've come, to the end of the road  lthough we've come to the end of the road)
Still I can't let go (I know I just can't let go, no, no no)
It's unnatural (No no no no no no) you belong to me
I belong to you (I don't know what I'm gonna do)
Come, (I don't know what I'm gonna do 'cause I know I've come to the end of the road, the end of the road)
To the end of the road
Still I can't let go (Oh my God, oh my god, help me out of this baby)
It's unnatural, you belong to me, I belong to you

Although we've come, to the end of the road
Still I can't let go (Alright, alright alright)
It's unnatural (It's unnatural), you belong to me (You belong to me)
I belong to you (I belong to you, whoa)

Come to the end of the road (Although we've come to the end of the road)
Still I can't let go (I know I just can't let go, no, no no)
It's unnatural (No no no no no no), you belong to me, I belong to you","['contemporary r&b', 'new jack swing', 'pop', 'pop soul', 'smooth soul', 'soul', 'soul and reggae']",729.9,1,1992,6.0,95.17,634,63,"{'neg': 0.048, 'neu': 0.8140000000000001, 'pos': 0.137, 'compound': 0.9938}",End Of The Road,2.5,Boyz II Men,33,22
"Oh my God, Becky, look at her butt
It is so big
She looks like one of those rap guys' girlfriends
But, you know,
Who understands those rap guys?
They only talk to her because she looks like a total prostitute, okay?

I mean her butt
It's just so big
I can't believe it's just so round
It's like out there
I mean, gross
Look, she's just so... black!

I like big butts and I cannot lie
You other brothers can't deny
That when a girl walks in with an itty-bitty waist
And a round thing in your face
You get sprung

Wanna pull up tough
'Cause you noticed that butt was stuffed?
Deep in the jeans she's wearing
I'm hooked and I can't stop staring

Oh, baby, I wanna get wit'cha
And take your picture
My homeboys tried to warn me
But that butt you got makes m-m-me so horny

Ooh, rump of smooth skin 
You say you wanna get in my Benz
Well use me, use me, 'cause you ain't that average groupie

I've seen them dancin'
To hell with romancin'
She's sweat, wet, got it goin' like a turbo 'Vette
I'm tired of magazines
Sayin' flat butts are the thing
Take the average black man and ask him that

She gotta pack much back, so...
Fellas (yeah), fellas (yeah)
Has your girlfriend got the butt? (hell yeah)
Tell them to shake it (shake it), shake it (shake it)
Shake that healthy butt
Baby got back

(L.A. face with an Oakland booty)
Baby got back
(L.A. face with an Oakland booty)

I like 'em round and big
And when I'm throwin' a gig
I just can't help myself
I'm actin' like an animal
Now here's my scandal
I wanna get you home
And uh, double-up, uh, uh

I ain't talkin' bout Playboy
'Cause silicone parts are made for toys
I want 'em real thick and juicy
So find that juicy double
Mix-a-Lot's in trouble
Beggin' for a piece of that bubble

So I'm lookin' at rock videos
Knock-kneed bimbos walkin' like hoes
You can have them bimbos
I'll keep my women like Flo Jo

A word to the thick soul sistas
I wanna get wit'cha
I won't cuss or hit ya
But I gotta be straight when I say I wanna *breathing*
Til the break of dawn

Baby got it goin' on
A lot of simps won't like this song
'Cause them punks like to hit it and quit it
And I'd rather stay and play
'Cause I'm long and I'm strong
And I'm down to get the friction on

So ladies (yeah), ladies (yeah)
If you wanna role in my Mercedes? (yeah)
Then turn around, stick it out
Even white boys got to shout
""Baby got back!""

Baby got back
Yeah, baby
When it comes to females
Cosmo ain't got nothin' to do with my selection
36-24-36 ha ha
Only if she's 5'3""

So your girlfriend rolls a Honda
Playin' workout tapes by Fonda
But Fonda ain't got a motor in the back of her Honda
My anaconda don't want none unless you got buns, hun
You can do side bends or sit-ups but please don't lose that butt

Some brothers wanna play that hard role
And tell you that the butt ain't gold
So they toss it and leave it
And I pull up quick to retrieve it
So Cosmo says you're fat
Well I ain't down with that

'Cause your waist is small and your curves are kickin'
And I'm thinkin' 'bout stickin'
To the beanpole dames in the magazines
You ain't it, Miss Thing!
Give me a sister, I can't resist her
Red beans and rice didn't miss her

Some knucklehead tried to diss
'Cause his girls are on my list
He had game but he chose to hit 'em
And I pull up quick to get wit 'em

So ladies if the butt is round
And you want a triple X throw down
Dial 1-900-MIXALOT and kick them nasty thoughts
Baby got back!

Baby got back!

Little in the middle but she got much back
Little in the middle but she got much back
Little in the middle but she got much back
Little in the middle but she got much back","['american', 'hip hop', 'hip-hop', 'pop and chart']",838.8,2,1992,4.4,99.23,709,111,"{'neg': 0.037, 'neu': 0.882, 'pos': 0.081, 'compound': 0.9661000000000001}",Baby Got Back,0.9,Sir Mix-a-Lot,91,28
"Jump, jump, you know, you should know that
Kris Kross is not having anything today
As we stand there totally krossed out
We commence to make you

Jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Don't try to compare us to another bad little fad
I'm the mac and I'm bad, give you something that you never had
I'll make ya bump, bump wiggle and shake your rump
'Cause I'll be kicking the flavor that makes you wanna jump

How high? Real high 'cause I'm just so fly
A young lovable, hugable type of guy
And everything is to the back with a little slack
'Cause inside-out is wiggity, wiggity, wiggity wack

I come stompin' with somethin' pumpin' to keep you jumpin'
R&B, rappin' bull crap is what I'm dumpin'
Ain't nothin' sucker about Kris Kross, we all that
So when they ask, ""Do they rock?"" Say, ""Believe that.""

Jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Uh huh, uh huh
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

I like my stuff knockin' (Knockin')
I love it when a girl is like jockin' (Jockin')
The D-A double-D-Y M-A-C yeah you know me
I got you jumpin' and bumpin' and pumpin', movin' all around G

In the mix, I make you take a step back
They try to step to the Mac, then they got jacked
To the back you'll be frontin' again, is that coincidental?
And like you know it, don't be claiming that it's mental

Two lil' kids with a flow you ain't ever heard
And none faking you can understand every word
As you listen to my cool, smooth melody
The Daddy makes you J-U-M-P

Jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Un huh, uh huh
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Now, the formalities of this and that
Is that Kris Kross ain't comin' off wack
And for all y'all suckas that don't know
Check it out

Some of them try to rhyme but they can't rhyme like this
Some of them try to rhyme but they can't rhyme like this
Some of them try to rhyme but they can't rhyme like this
Some of them try to rhyme but they can't

'Cause I'm the miggity, miggity, miggity, miggity Mac Daddy
The miggity, miggity, miggity, miggity Mac
'Cause I'm the miggity, miggity, miggity, miggity Mac Daddy
Miggity, miggity, miggity, miggity Mac

I make you wanna jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Uh huh, uh huh, jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Uh huh, uh huh, jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump

Uh huh, uh huh, jump, jump
The Mac Dad will make you jump, jump
Daddy Mac will make you jump, jump
Kris Kross will make you jump, jump
Believe that","['hip hop', 'hip hop rnb and dance hall']",700.2,3,1992,4.800000000000001,98.21,588,74,"{'neg': 0.013000000000000001, 'neu': 0.9390000000000001, 'pos': 0.048, 'compound': 0.9533}",Jump,1.3,Kris Kross,48,48
"Would you know my name if I saw you in heaven?
Would it be the same if I saw you in heaven?
I must be strong and carry on
'Cause I know I don't belong here in heaven

Would you hold my hand if I saw you in heaven?
Would you help me stand if I saw you in heaven?
I'll find my way through night and day
'Cause I know I just can't stay here in heaven

Time can bring you down, time can bend your knees
Time can break your heart, have you begging please, begging please

Beyond the door, there's peace I'm sure
And I know there'll be no more tears in heaven

Would you know my name if I saw you in heaven?
Would it be the same if I saw you in heaven?
I must be strong and carry on
'Cause I know I don't belong here in heaven","['24 nights', 'acoustic blues', 'blues', 'blues rock', 'british', 'british blues', 'clapton', 'classic pop and rock', 'eric clapton', 'hard rock', 'has german audiobooks', 'pop', 'pop rock', 'pop/rock', 'psychedelic rock', 'reggae', 'rock']",171.9,6,1992,5.6,104.64,154,16,"{'neg': 0.026000000000000002, 'neu': 0.751, 'pos': 0.223, 'compound': 0.9857}",Tears In Heaven,0.9,Eric Clapton,5,7
"Ooh, bop!

No, you're never gonna get it
Never ever gonna get it
(No, not this time)
No, you're never gonna get it
(My love)
Never ever gonna get it
No, you're never gonna get it
Never ever gonna get it
(No, not this time)
No, you're never gonna get it
(My love)
Never ever gonna get it
Ooh, bop!

I remember how it used to be
You never was this nice, you can't fool me
Ooh, bop!
Now you're talkin' like you made a change
The more you talk the more things sound the same

What makes you think you can just walk back into her life
Without a good fight?
I just sit back and watch you make a fool of yourself
'Cause you're just wasting your time, oh!

No, you're never gonna get it
(Not this time)
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Had your chance to make a change)
Never ever gonna get it
No, you're never gonna get it
(Not this time)
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Had your chance to make a change)
Never ever gonna get it
Ooh, bop!

Now you promise me the moon and stars
Save your breath, you won't get very far
Ooh, bop!
Gave you many chances to make change
The only thing you changed was love to hate

It doesn't matter what you do or what you say
She doesn't love you, no way
Maybe next time you'll give your woman a little respect
So you won't be hearing her say, ""No way!""

No, you're never gonna get it
(Not this time)
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Had your chance to make a change)
Never ever gonna get it
No, you're never gonna get it
(Not this time)
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Had your chance to make a change)
Never ever gonna get it

No, you're never gonna get it
(Not this time)
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Had your chance to make a change)
Never ever gonna get it
No, you're never gonna get it
(Not this time)
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Had your chance to make a change)
Never ever gonna get it
Ooh, bop!

Woo! Yes sir, I give to the needy and not the greedy
Mmhmm, that's right, 'cause ya see baby
Ooh, bop!
When ya lackin', ya losin'!
And I'm out the door!

Doesn't matter what you do or what you say
She don't love you, no way
Maybe next time, you'll give your woman a little respect
So you won't be hearing her say, ""No way!""

And now it's time for a breakdown

Never gonna get it, never gonna get it
Never gonna get it, never gonna get it
Never gonna get it, never gonna get it
Never gonna get it, w-whoa whoa whoa!

Never gonna get it, never gonna get it
Never gonna get it, never gonna get it
Never gonna get it, never gonna get it
Never gonna get it, never get it

No, you're never gonna get it
(Sweet lovin')
Never ever gonna get it
(Sweet lovin')
No, you're never gonna get it
(My lovin')
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Sweet lovin')
Never ever gonna get it
(My lovin')
No, you're never gonna get it
(Sweet lovin')
Never ever gonna get it

(My lovin')
No, you're never gonna get it
(Not this time)
Never ever gonna get it
(Sweet lovin')
No, you're never gonna get it
(My sweet lovin')
Never ever gonna get it
(My sweet lovin')
No, you're never gonna get it
(My sweet lovin')",['hip hop rnb and dance hall'],825.3,7,1992,4.4,90.77,644,96,"{'neg': 0.093, 'neu': 0.805, 'pos': 0.10200000000000001, 'compound': 0.9292}",My Lovin',2.1,En Vogue,18,97
"Sometimes I feel like I don't have a partner
Sometimes I feel like my only friend
Is the city I live in, the city of angels
Lonely as I am, together we cry

I drive on her streets 'cause she's my companion
I walk through her hills 'cause she knows who I am
She sees my good deeds and she kisses me windy
Well, I never worry, now that is a lie

And I don't ever want to feel like I did that day
Take me to the place I love, take me all the way
I don't ever want to feel like I did that day
Take me to the place I love, take me all the way

Yeah, yeah-yeah

It's hard to believe that there's nobody out there
It's hard to believe that I'm all alone
At least I have her love, the city, she loves me
Lonely as I am, together we cry

Well, I don't ever want to feel like I did that day
Take me to the place I love, take me all the way
Well, I don't ever want to feel like I did that day
Take me to the place I love, take me all the way

Yeah, yeah-yeah
Oh, no, no, no, yeah-yeah
Love me, I said, yeah, yeah

One time

Under the bridge downtown
Is where I drew some blood
Under the bridge downtown
I could not get enough
Under the bridge downtown
Forgot about my love
Under the bridge downtown
I gave my life away

Yeah, yeah-yeah (away)
Oh, no, no, no, no, yeah-yeah (away)
Alone, I said, oh yeah-yeah (away)
Will I stay?","['00s', '10s', '80s', '90s', 'alternative', 'alternative rock', 'american', 'crossover', 'dvd', 'funk', 'funk metal', 'funk rock', 'funk rock tributo', 'metal', 'pop and chart', 'rap', 'rock', 'usa']",341.1,8,1992,5.2,97.2,274,34,"{'neg': 0.122, 'neu': 0.632, 'pos': 0.246, 'compound': 0.9927}",Under The Bridge,1.7000000000000002,Red Hot Chili Peppers,21,17
"Mornings alone
When you come home I breathe a little faster
Every time we're together
It'd never be the same (It'd never be the same)
If you're not here
How can you stay away (How can you stay away so long)
Away so long

Why can't we stay together
Give me a reason, give me a reason

'Cause I, I don't want to say it
I don't want to find another way
Make it through the day without you
I - I can't resist
Trying to find exactly what I miss
It's just another day without you
It's just another day, oh

Making the time
(Find the right lines) to make you stay forever
What do I have to tell you
I'm just trying to hold on to something
(Trying to hold on to something good)
Oh, give us a chance to make it, (give us a chance to make it)
To make it
Oh, no no

Don't wanna hold on to never
I'm not that strong, I'm not that strong

I - I don't want to say it
I don't want to find another way
Make it through the day without you
I - I can't resist
Trying to find exactly what I miss
It's just another day without you
No

Why can't you stay forever
Just give me a reason, give me a reason

'Cause I, I don't want to say it
I don't want to find another way (Don't want to find a way)
Make it through the day without you
(I want to make it through the day, no)
I - I can't resist (baby, no)
Trying to find exactly what I miss
It's just another day without you
I - I don't want to say it (Don't want to find a way no)
I don't want to find another way
Make it through the day without you
I - I can't resist
Trying to find exactly what I miss
It's just another day without you
",['classic pop and rock'],382.5,10,1992,4.800000000000001,98.21,324,46,"{'neg': 0.10400000000000001, 'neu': 0.877, 'pos': 0.019, 'compound': -0.9146000000000001}",Just Another Day,1.3,Jon Secada,18,21
"Sittin' in my class, just driftin' away
Starin' into the windows of the world, yeah
I can't hear the teacher, his books don't call me at all
I don't see the bad boys tryin' to catch some play

'Cause I love your smile
I love your smile

The clock at work says, ""Three""
And I wanna be free
Free to scream, free to bathe, free to paint
My toes all day
My boss is lame you know, and so is the pay
I'm gonna put that new black mini on my charge anyway

'Cause I love your smile
Hey said, ""I love your smile""

Time came and showed me your direction
Now I know, I'll never ever go back
Taught me that
I can be a better girl with love you give
You rock my world
You dig

I'm showin'
The life that I'm livin'
This is the life that I have
And it's given to you
Yeah and it's true
La-d-da
Twinkley D
Do you?

Believe in a girl
Like me
Shanice is the one
For you to be with
But when I'm caught
All alone
I start fessin'
It's from a state of depression

And the thunder clouds of doubt move in
I begin to wonder ""do you still love me?
But after that
My whole world is beautiful

Time came and showed me your direction
Now I know I'll never ever go back
Taught me that
I can be a better girl with love you give
You rock my world
Smile

I do, I love smile
Yes I do boy
I love the smile
I love your smile, baby
I love your smile
I really do","['80s', '90s', 'hip hop rnb and dance hall', 'one-hit wonder', 'pop', 'rnb', 'underrated']",327.6,11,1992,4.4,99.23,279,44,"{'neg': 0.045, 'neu': 0.638, 'pos': 0.316, 'compound': 0.9982000000000001}",I Love Your Smile,0.9,Shanice,27,14
"Hold on, little girl
Show me what he's done to you
Stand up, little girl
A broken heart can't be that bad
When it's through, it's through
Fate could twist the both of you
So come on, baby, come on over
Let me be the one to show you

I'm the one who wants to be with you
Deep inside, I hope you'll feel it, too (feel it too)
Waited on line of greens and blues (waited on a line)
Just to be the next to be with you

Build up your confidence
So you can be on top for once
Wake up, who cares about
Little boys that talk too much
I've seen it all go down
Your game of love was all rained out
So come on, baby, come on over
Let me be the one to hold you

I'm the one who wants to be with you
Deep inside, I hope you'll feel it, too (feel it too)
Waited on line of greens and blues (waited on a line)
Yeah, just to be the next to be with you

Why be alone
When we can be together, baby?
You can make my life worthwhile
I can make you start to smile
When it's through, it's through
Fate could twist the both of you
So come on, baby, come on over
Let me be the one to show you

I'm the one who wants to be with you (I'm  the one)
Deep inside, I hope you'll feel it too (feel It too)
Waited on line of greens and blues (waited on a line)
Yeah, just to be the next to be with you

I'm the one who wants to be with you (I'm the one)
Deep inside, I hope you'll feel it, too (deep inside, you'll feel it too)
Waited on line of greens and blues (waited on that line)
Yeah, just to be the next to be with you

Just to be the next to be with you, woo","['classic pop and rock', 'mr. big']",370.8,12,1992,5.2,105.66,332,41,"{'neg': 0.014, 'neu': 0.869, 'pos': 0.117, 'compound': 0.9867}",To Be With You,0.5,Mr. Big,15,17
"I'm too sexy for my love
Too sexy for my love
Love's going to leave me

I'm too sexy for my shirt
Too sexy for my shirt
So sexy it hurts

And I'm too sexy for Milan
Too sexy for Milan
New York and Japan

And I'm too sexy for your party
Too sexy for your party
No way I'm disco dancing

I'm a model, you know what I mean
And I do my little turn on the catwalk
Yeah, on the catwalk, on the catwalk, yeah
I do my little turn on the catwalk

I'm too sexy for my car
Too sexy for my car
Too sexy by far

And I'm too sexy for my hat
Too sexy for my hat
What d'ya think about that?

I'm a model, you know what I mean
And I do my little turn on the catwalk
Yeah, on the catwalk, on the catwalk, yeah
I shake my little tush on the catwalk

I'm too sexy for my
Too sexy for my
Too sexy for my

'Cause I'm a model, you know what I mean
And I do my little turn on the catwalk
Yeah, on the catwalk, yeah, on the catwalk, yeah
I shake my little tush on the catwalk

I'm too sexy for my cat
Too sexy for my cat
Poor pussy, poor pussy cat

I'm too sexy for my love
Too sexy for my love
Love's going to leave me

And I'm too sexy for this song","['british', 'dance-pop', 'english', 'novelty', 'pop', 'uk']",279.9,13,1992,4.4,107.69,247,40,"{'neg': 0.055, 'neu': 0.596, 'pos': 0.34900000000000003, 'compound': 0.9984000000000001}",I'm Too Sexy,-0.30000000000000004,Right Said Fred,11,20
