lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"— Excuse me. Can I please talk to you for a minute?
— Uh huh, sure. You know, you look kinda familiar
— Yeah, you do too... but um, I just wanted to know, do you know somebody named... you know his name
— Oh yeah, definitely. I know his name
— I just want to let you know that he's mine
— Heh... no no. He's mine

You need to give it up
Had about enough
It's not hard to see
The boy is mine

I think it's time we got this straight
Let's sit and talk face to face
There is no way you could mistake
Him for your man, are you insane?

See I know that you may be
Just a bit jealous of me
But you're blind if you can't see
That his love is all in me

See I tried to hesitate
I didn't want to say what he told me
He said without me he couldn't make
It through the day, ain't that a shame?

Well, maybe you misunderstood
'Cause I can't see how he could
Wanna change something that's so good
All of my love was all it took (The boy is mine)

You need to give it up
Had about enough (enough)
It's not hard to see
The boy is mine (boy is mine)

I'm sorry that you (sorry that you)
Seem to be confused (confused)
He belongs to me
The boy is mine

Must you do the things you do
You keep on acting like a fool
You need to know it's me, not you
And if you didn't know it girl, it's true

I think that you should realize
Try to understand why
He is a part of my life
I know it's killing you inside

You can say what you wanna say
What we have that you can't take
From the truth, you can't escape
I can tell the real from the fake

When will you get the picture?
You're the past and I'm the future
Anyway, it's my time to shine
If you didn't know, the boy is mine (The boy is mine)

You need to give it up
Had about enough (had about enough)
It's not hard to see (to see)
The boy is mine (that the boy is mine)

I'm sorry that you (sorry that you)
Seem to be confused (seem to be confused)
He belongs to me (he belongs to me)
The boy is mine

You can't destroy this love I've found
Your silly games I won't allow
The boy is mine without a doubt
You might as well throw in the towel

What makes you think that he wants you
When I'm the one that brought him to
The special places in my heart
He was my lover from the start

You need to give it up
Had about enough
It's not hard to see
The boy is mine

You need to give it up (you need to give it up)
Had about enough (about enough)
It's not hard to see (it's not hard to see)
The boy is mine (the boy is mine)

I'm sorry that you
Seem to be confused (seem to be confused)
He belongs to me (he belongs to me)
The boy is mine (the boy is mine)

You need to give it up (not yours — but mine)
Had about enough (not yours — but mine)
It's not hard to see (not yours — but mine)
The boy is mine

I'm sorry that you
Seem to be confused
He belongs to me
The boy is mine","['american', 'contemporary r&b', 'hip hop rnb and dance hall', 'pop', 'r&b', 'rnb']",671.4,2,1998,4.4,107.69,597,90,"{'neg': 0.093, 'neu': 0.787, 'pos': 0.12, 'compound': 0.9416}",The Boy Is Mine,-0.30000000000000004,Brandy,38,36
"Looks like we made it
Look how far we've come my baby
We mighta took the long way
We knew we'd get there someday

They said, ""I bet they'll never make it""
But just look at us holding on
We're still together still going strong

(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one I love
The only one I dream of
You're still the one I kiss good night

Ain't nothin' better
We beat the odds together
I'm glad we didn't listen
Look at what we would be missin'
They said, ""I bet they'll never make it""
But just look at us holdin' on
We're still together still goin' strong

(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one I love
The only one I dream of
You're still the one I kiss good night

(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one I love
The only one I dream of
You're still the one I kiss good night

I'm so glad we made it
Look how far we've come my baby","['canadian', 'country', 'country pop', 'country-rock', 'pop', 'rock']",297.9,3,1998,4.4,99.23,246,40,"{'neg': 0.009000000000000001, 'neu': 0.784, 'pos': 0.20700000000000002, 'compound': 0.9933000000000001}",You're Still The One,0.9,Shania Twain,11,24
"I'll be your dream, I'll be your wish
I'll be your fantasy
I'll be your hope, I'll be your love
Be everything that you need

I love you more with every breath
Truly, madly, deeply do
I will be strong I will be faithful
'Cause I'm counting on

A new beginning
A reason for living
A deeper meaning, yeah

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

And when the stars are shining brightly
In the velvet sky
I'll make a wish, send it to heaven
And make you want to cry

The tears of joy for all the pleasure
And the certainty
That we're surrounded by the comfort
And protection of

The highest powers
In lonely hours
The tears devour you

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

Oh can you see it baby?
Don't have to close your eyes
'Cause it's standing right before you
All that you need will surely come, ooh yeah

I'll be your dream, I'll be your wish
I'll be your fantasy
I'll be your hope, I'll be your love
Be everything that you need

I'll love you more with every breath
Truly, madly, deeply do
Mmm

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna live like this forever
Until the sky falls down on me

Ooh, oh yeah
Oh yeah, oh yeah","['australian', 'classic pop and rock', 'duo', 'melodic rock', 'pop', 'rock', 'soft rock']",365.4,4,1998,4.4,99.23,301,50,"{'neg': 0.043000000000000003, 'neu': 0.6970000000000001, 'pos': 0.26, 'compound': 0.9969}",Truly Madly Deeply,0.9,Savage Garden,26,28
"How do I,
Get through one night without you?
If I had to live without you,
What kind of life would that be?
Oh, I
Need you in my arms, need you to hold,
You're my world, my heart, my soul,
If you ever leave,
Baby you would take away everything good in my life,

And tell me now
How do I live without you?
I want to know,
How do I breathe without you?
If you ever go,
How do I ever, ever survive?
How do I, how do I, Oh, how do I live?

Without you,
There'd be no sun in my sky,
There would be no love in my life,
There'd be no world left for me.
And I,
Baby I don't know what I would do,
I'd be lost if I lost you,
If you ever leave,
Baby you would take away everything real in my life,

And tell me now,
How do I live without you?
I want to know,
How do I breathe without you?
If you ever go,
How do I ever, ever survive?
How do I, how do I, Oh, how do I live?
Please tell me baby, how can I go on?

If you ever leave,
Baby you would take away everything,
I need you with me,
Baby don't you know that you're everything,
Good in my life?

And tell me now,
How do I live without you,
I want to know,
How do I breathe without you?
If you ever go,
How do I ever, ever survive?
How do I, how do I, oh, how do I live?

How do I live without you?","['classic pop and rock', 'country', 'pop']",317.7,5,1998,4.4,99.23,274,43,"{'neg': 0.059000000000000004, 'neu': 0.895, 'pos': 0.046, 'compound': 0.5258}",How Do I Live,0.9,LeAnn Rimes,7,19
"So open up your morning light,
And say a little prayer for right
You know that if we are to stay alive
Then see the peace in every eye

She had two babies, one was six months, one was three
In the war of '44
Every telephone ring, every heartbeat stinging
When she thought it was God calling her
Oh, would her son grow to know his father?

I don't want to wait for our lives to be over
I want to know right now, what will it be?
I don't want to wait for our lives to be over
Will it be yes or will it be sorry?

He showed up all wet on the rainy front step
Wearing shrapnel in his skin
And the war he saw lives inside him still
It's so hard to be gentle and warm
The years pass by and now he has granddaughters

I don't want to wait for our lives to be over
I want to know right now, what will it be?
I don't want to wait for our lives to be over
Will it be yes or will it be sorry?

You look at me from across the room
You're wearing your anguish again
Believe me I know the feeling
It sucks you into the jaws of anger
So breathe a little more deeply my love
All we have is this very moment
And I don't want to do what his father
And his father, and his father did
I want to be here now
So open up your morning light,
And say a little prayer for right
You know that if we are to stay alive
And see the peace in every eye

I don't want to wait for our lives to be over
I want to know right now, what will it be?
I don't want to wait for our lives to be over
Will it be yes or will it be sorry?

I don't want to wait for our lives to be over
I want to know right now, what will it be?
I don't want to wait for our lives to be over
Will it be yes or will it be sorry?

So open up your morning light,
And say a little prayer for right
You know that if we are to stay alive
Then see the love in every eye",['classic pop and rock'],437.4,10,1998,5.2,105.66,395,47,"{'neg': 0.09, 'neu': 0.805, 'pos': 0.105, 'compound': 0.9536}",I Don't Want To Wait,0.5,Paula Cole,22,26
"I'm only pretty sure that I can't take anymore,
Before you take a swing, I wonder what are we fighting for, 
When I say out loud, I want to get out of this
I wonder, is there anything I'm going to miss?

I wonder
How it's going to be, when you don't know me
How's it going to be, when you're sure I'm not there?
How's it going to be, when there is no one there to talk to
Between you and me?
'Cause I don't care
How's it going to be?
How's it going to be?

Where we used to laugh, there's a shouting match, 
Sharp as a thumbnail scratch, 
A silence I can't ignore, 
Like the hammock by the doorway we spent time in, 
Swings empty, 
I don't see lightning like last fall
when it was always about to hit me

I wonder
How's it going to be, when it goes down?
How's it going to be, when you're not around?
How's it going to be, when you find out there was nothing
Between you and me?
'Cause I don't care
How's it going to be

How's it going to be, 
When you don't know me, any more?
And how's it going to be

Want to get myself back in again, 
The soft dive of oblivion
I want to taste the salt on your skin 
The soft dive of oblivion, oblivion

How's it going to be,
When you don't know me, anymore?
How's it going to be?
How's it going to be?   
How's it going to be?",['classic pop and rock'],294.3,11,1998,4.800000000000001,106.67,259,35,"{'neg': 0.061, 'neu': 0.869, 'pos': 0.07, 'compound': 0.3387}",How's It Going To Be,0.1,Third Eye Blind,19,11
"You be sayin', ""No, no, no, no, no,"" when it's really, ""Yes, yes, yes, yes, yes...""
You be sayin', ""No, no, no, no, no,"" when it's really, ""Yes, yes, yes, yes, yes...""
You be sayin', ""No, no, no, no, no,"" when it's really, ""Yes, yes, yes, yes, yes...""
You be sayin', ""No, no, no, no, no,"" when it's really, ""Yes, yes, yes, yes, yes...""

Boy, I know you want me, I can see it in your eyes,
But you keep on frontin' - Won't you say what's on your mind?
'Cause each and every time you're near me, you give me signs,
But when I ask you what's the deal, you hold it all inside...

If you wanna be with me, you gotta keep it real;
Tell me what's goin' on, tell me how you feel...
'Cause boy, I know you want me just as much as I want you,
So come and get my love - it's all here for you...

You be sayin', ""No, no, no, no, no,"" (No, no) when it's really, ""Yes, yes, yes, yes, yes..."" (Yes, yes...)
You be sayin', ""No, no, no, no, no,"" when it's really, ""Yes, yes, yes, yes, yes..."" (Tellin' me ""no""!)
You be sayin', ""No, no, no, no, no,"" (No, no, no) when it's really, ""Yes, yes, yes, yes, yes..."" (Yes, yes, yes...)
You be sayin', ""No, no, no, no, no,"" (Oh, ooh yeah...) when it's really, ""Yes, yes, yes, yes, yes..."" (Ooh, yeah...)

If you keep actin' this way, you're gonna lose my love;
I ain't got no time to play - you better hurry up...
'Cause every time I come around and cruise around your way,
I see you on the corner, but you don't know what to say...

When I walk up to you, baby, you seem so shy;
What's the problem, baby? Never had a girl like I?
I can see right through you, and you know you wanna be mine,
So get your act together, 'cause you're running out of time!

You be sayin', ""No, no, no, no, no,"" (Oh!) when it's really, ""Yes, yes, yes, yes, yes..."" (Yeah-yeah, yeah-yeah)
You be sayin', ""No, no, no, no, no,"" (No...) when it's really, ""Yes, yes, yes, yes, yes..."" 
You be sayin', ""No, no, no, no, no,"" (Don't you know, you tell me, ""No, baby, no, baby, no, baby..."")
When it's really, ""Yes, yes, yes, yes, yes..."" (""Yes, baby, yes, baby, yes, baby..."")
You be sayin', ""No, no, no, no, no,"" (""No, baby, no, baby, no, baby!"")
When it's really, ""Yes, yes, yes, yes, yes..."" (""Yes, baby, yes, baby, yes, baby..."")

(Just say yes...)
You won't regret - I must confess, I'm really feelin' you;
Anything you've ever wanted before is right here for you, for you...
Don't worry what they say - Just bring your love my way;
'Cause your friends can't do what I can for you - I don't wanna hear you say...

(No...) 
Baby, tell me... (Yes...)
Tell me yes, don't tell me no, no... (No...)
(Yes...)

You be sayin', ""No..."", (Don't tell me ""no,"" no...)
When it's really, ""Yes..."" (Tell me what I wanna hear, yeah, yeah...)
You be sayin', ""No..."" (Y-E-S, not N-O...)
When it's really, ""Yes..."" (Oh, ooh, oh...)

You be sayin', ""No, no, no, no, no,"" when it's really, ""Yes, yes, yes, yes, yes...""
(You make me say ""No, baby, no, baby, no, baby..."")
When it's really, ""Yes, yes, yes, yes, yes..."" (""Yes, baby, yes, baby, yes, baby..."")
You be sayin', ""No, no, no, no, no,"" (""No, baby, no, baby, no, baby!"")
When it's really, ""Yes, yes, yes, yes, yes..."" (""Yes, baby, yes, baby, yes, baby..."")","['pop', 'pop and chart', 'rnb']",638.1,12,1998,6.0,103.63,601,60,"{'neg': 0.155, 'neu': 0.588, 'pos': 0.256, 'compound': 0.9984000000000001}","No, No, No",1.3,Destiny's Child,25,17
"Every night in my dreams
I see you, I feel you
That is how I know you go on

Far across the distance
And spaces between us
You have come to show you go on

Near, far
Wherever you are
I believe that the heart does go on

Once more
You open the door
And you're here in my heart
And my heart will go on and on

Love can touch us one time
And last for a lifetime
And never let go till we're gone

Love was when I loved you
One true time I hold to
In my life we'll always go on

Near, far
Wherever you are
I believe that the heart does go on

Once more
You open the door
And you're here in my heart
And my heart will go on and on

You're here
There's nothing I fear
And I know that my heart will go on

We'll stay
Forever this way
You are safe in my heart
And my heart will go on and on","['adult contemporary', 'canadian', 'christmas music', 'classic pop and rock', 'dance-pop', 'eurovision', 'eyes on me', 'french', 'french pop', 'pop']",201.6,13,1998,4.4,99.23,172,27,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.973}",My Heart Will Go On,0.9,Celine Dion,8,16
"Uh, uh, uh, uh, uh
Ha ha, ha ha
What? What?

On your mark, ready, set, let's go
Dance floor pro, I know, you know
I go psycho when my new joint hit
Just can't sit
Gotta get jiggy wit it
Uh that's it

Now honey, honey come ride
DKNY all up in my eye
You got a Prada bag with alotta stuff in it
Give it to your friend, let's spin

Everybody lookin' at me
Glancin' the kid
Wishin' they was dancin' a jig
Here with this handsome kid
Ciga-cigar right from Cuba-cuba
I just bite it
It's for the look, I don't light it

Ill-Way, the an-may on the ance-day oor-flay
Givin' up jiggy make it feel like foreplay
Yo, my cardio its infinite
Ha ha
Big Willie Style's all in it
Gettin' jiggy wit it

(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it

What you wanna ball with the kid
Watch your step you might fall
Trying to do what I did
Mama-uh mama-uh mama come closa'
In the middle of the club with the rub-a-dub, unh

No love for the haters, the haters
Mad, 'cause I got floor seats at the Lakers
See me on the fifty yard line with the Raiders
Met Ali, he told me I'm the greatest

I got the fever for the flavor of a crowd pleaser
DJ play another
From the prince of this, your highness
Only mad chicks ride in my whips
South to the west to the east to the north
Bought my hits and watch 'em go off a go off
Ah yes yes y'all and ya don't stop
In the winter or the (summertime)
I makes it hot
Gettin jiggy wit 'em

(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it

Eight-fifty I.S. if you need a lift
Who's the kid in the drop?
Who else? Will Smith
Livin' that life some consider a myth
Rock from south street to one two fifth

Women used to tease me
Give it to me now nice and easy
Since I moved up like George and Wheezy
Cream to the maximum I be askin' 'em
Would you like to bounce with the brother that's platinum?

Never see Will attackin' 'em
Rather play ball with Shaq and 'em, flatten 'em
Psyche, kiddin', you thought I took a spill
But I didnt
Trust the lady of my life she hittin'
Hit her with a drop top with the ribbon
Crib for my mom on the outskirts of Philly
You trying to flex on me? Don't be silly
Gettin' jiggy wit it

(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it
(Nana na na nana na, nana na na nana)
Gettin' jiggy wit it

(Nana na na nana)
(Nana na na nana)

(Nana na na nana na, nana na na nana)
(Nana na na nana na, nana na na nana)
(Nana na na nana na, nana na na nana)
(Nana na na nana na, nana na na nana)","['american', 'east coast hip-hop', 'hip hop', 'hip-hop', 'hiphop', 'mainstream rap', 'pop and chart', 'pop rap', 'urban', 'us']",748.8,14,1998,4.4,99.23,612,92,"{'neg': 0.036000000000000004, 'neu': 0.867, 'pos': 0.097, 'compound': 0.9889}",Gettin' Jiggy Wit It,0.9,Will Smith,68,43
"This is what you do
This is what you do
This is what you do
This is what you do.

Chorus:
You make me wanna leave the one I'm with to
Start a new relationship with you
This is what you do
Think about her ring and all the things that come along with
You make me
You make me wanna leave the one I'm with
Start a new relationship with you
This is what you do
Think about her ring and all the things that come along with
You make me.
You make me

Verse 1:
Before anything began between us
You were like my best friend
The one I used to run and talk to
When me and my girl was having problems
You used to say it'll be okay
Suggest little nice things I should do
And when I go home at night and lay my head down
All I seem to think about was you
And how you make me wanna...

Chorus:
...Leave the one I'm with
Start a new relationship with you
This is what you do
Think about her ring and all the things that come along with
You make me
You make me wanna leave the one I'm with
Start a new relationship with you
This is what you do
Think about her ring and all the things that come along with
You make me
You make me.

Verse 2:
Now what's bad is you're the one that hooked us up
Knowin' it should've been you
What's sad is that I love her but I'm falling for you.
What should I do?
Should I tell my baby bye-bye?
Should I do exactly what I feel inside?
Cause I, I don't wanna go, don't need to stay
But I really need to get it together.

Chorus:
You make me wanna leave the one I'm with
Start a new relationship with you see what you do?
This is what you do
Think about her ring and all the things that come along with
You make me you make me
You make me wanna leave the one I'm with oh baby
Start a new relationship with you this is what you do
This is what you do
Think about her ring and all the things that come along with
You make me
You make me.

Verse 3:
At this point the situation's out of control
I never meant to hurt her
But I gotta let her go
And she may not understand it
While all of this is going on
I tried
I tried to fight it
But the feelin's just too strong.

Chorus:
You make me wanna leave the one I'm with see what you do?
Start a new relationship with you
This is what you do
Think about a ring and all the things that come along with
You make me
You make me wanna leave the one I'm with oh baby
Start a new relationship with you
This is what you do
Think about a ring and all the things that come along with
You make me
You make me. (x2)",['hip hop rnb and dance hall'],595.8,15,1998,4.800000000000001,98.21,518,72,"{'neg': 0.041, 'neu': 0.928, 'pos': 0.031, 'compound': 0.4456}",You Make Me Wanna...,1.3,Usher,21,41
