lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"As I walk through the valley of the shadow of death
I take a look at my life and realize there's nothin' left
'Cause I've been blastin' and laughin' so long that
Even my mama thinks that my mind is gone

But I ain't never crossed a man that didn't deserve it
Me be treated like a punk, you know that's unheard of
You better watch how ya talking and where ya walking
Or you and your homies might be lined in chalk

I really hate to trip but I gotta loc'
As they croak, I see myself in the pistol smoke, fool
I'm the kind of G that little homies wanna be like
On my knees in the night, sayin' prayers in the street light

Been spending most our lives
Living in a gangsta's paradise
Keep spending most our lives
Living in a gangsta's paradise
Been spending most our lives
Living in a gangsta's paradise
Keep spending most our lives
Living in a gangsta's paradise

Look at the situation they got me facin'
I can't live a normal life, I was raised by the street
So I gotta be down with the hood team
Too much television watchin' got me chasing dreams

I'm an educated fool with money on my mind
Got my ten in my hand and a gleam in my eye
I'm a loc'd out gangsta, set trippin' banger
And my homies is down, so don't arouse my anger, fool

Death ain't nothing but a heartbeat away
I'm living my life do-or-die, what can I say?
I'm twenty-three now, but will I live to see twenty-four?
The way things is going, I don't know

Tell me why are we so blind to see
That the ones we hurt are you and me?

Been spending most our lives 
Living in a gangsta's paradise
Keep spending most our lives
Living in a gangsta's paradise
Been spending most our lives 
Living in a gangsta's paradise
Keep spending most our lives
Living in a gangsta's paradise

Power and the money, money and the power
Minute after minute, hour after hour
Everybody's running, but half of them ain't lookin'
What's going on in the kitchen? But I don't know what's cookin'

They say I gotta learn, but nobody's here to teach me
If they can't understand it, how can they reach me?
I guess they can't, I guess they won't, I guess they front
That's why I know my life is out of luck, fool

Been spending most our lives
Living in a gangsta's paradise
Keep spending most our lives
Living in a gangsta's paradise
Been spending most our lives 
Living in a gangsta's paradise
Keep spending most our lives
Living in a gangsta's paradise

Tell me why are we so blind to see
That the ones we hurt are you and me?
Tell me why are we so blind to see
That the ones we hurt are you and me?","['hip hop', 'pop and chart']",610.2,1,1995,4.800000000000001,98.21,489,63,"{'neg': 0.095, 'neu': 0.738, 'pos': 0.167, 'compound': 0.9935}",Gangsta's Paradise,1.3,Coolio,49,35
"And I....

Darlin' I, I can't explain
Where did we lose our way
Girl it's drivin' me insane
And I know I just need one more chance
To prove my love to you
If you come back to me
I'll guarantee
That I'll never let you go

Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me the reason
I'm down on bended knee
I'll never walk again, until you come back to me
I'm down on bended knee

So many nights I dream of you
Holding my pillow tight
I know that I don't need to be alone
When I open up my eyes
To face reality
Every moment without you
It seems like eternity
I'm begging you, begging you come back to me


Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me the reason
I'm down on bended knee
I'll never walk again, until you come back to me
I'm down on bended knee

Baby, Im sorry. 
Please forgive me for all the wrong I've done.
Please come back home girl. 
I know you put all your trust
in me, I'm sorry I let you down. 
Please forgive me girl.

I'm gonna swallow my pride
Say I'm sorry
Stop pointing fingers, the blame is on me
I want a new life
And I want it with you
If you feel the same
Don't ever let it go
You gotta believe, in the spirit of love
it can heal all things
We won't hurt any more
No I don't believe our love's terminal
I'm down on my knees, begging you please
Come home


Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me the reason
I'm down on bended knee

Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me the reason
I'm down on bended knee
I'll never walk again, until you come back to me
I'm down on bended knee","['contemporary r&b', 'new jack swing', 'pop', 'pop soul', 'smooth soul', 'soul', 'soul and reggae']",507.6,5,1995,4.4,99.23,434,63,"{'neg': 0.066, 'neu': 0.712, 'pos': 0.222, 'compound': 0.9976}",On Bended Knee,0.9,Boyz II Men,24,32
"When you walk by every night 
Talking sweet and looking fine 
I get kind of hectic inside 
Baby, I'm so into you 
Darling, if you only knew 
All the things that flow through my mind 
But it's just a

Sweet, sweet fantasy baby 
When I close my eyes you come and you take me
On and on and on 
It's so deep in my daydream 
But it's just a 
Sweet, sweet fantasy baby 

Images of rapture 
Creep into me slowly 
As you go into my head 
And my heart beats faster 
When you take me over 
Time and time and time again 
But it's just a 

Sweet, sweet fantasy baby 
When I close my eyes you come and you take me
On and on and on 
It's so deep in my daydream 
But it's just a 
Sweet, sweet fantasy baby

It's just a sweet...
Sweet, sweet fantasy baby 
When I close my eyes you come and you take me
On and on and on 
It's so deep in my daydream 
But it's just a 
Sweet, sweet fantasy baby

I'm in heaven 
with my boyfriend 
my laughing boyfriend 
There's no beginning 
and there is no end 
Feels like I'm dreaming but 
I'm not sleeping 

Sweet, sweet fantasy baby 
When I close my eyes you come and you take me
On and on and on 
It's so deep in my daydream 
But it's just a 
Sweet, sweet fantasy baby (x2)

Sweet, sweet fantasy baby 
Sweet, sweet fantasy baby 
Fantasy","['american', 'girl', 'pop', 'pop and chart', 'rnb', 'whistle register']",297.9,7,1995,4.0,100.24,247,48,"{'neg': 0.011, 'neu': 0.741, 'pos': 0.248, 'compound': 0.9956}",Fantasy,0.5,Mariah Carey,18,26
"Take a bow, the night is over
This masquerade is getting older
Lights are low, the curtains down
There's no one here
(There's no one here, there's no one in the crowd)

Say your lines but do you feel them
Do you mean what you say when there's no one around (no one around)
Watching you, watching me, one lonely star
(One lonely star you don't know who you are)

I've always been in love with you (always with you)
I guess you've always known it's true (you know it's true)
You took my love for granted, why oh why
The show is over, say goodbye

Say goodbye (bye bye), say goodbye

Make them laugh, it comes so easy
When you get to the part
Where you're breaking my heart (breaking my heart)
Hide behind your smile, all the world loves a clown
(Just make 'em smile the whole world loves a clown)

Wish you well, I cannot stay
You deserve an award for the role that you played (role that you played)
No more masquerade, you're one lonely star
(One lonely star and you don't know who you are)

I've always been in love with you (always with you)
I guess you've always known it's true (you know it's true)
You took my love for granted, why oh why
The show is over, say goodbye

Say goodbye (bye bye), say goodbye

I've always been in love with you (always with you)
I guess you've always known it's true (you know it's true)
You took my love for granted, why oh why
The show is over, say goodbye

Say goodbye (bye bye), say goodbye
Say goodbye (bye bye), say goodbye

All the world is a stage (world is a stage)
And everyone has their part (has their part)
But how was I to know which way the story'd go
How was I to know you'd break
(You'd break, you'd break, you'd break)
You'd break my heart

I've always been in love with you
(I've always been in love with you)
Guess you've always known
You took my love for granted, why oh why
The show is over, say goodbye

Say goodbye (bye bye), say goodbye
Say goodbye","['american', 'américain', 'arabic', 'art pop', 'chanteur', 'dance', 'dance-pop', 'downtempo', 'electronic', 'electropop', 'greatest hits', 'multiple ipi', 'pop', 'pop and chart', 'singer', 'tell me', 'usa']",441.0,8,1995,4.800000000000001,98.21,367,46,"{'neg': 0.059000000000000004, 'neu': 0.6940000000000001, 'pos': 0.248, 'compound': 0.9986}",Take A Bow,1.3,Madonna,25,25
"This is how we do it
(This is how we do it)
La la la la 
La la lo lo lo lo oh
(This is how we do it)
La la la la oh

This is how we do it, it's Friday night
And I feel all right
The party's here on the West side

So I reach for my 40 and I turn it up
Designated driver take the keys to my truck
Hit the Shaw 'cause I'm faded
Honeys in the street say, ""Monty, yo we made it!""

It feels so good in my hood tonight
The summertime skirts and the guys in Kani
All the gang bangers forgot about the drive-by

You gotta get your groove on
Before you go get paid
So tip up your cup and throw your hands up
And let me hear the party say

I'm kinda buzzed and it's all because (this is how we do it)
South Central does it like nobody does (this is how we do it)
To all my neighbors you got much flava (this is how we do it)
Let's flip the track, bring the old school back (this is how we do it)

This is how we do it, all hands are in the air
And wave them from here to there
If you're an O.G. mack or a wanna-be playa

You see the hood's been good to me
Ever since I was a lower-case G
But now I'm a big G, the girls see I got the money
Hundred dollar bills y'all

If you were from where I'm from then you would know
That I gotta get mine in a big black truck
You can get yours in a '64

Whatever it is, the party's underway
So tip up your cup and throw your hands up
And let me hear the party say

I'm kinda buzzed, it's all because (this is how we do it)
Ooh South Central does it like nobody does (this is how we do it)
To all my neighbors you got much flava (this is how we do it)
Let's flip the track, bring the old school back (this is how we do it)

I'm kinda buzzed, it's all because (this is how we do it)
South Central does it like nobody does, nobody does (this is how we do it)
YNV, SCC,  (this is how we do it) all my homies
I'll never come wack on an old school track  (this is how we do it)
Check it out

Once upon a time in '94
Montell made no money and life sure was slow
All they said was 6'8"" he stood
And people thought the music that he made was good

There lived a D.J. and Paul was his name
He came up to Monty, this is what he said
""You and OG are gonna make some cash
Sell a million records and we'll make in a dash.""

Oh I'm buzzing because  (this is how we do it)
South Central does it like nobody does  (this is how we do it)
To all my neighbours you got much flava  (this is how we do it)
I'll never come wack on an old school track  (this is how we do it)

I'm kinda buzzed, it's all because (this is how we do it)
South Central does it like nobody does, nobody does  (this is how we do it)
Oh it's party time  (this is how we do it)
Straight up comin' from the west side  (this is how we do it)

OG's got the flava, yeah  (this is how we do it)
And Monty does it like nobody does it  (this is how we do it)
Come on now, Def Jam, you know what it  (this is how we do it)
This is how we do it (this is how we do it) baby",['pop and chart'],699.3,10,1995,5.6,104.64,643,68,"{'neg': 0.003, 'neu': 0.932, 'pos': 0.065, 'compound': 0.9884000000000001}",This Is How We Do It,0.9,Montell Jordan,37,23
"We don't even talk any much
We don't even know what we argue about
Don't even say 'I love you' no more
'Cause saying how we feel is no longer allowed
Some people work things out
And some just don't know how to change

Let's don't wait 'til the water runs dry
We might watch our whole lives pass us by
Let's not wait 'til the water runs dry
We'll make the biggest mistake of our lives
Don't do it baby

Now they can see the tears in our eyes
But we deny the pain that lies deep in our hearts
Well maybe that's pain we can't hide
'Cause everybody knows that we're both torn apart
Why do we hurt each other?
Why do we push love away?

Let's don't wait 'til the water runs dry
We might watch our whole lives pass us by
Let's not wait 'til the water runs dry
We'll make the biggest mistake of our lives
Don't do it baby

Some people will work things out
And some just don't know how to change

Let's don't wait 'til the water runs dry
We might watch our whole lives pass us by
Let's not wait 'til the water runs dry
We'll make the biggest mistake of our lives
Don't do it baby","['contemporary r&b', 'new jack swing', 'pop', 'pop soul', 'smooth soul', 'soul', 'soul and reggae']",251.1,12,1995,4.800000000000001,98.21,216,29,"{'neg': 0.137, 'neu': 0.8140000000000001, 'pos': 0.049, 'compound': -0.9548000000000001}",Water Runs Dry,1.3,Boyz II Men,11,15
"Let me lay it on the line
I got a little freakiness inside
And you know that the man
Has got to deal with it
I don't care what they say
I'm not about to pay nobody's way
Cuz it's all about the dog in me
Mm-hmmm

I want a freak in the morning
A freak in the evening just like me
I need a roughneck nigga
That can satisfy me just for me
If you are that kind of man
Cause I'm that kind of girl
I got a freaky secret, everybody sing
Cuz we don't give a damn about a thing
Cuz I will be a freak
Until the day until the dawn
And we can (pump, pump)
All through the night to the early morn
Come on and I will take you
Around the hood on a gangsta lean
Cuz we can (pump, pump)
Any time of day it's all good for me

Boy, you're moving kind of slow
You got to keep it up
Now there you go
There's just one thing that a man must do
Mm-hmm

I'm packing all the flavor you need
I got you shook up on your knees
Cuz it's all about the dog in me

I want a freak in the morning
A freak in the evening just like me
I need a roughneck nigga
That can satisfy me just for me
If you are that kind of man
Cause I'm that kind of girl
I got a freaky secret, everybody sing
Cuz we don't give a damn about a thing
Cuz I will be a freak
Until the day until the dawn
And we can (pump, pump)
All through the night to the early morn
Come on and I will take you
Around the hood on a gangsta lean
Cuz we can (pump, pump)
Any time of day it's all good for me

One to the two,the two to the three
Adina do you wanna get freaky wit me?",['hip hop rnb and dance hall'],365.4,13,1995,4.4,107.69,330,48,"{'neg': 0.093, 'neu': 0.8310000000000001, 'pos': 0.076, 'compound': -0.7797000000000001}",Freak Like Me,-0.30000000000000004,Adina Howard,18,21
"Oh
Once upon a midnight dearie
I woke with something in my head
I couldn't escape the memory
Of a phone call and of what you said

Like a game show contestant with a parting gift
I could not believe my eyes
When I saw through the voice of a trusted friend
Who needs to humor me and tell me lies
Yeah, humor me and tell me lies

And I'll lie too and say I don't mind
And as we seek so shall we find
And when you're feeling open I'll still be here
But not without a certain degree of fear
Of what will be with you and me
I still can see things hopefully

But you
Why you wanna give me a run-around?
Is it a sure-fire way to speed things up
When all it does is slow me down?

And shake me and my confidence
About a great many things
But I've been there I can see it cower
Like a nervous magician waiting in the wings

Of a bad play where the heroes are right
And nobody thinks or expects too much
And Hollywood's calling for the movie rights
Singing hey babe, let's keep in touch
Hey baby, let's keep in touch

But I want more than a touch I want you to reach me
And show me all the things no one else can see
So what you feel becomes mine as well
And soon if we're lucky we'd be unable to tell
What's yours and mine, the fishing's fine
And it doesn't have to rhyme, so don't you feed me a line

But you
Why you wanna give me a run-around?
Is it a sure-fire way to speed things up
When all it does is slow me down?

Tra la la la la, bombardier, this is the pilot speaking
And I've got some news for you
It seems my ship still stands no matter what you drop
And there ain't a whole lot that you can do

Oh sure the banner may be torn and the wind's gotten colder
Perhaps I've grown a little cynical
But I know no matter what the waitress brings
I shall drink it and always be full
Yeah, I will drink it and always be full

Oh I like coffee, and I like tea
I'd like to be able to enter a final plea
I still got this dream that you just can't shake
I love you to the point you can no longer take

Well, all right, okay
So be that way, I hope and pray
That there's something left to say

But you
Why you wanna give me a run-around?
Is it a sure-fire way to speed things up
When all it does is slow me down?

But you
Why you wanna give me a run-around?
Is it a sure-fire way to speed things up
When all it does is slow me down?","['american', 'blues rock', 'jam', 'jam band', 'pop rock', 'psychedelic rock', 'rock']",565.2,14,1995,5.2,97.2,486,58,"{'neg': 0.074, 'neu': 0.771, 'pos': 0.155, 'compound': 0.987}",Run-Around,1.7000000000000002,Blues Traveler,37,24
"To really love a woman
To understand her - You gotta know her deep inside
Hear every thought - See every dream
And give her wings when she wants to fly
Then when you find yourself lyin' helpless in her arms
You know ya really love a woman

When you love a woman
You tell her that she's really wanted
When you love a woman you tell her that she's the one
'Cause she needs somebody
To tell her that it's gonna last forever
So tell me have you ever really
Really, really ever loved a woman?

To really love a woman - Let her hold you
'Til ya know how she needs to be touched
You've gotta breathe her - really taste her
'Til you can feel her in your blood
And when you can see your unborn children in her eyes
You know you really love a woman

When you love a woman
You tell her that she's really wanted
When you love a woman you tell her that she's the one
'Cause she needs somebody
To tell her that you'll always be together
So tell me have you ever really
Really, really ever loved a woman?

Oh - You got to give her some faith - Hold her tight
A little tenderness - Ya gotta treat her right
She will be there for you, takin' good care of you
You really gotta love your woman, yeah

Then when you find yourself lyin' helpless in her arms
Ya know you really love a woman

When you love a woman
You tell her that she's really wanted
When you love a woman you tell her that she's the one
'Cause she needs somebody
To tell her that it's gonna last forever
So tell me have you ever really
Really, really ever loved a woman?

Yeah - Just tell me have you ever really
Really, really ever loved a woman?
Oh - Just tell me have you ever really
Really, really ever loved a woman?","['acoustic rock', 'adult contemporary', 'album oriented rock', 'aor', 'arena rock', 'british', 'canadian', 'hard rock', 'pop rock', 'rock', 'rock and indie', 'soft rock']",412.2,16,1995,4.800000000000001,89.75,326,43,"{'neg': 0.016, 'neu': 0.731, 'pos': 0.253, 'compound': 0.9984000000000001}",Have You Ever Really Loved A Woman?,2.5,Bryan Adams,19,22
"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up

It's been raining since you left me
Now I'm drowning in the flood
You see, I've always been a fighter
But without you, I give up

I can't sing a love song
Like the way it's meant to be
Well, I guess I'm not that good anymore
But baby, that's just me

And I will love you, baby, always
And I'll be there forever and a day, always
I'll be there 'til the stars don't shine
'Til the heavens burst and the words don't rhyme
And I know when I die, you'll be on my mind
And I'll love you, always

Now your pictures that you left behind
Are just memories of a different life
Some that made us laugh, some that made us cry
One that made you have to say goodbye
What I'd give to run my fingers through your hair
To touch your lips, to hold you near
When you say your prayers, try to understand
I've made mistakes, I'm just a man

When he holds you close, when he pulls you near
When he says the words you've been needing to hear
I wish I was him
With these words of mine
To say to you 'til the end of time

That I will love you baby, always
And I'll be there forever and a day, always

If you told me to cry for you, I could
If you told me to die for you, I would
Take a look at my face
There's no price I won't pay
To say these words to you

Well, there ain't no luck
In these loaded dice
But baby if you give me just one more try
We can pack up our old dreams
And our old lives
We'll find a place where the sun still shines

And I will love you, baby, always
And I'll be there forever and a day, always
I'll be there 'til the stars don't shine
'Til the heavens burst and the words don't rhyme
I know when I die, you'll be on my mind
And I'll love you, always

Always, always","['acoustic rock', 'american', 'aor', 'band', 'glam metal', 'hard fm', 'hard rock', 'metal', 'pop and chart', 'pop rock', 'rock']",424.8,17,1995,4.800000000000001,98.21,369,50,"{'neg': 0.16, 'neu': 0.765, 'pos': 0.074, 'compound': -0.9917}",Always,1.3,Bon Jovi,25,15
