lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"I'm desperate for changing
Starving for truth
I'm closer to where I started
I'm chasing after you

I'm falling even more in love with you
Letting go of all I've held on to
I'm standing here until you make me move
I'm hanging by a moment here with you

Forgetting all I'm lacking
Completely incomplete
I'll take your invitation
You take all of me

Now I'm falling even more in love with you
Letting go of all I've held on to
I'm standing here until you make me move
I'm hanging by a moment here with you

I'm living for the only thing I know
I'm running and not quite sure where to go
And I don't know what I'm diving into
Just hanging by a moment here with you

There's nothing else to lose
There's nothing else to find
There's nothing in the world
That can change my mind

There is nothing else
There is nothing else
There is nothing else

I'm desperate for changing
Starving for truth
I'm closer to where I started
I'm chasing after you

I'm falling even more in love with you
Letting go of all I've held on to
I'm standing here until you make me move
I'm hanging by a moment here with you

I'm living for the only thing I know
I'm running and not quite sure where to go
And I don't know what I'm diving into
Just hanging by a moment here with you

Just hanging by a moment here with you
Hanging by a moment here with you
Hanging by a moment here with you
Hanging by a moment here with you",['rock'],361.8,1,2001,4.4,90.77,273,42,"{'neg': 0.068, 'neu': 0.851, 'pos': 0.081, 'compound': 0.7605000000000001}",Hanging By A Moment,2.1,Lifehouse,19,29
"I keep on fallin' in
In love with you
Sometimes I love you
Sometimes you make me blue

Sometimes I feel good
At times I feel used
Lovin' you darlin'
Makes me so confused

I keep on fallin' in and out 
Of love with you
I never loved someone
The way that I loved you

Oh, oh, I
Never felt this way
How do you give me so much pleasure
And cause me so much pain

Just when I think
I've taken more than would a fool
I start fallin'
Back in love with you

I keep on fallin' in and out 
Of love with you
I never loved someone
The way that I loved you

Oh baby
I, I, I, I'm fallin'
I, I, I, I'm fallin'
Fall, fall, fall
Fall, fall

I keep on fallin' in and out 
Of love with you
I never loved someone
The way that I loved you

I'm fallin' in and out
Of love with you
I never loved someone
The way that I loved you

I'm fallin' in and out
Of love with you
I never loved someone
The way that I loved you","['alternative rock', 'american', 'contemporary r&b', 'film soundtrack', 'hip hop rnb and dance hall', 'neo soul', 'neo-soul', 'pianist', 'pop', 'pop rap', 'r&b', 'rnb', 'singer', 'soul']",234.0,2,2001,3.6,101.26,192,39,"{'neg': 0.179, 'neu': 0.646, 'pos': 0.17500000000000002, 'compound': 0.5081}",Fallin',0.1,Alicia Keys,14,24
"Now that she's back in the atmosphere
With drops of Jupiter in her hair, hey
She acts like summer and walks like rain
Reminds me that there's time to change, hey
Since the return of her stay on the moon
She listens like spring, and she talks like June, hey, hey

Tell me, did you sail across the sun?
Did you make it to the Milky Way to see the lights all faded
And that Heaven is overrated?
Tell me, did you fall from shooting star
One without a permanent scar?
And did you miss me while you were looking for yourself out there?

Now that she's back from that soul vacation
Tracing her way through the constellation, hey, mm
She checks out Mozart while she does Tae-Bo
Reminds me that there's a room to grow, hey, yeah

Now that she's back in the atmosphere
I'm afraid that she might think of me as plain ol' Jane
Told a story about a man who was too afraid to fly so he never did land

But tell me, did the wind sweep you off your feet?
Did you finally get the chance to dance along the light of day
And head back to the Milky Way?
And tell me, did Venus blow your mind?
Was it everything you wanted to find?
And did you miss me while you were looking for yourself out there?

Can you imagine your love, pride, deep-fried chicken?
Your best friend always sticking up for you
Even when I know you're wrong
Can you imagine your first dance, freeze dried romance? 
Five-hour phone conversation, the best soy latte that you ever had
And me

But tell me did the wind sweep you off your feet?
Did you finally get the chance to dance along the light of day
And head back toward the Milky Way?
Tell me did you sail across the sun?

Did you make it to the Milky Way to see the lights are faded
And that Heaven is overrated?
Tell me, did you fall from shooting star
One without a permanent scar?
And did you miss me while you were looking for yourself?

(Na na, na na, na na
Na na, na na, na na, na-na na-na na)
And did you finally get the chance to dance along the light of day?
(Na na, na na, na na
Na na, na na, na na, na-na na-na na)

And did you fall from a shooting star, fall from a shooting star?
(Na na, na na, na na
Na na, na na, na na, na-na na-na na)
And are you lonely looking for yourself out there?","['alternative', 'classic pop and rock', 'pop']",522.0,4,2001,5.6,96.18,440,48,"{'neg': 0.022, 'neu': 0.874, 'pos': 0.10400000000000001, 'compound': 0.9894000000000001}",Drops Of Jupiter,2.1,Train,29,18
"What
Let's go

Called you on the phone, said I'm coming through
Hope you're all alone 'cause I got plans for you
We could stay at home or dance and hang all night
As long as I'm with you, it doesn't matter what we do

Don't ask me where I've been
Or what I'm gonna do, just know that I'm here with you
Don't try to understand
Baby, there's no mystery 'cause you know how I am

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

You like the way I dress, the way I wear my hair
Show me off to all your friends and baby, I don't care
Just as long as you tell them who I am
Tell them I'm the one that made you give a damn

Don't ask me where I've been
Or what I'm gonna do, just know that I'm here with you
Don't try to understand
Baby, there's no mystery 'cause you know how I am

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

Don't ask me where I've been
Or what I'm gonna do just know that I'm here with you
Don't try to understand
Baby, there's no mystery 'cause you know how I am

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)

I'm real, what you get is what you see
What you trying to do to me
You want to say you're mine
Be with me all the time

You're falling so in love
Say you just can't get enough
You're telling all your friends
(She's a bad, bad girl)","['dance', 'pop', 'pop and chart']",630.0,5,2001,4.4,107.69,578,84,"{'neg': 0.126, 'neu': 0.755, 'pos': 0.11900000000000001, 'compound': -0.0709}",I'm Real,-0.30000000000000004,Jennifer Lopez,10,83
"I think I've already lost you (lost you)
I think you're already gone (gone)
I think I'm finally scared now
You think I'm weak, I think you're wrong

I think you're already leaving
Feels like your hand is on the door
I thought this place was an empire
Now I'm relaxed, I can't be sure

And I think you're so mean
I think we should try
I think I could need
This in my life and
I think I'm scared
I think too much
I know it's wrong, it's a problem I'm dealing

If you're gone
Maybe it's time to come home
There's an awful lot of breathing room
But I can hardly move
If you're gone
Baby you need to come home
Oh, come home
There's a little bit of something me
In everything in you

I bet you're hard to get over
I bet the room just won't shine
I bet my hands I can stay here
And I bet you need
More than you mind

And I think you're so mean
I think we should try
I think I could need
This in my life
I think I'm just scared
That I know too much
I can't relate and that's a problem I'm feeling

If you're gone
Maybe it's time to come home
There's an awful lot of breathing room
But I can hardly move, yeah
If you're gone
Baby you need to come home
Aw, come home
There's a little bit of something me in everything in you

I think you're so mean
I think we should try
I think I could need (need)
This in my life and
And I think I'm scared
Do I talk too much?
I know it's wrong, it's a problem I'm dealing

If you're gone
Then maybe it's time to come home
Well, there's an awful lot of breathing room
But I can hardly move
Yeah, well if you're gone
Hell, baby you need to come home
Oh, come home
There's a little bit of something me
In everything in you

Something me
Everything in you
Something me
In you","['alternative rock', 'american', 'pop rock', 'post-grunge', 'rock', 'rock and indie']",429.3,6,2001,4.0,100.24,350,61,"{'neg': 0.146, 'neu': 0.803, 'pos': 0.052000000000000005, 'compound': -0.9861000000000001}",If You're Gone,0.5,matchbox twenty,17,26
"I've been searching for you
I heard a cry within my soul
I've never had a yearning quite like this before
Now here you are walking right through my door

All of my life
Where have you been
I wonder if I'll ever see you again
And if that day comes
I know we could win
I wonder if I'll ever see you again

A sacred gift of heaven
For better, worse, wherever
And I would never let somebody break you down
Or take your crown, never

All of my life
Where have you been
I wonder if I'll ever see you again
And if that day comes
I know we could win
I wonder if I'll ever see you again

I've searched through time
I've always known
That you were there upon your throne
A lonely queen without her king
I've longed for you my love forever


All of my life
Where have you been
I wonder if I'll ever see you again
And if that day comes
I know we could win
I wonder if I'll ever see you again

All of my life
Where have you been
I wonder if I'll ever see you again
And if that day comes
I know we could win
I wonder if I'll ever see you again

All of my life
Where have you been
I wonder if I'll ever see you again
And if that day comes
I know we could win
I wonder if I'll ever see you again
I wonder if I'll ever see you again
I wonder if I'll ever see you again
I wonder if I'll ever see you again
I wonder if I'll ever see you again
I wonder if I'll ever see you again
I wonder if I'll ever see you again
I wonder if I'll ever see you again...","['american', 'classic pop and rock', 'funk rock', 'funk-rock', 'hard rock', 'neo-psychedelia', 'pop rock', 'pop soul', 'psychedelic rock', 'psychedelic soul', 'rock', 'soft rock', 'soul']",377.1,9,2001,4.4,99.23,306,50,"{'neg': 0.033, 'neu': 0.854, 'pos': 0.114, 'compound': 0.9799}",Again,0.9,Lenny Kravitz,16,38
"Lucy Liu, with my girl
Drew
Cameron D
And Destiny
Charlie's Angels, come on

Question: Tell me what you think about me
I buy my own diamonds and I buy my own rings
Only ring your cell-y when I'm feelin' lonely
When it's all over, please get up and leave

Question: Tell me how you feel about this
Try to control me boy, you get dismissed
Pay my own fun and I pay my own bills
Always fifty-fifty in relationships

The shoes on my feet (I bought it)
The clothes I'm wearing (I bought it)
The rock I'm rockin' (I bought it)
'Cause I depend on me, if I want it

The watch I'm wearin' (I bought it)
The house I live in (I bought it)
The car I'm driving (I bought it)
(I depend on me) I depend on me

All the women who're independent
(Throw your hands up at me)
All the honeys who makin' money
(Throw your hands up at me)
All the mamas who profit dollars
(Throw your hands up at me)
All the ladies who truly feel me
(Throw your hands up at me)

Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that?
Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that?

Tell me how you feel about this
Do what I want, live how I wanna live
I worked hard and sacrificed to get what I get
Ladies, it ain't easy bein' independent

Question: How'd you like this knowledge that I brought?
Braggin' on that cash that he gave you is a front
If you're gonna brag make sure it's your money you flaunt
Depend on no one else to give you what you want

The shoes on my feet (I bought it)
The clothes I'm wearing (I bought it)
The rock I'm rockin' (I bought it)
'Cause I depend on me if I want it

The watch I'm wearin' (I bought it)
The house I live in (I bought it)
The car I'm driving (I bought it)
(I depend on me) I depend on me

All the women who are independent
(Throw your hands up at me)
All the honeys who makin' money
(Throw your hands up at me)
All the mamas who profit dollars
(Throw your hands up at me)
All the ladies who truly feel me
(Throw your hands up at me)

Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that?
Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that

Destiny's Child (Wazzup?)
You in the house? (Sure 'nuff)
We'll break these people off Angel style

Child of Destiny
Independent beauty
No one else takes care of me
Charlie's Angels

Whoa all the women who are independent
(Throw your hands up at me)
All the honeys who makin' money
(Throw your hands up at me)
All the mamas who profit dollars
(Throw your hands up at me)
All the ladies who truly feel me
(Throw your hands up at me)

Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that?
Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that?

Girl, I didn't know you could get down like that
Charlie, how your Angels get down like that?
Girl, I didn't know you could get down like that","['pop', 'pop and chart', 'rnb']",682.2,10,2001,4.800000000000001,98.21,589,78,"{'neg': 0.024, 'neu': 0.849, 'pos': 0.127, 'compound': 0.9955}",Independent Women Part I,1.3,Destiny's Child,45,52
"While he was schemin'
I was leanin' in the Beamer just beamin'
Can't believe that I caught my man cheatin'
So I found another way to make him pay for it all
So I went to Neeman Marcus on a shopping spree, ah
And on the way I grabbed Sole and Mia
And as the cash box rang, I thought everything away 

(Oops) There goes the dreams we used to say
(Oops) There goes the time we spent away
(Oops) There goes the love I had
But you cheated on me and that's for that now
(Oops) There goes the house we made a home
(Oops) There goes you'll never leave me alone
(Oops) For all the lies you told
This is what you owe

Hey, ladies, when your man wanna get buckwild
Just go back and hit 'em up style
Get ya hands on his cash and
Spend it to the last dime for all the hard times
Oh, when you go, then everything goes
From the crib to the ride and the clothes
So you betta let him know that
If he mess up, you gotta hit 'em up

While he was braggin'
I was comin' down the hill just a-draggin'
All his pictures and his clothes in a bag and
Sold everything else 'til there was just nothing left
And I paid all the bills about a month too late
It's a shame we have to play these games
The love we had just fade away, away

(Oops) There goes the dreams we used to say
(Oops) There goes the time we spent away
(Oops) There goes the love I had
But you cheated on me and that's for that now
(Oops) There goes the house we made a home
(Oops) There goes you'll never leave me alone
(Oops) For all the lies you told
This is what you owe

Hey, ladies, when your man wanna get buckwild
Just go back and hit 'em up style
Get ya hands on his cash and
Spend it to the last dime for all the hard times
Oh, when you go, then everything goes
From the crib to the ride and the clothes
So you betta let him know that
If he mess up, you gotta hit 'em up

Hey, ladies, when your man wanna get buckwild
Just go back and hit 'em up style
Get ya hands on his cash and
Spend it to the last dime for all the hard times
Oh, when you go, then everything goes
From the crib to the ride and the clothes
So you betta let him know that
If he mess up, you gotta hit 'em up

All of the dreams you sold
Left me out in the cold
What happened to the days
When we used to trust each other?
And all of the things I sold
Will take you until you get old
To get 'em back without me
'Cause revenge is better than money, you see

Hey, ladies, when your man wanna get buckwild
Just go back and hit 'em up style
Get ya hands on his cash and

If he mess up, you gotta hit 'em up
Hey, ladies, when your man wanna get buckwild
Just go back and hit 'em up style
Get ya hands on his cash and-",['rnb'],622.8,11,2001,5.2,105.66,552,69,"{'neg': 0.057, 'neu': 0.877, 'pos': 0.065, 'compound': 0.7752}",Hit 'Em Up Style,0.5,Blu Cantrell,31,38
"Rikrok: Yo, man.
Shaggy: Yo.
Rikrok: Open up, man.
Shaggy: What do you want, man?
Rikrok: My girl just caught me.
Shaggy: You let her catch you?
Rikrok: I don't know how I let this happen.
Shaggy: With who?
Rikrok: The girl next door, you know?
Shaggy: Man...
Rikrok: I don't know what to do.
Shaggy: Say it wasn't you.
Rikrok: Alright...

Honey came in and she caught me red-handed
Creeping with the girl next door
Picture this, we were both butt-naked
Banging on the bathroom floor

How could I forget that I had
Given her an extra key?
All this time, she was standing there
She never took her eyes off me

How you can grant the woman access to your villa
Trespasser and a witness while you up in a your pillow
You better watch your back before she turn into a killer
Best review the situation that you're caught up inna

To be a true player, you have fe know how fe play
If she says a night, convince her, say a day
Never admit to a word that she say
And if she claim a you tell her, ""Baby, no way.""

But she caught me on the counter (Wasn't me)
Saw me banging on the sofa (Wasn't me)
I even had her in the shower (Wasn't me)
She even caught me on camera (Wasn't me)

She saw the marks on my shoulder (Wasn't me)
Heard the words that I told her (Wasn't me)
Heard the screaming getting louder (Wasn't me)
She stayed until it was over

Honey came in and she caught me red-handed
Creeping with the girl next door
Picture this, we were both butt-naked
Banging on the bathroom floor

I had tried to keep her from what
She was about to see
Why should she believe me when
I told her it wasn't me?

Make sure she knows she nuh have no right to vex
A never you she see a do da giggolo flex
A smaddy else whey fava yuh inna di complex
Seeing is believing, so you better change your specs

You know she gonna bring a lot of things up from the past
All the little evidence you better know fi mask
Quick pon ur answer, know how fi mask
But if she back a gun, you know you better run fast

But she caught me on the counter (Wasn't me)
Saw me banging on the sofa (Wasn't me)
I even had her in the shower (Wasn't me)
She even caught me on camera (Wasn't me)

She saw the marks on my shoulder (Wasn't me)
Heard the words that I told her (Wasn't me)
Heard the screaming getting louder (Wasn't me)
She stayed until it was over

Honey came in and she caught me red-handed
Creeping with the girl next door
Picture this, we were both butt-naked
Banging on the bathroom floor

How could I forget that I had
Given her an extra key?
All this time, she was standing there
She never took her eyes off me

Gonna tell her that I'm sorry for the pain that I've caused
I've been listenin' to your reason, it makes no sense at all
We should tell her that I'm sorry for the pain that I've caused
You may think that you're a player, but you're completely lost

'Cause I say
Honey came in and she caught me red-handed
Creeping with the girl next door
Picture this, we were both butt-naked
Banging on the bathroom floor

How could I forget that I had
Given her an extra key?
All this time, she was standing there
She never took her eyes off me","['dancehall', 'jamaican', 'pop and chart', 'reggae']",711.0,12,2001,4.800000000000001,98.21,609,79,"{'neg': 0.051000000000000004, 'neu': 0.917, 'pos': 0.033, 'compound': -0.8239000000000001}",It Wasn't Me,1.3,Shaggy,45,44
"It's been awhile since I could hold my head high
And it's been awhile since I first saw you
And it's been awhile since I could stand on my own two feet again
And it's been awhile since I could call you

But everything I can't remember
As fucked up as it all may seem
The consequences that I've rendered
I've stretched myself beyond my means

It's been awhile since I can say that I wasn't addicted
And it's been awhile since I could say I love myself as well
And it's been awhile since I've gone and fucked things up, just like I always do
And it's been awhile, but all that shit seems to disappear when I'm with you

But everything I can't remember
As fucked up as it all may seem
The consequences that I've rendered
I've gone and fucked things up again

Why must I feel this way?
Just make this go away
Just one more peaceful day

And it's been awhile since I could look at myself straight
And it's been awhile since I said I'm sorry
And it's been awhile since I've seen the way the candles light your face
And it's been awhile, but I can still remember just the way you taste

But everything I can't remember
As fucked up as it all may seem to be, I know it's me
I cannot blame this on my father
He did the best he could for me

And it's been awhile since I could hold my head up high
And it's been awhile since I said I'm sorry","['alternative metal', 'alternative rock', 'american', 'hard rock', 'metal', 'post-grunge', 'rock']",334.8,14,2001,5.6,87.72,265,29,"{'neg': 0.036000000000000004, 'neu': 0.8200000000000001, 'pos': 0.14400000000000002, 'compound': 0.9849}",It's Been Awhile,3.3,Staind,13,11
