lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"I'm saying all the things that I know you'll like
Making good conversation
I gotta handle you just right
You know what I mean
I took you to an intimate restaurant
Then to a suggestive movie
There's nothing left to talk about
Unless it's horizontally

Let's get physical, physical
I wanna get physical
Let's get into physical
Let me hear your body talk, your body talk
Let me hear your body talk

Let's get physical, physical
I wanna get physical
Let's get into physical
Let me hear your body talk, your body talk
Let me hear your body talk

I've been patient, I've been good
Tried to keep my hands on the table
It's gettin' hard this holdin' back
You know what I mean

I'm sure you'll understand my point of view
We know each other mentally
You gotta know that you're bringin' out
The animal in me

Let's get physical, physical
I wanna get physical
Let's get into physical
Let me hear your body talk, your body talk
Let me hear your body talk

Let's get physical, physical
I wanna get physical
Let's get into physical
Let me hear your body talk, your body talk
Let me hear your body talk

Let's get physical, physical
I wanna get physical
Let's get into physical
Let me hear your body talk, your body talk
Let me hear your body talk

Let's get animal, animal
I wanna get animal
Let's get into animal
Let me hear your body talk
Let me hear your body talk","['australian', 'british', 'classic pop and rock']",333.9,1,1982,4.0,91.78,253,46,"{'neg': 0.006, 'neu': 0.9520000000000001, 'pos': 0.043000000000000003, 'compound': 0.8481000000000001}",Physical,1.7000000000000002,Olivia Newton-John,21,30
"Rising up, back on the street
Did my time, took my chances
Went the distance, now I'm back on my feet
Just a man and his will to survive       

So many times it happens too fast
You change your passion for glory
Don't lose your grip on the dreams of the past
You must fight just to keep them alive

It's the eye of the tiger
It's the thrill of the fight
Rising up to the challenge of our rival
And the last known survivor
Stalks his prey in the night
And he's watching us all with the eye of the tiger

Face to face, out in the heat
Hanging tough, staying hungry
They stack the odds 'til we take to the street
For the kill with the skill to survive

It's the eye of the tiger
It's the thrill of the fight
Rising up to the challenge of our rival
And the last known survivor
Stalks his prey in the night
And he's watching us all with the eye of the tiger

Rising up, straight to the top
Had the guts, got the glory
Went the distance, now I'm not going to stop
Just a man and his will to survive

It's the eye of the tiger
It's the thrill of the fight
Rising up to the challenge of our rival
And the last known survivor
Stalks his prey in the night
And he's watching us all with the eye of the tiger

The eye of the tiger
The eye of the tiger
The eye of the tiger
The eye of the tiger","['adult contemporary', 'aor', 'hard rock', 'pop and chart', 'pop rock']",291.6,2,1982,4.4,107.69,264,38,"{'neg': 0.056, 'neu': 0.797, 'pos': 0.147, 'compound': 0.965}",Eye Of The Tiger,-0.30000000000000004,Survivor,17,21
"I saw him dancin' there by the record machine
I knew he must have been about seventeen
The beat was goin' strong
Playin' my favorite song

And I could tell it wouldn't be long 
Till he was with me, yeah me
And I could tell it wouldn't be long 
Till he was with me, yeah me

Singin'
I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with me

Ow!

He smiled, so I got up and asked for his name
But that don't matter, he said 'cause it's all the same
He said, ""Can I take you home 
Where we can be alone?""

And next we were movin' on
He was with me, yeah me
Next we were moving on
He was with me, yeah me

Singin'
I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with me

Ow!

He said, ""Can I take you home 
Where we can be alone?""

Next we're movin' on
He was with me, yeah me
And we'll be movin' on
And singin' that same old song, yeah with me

Singin' 
I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with me

I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with

I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with

I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with

I love rock 'n roll
So put another dime in the jukebox, baby
I love rock 'n roll
So come and take your time and dance with me","['rock', 'usa']",410.4,3,1982,4.4,99.23,347,50,"{'neg': 0.003, 'neu': 0.783, 'pos': 0.214, 'compound': 0.9979}",I Love Rock N' Roll,0.9,Joan Jett,13,45
"Ebony and ivory
Live together in perfect harmony
Side by side on my piano keyboard
Oh Lord, why don't we?

We all know
That people are the same wherever you go
There is good and bad in everyone
When we learn to live, we learn to give each other
What we need to survive
Together alive

Ebony and ivory
Live together in perfect harmony
Side by side on my piano keyboard
Oh Lord, why don't we?

(Ebony, ivory)
(Living in perfect harmony)
(Ebony, ivory, ooh)

We all know
That people are the same wherever you go
There is good and bad, mmm, in everyone
We learn to live when we learn to give each other
What we need to survive
Together alive

Ebony and ivory
Live together in perfect harmony
Side by side on my piano keyboard
Oh Lord, why don't we?

Side by side on my piano keyboard
Oh Lord, why don't we?

(Ebony, ivory)
(Living in perfect harmony)
(Ebony, ivory)
(Living in perfect harmony)
(Ebony, ivory)
(Living in perfect harmony)

(Ebony, ivory)
(Living in perfect harmony)
(Ebony, ivory)
(Living in perfect harmony)
(Ebony, ivory)
(Living in perfect harmony)","['00s', '60s', '70s', '80s', '90s', 'british', 'classic pop and rock', 'classical', 'composer', 'english', 'folk', 'male vocalists', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'singer-songwriter', 'singer/songwriter', 'standards', 'the beatles', 'uk', 'united kingdom', 'western classical music']",297.9,4,1982,4.0,66.4,190,32,"{'neg': 0.03, 'neu': 0.727, 'pos': 0.243, 'compound': 0.994}",Ebony And Ivory,5.2,Paul McCartney,17,33
"Come on

Does she walk? Does she talk?
Does she come complete?
My homeroom homeroom angel
Always pulled me from my seat

She was pure like snowflakes
No one could ever stain
The memory of my angel
Could never cause me pain

Years go by, I'm lookin' through a girly magazine
And there's my homeroom angel on the pages in between

My blood runs cold
My memory has just been sold
My angel is the centerfold
(Angel is the centerfold)

My blood runs cold (wooh)
My memory has just been sold
(Angel is the centerfold)

Slipped me notes under the desk
While I was thinkin' about her dress
I was shy, I turned away
Before she caught my eye

I was shakin' in my shoes
Whenever she flashed those baby blues
Something had a hold on me
When angel passed close by

Those soft, fuzzy sweaters
Too magical to touch
To see her in that negligée
Is really just too much

My blood runs cold
Yeah, my memory has just been sold
My angel is the centerfold
(Angel is the centerfold)

My blood runs cold
My memory has just been sold (oh yeah)
(Angel is the centerfold)

(Na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na)

Yeah, now listen
It's okay, I understand
This ain't no Never-Never Land
I hope that when this issue's gone
I'll see you when your clothes are on

Take your car, yes we will
We'll take your car and drive it
We'll take it to a motel room
And take 'em off in private

A part of me has just been ripped
The pages from my mind are stripped
Oh no, I can't deny it
Oh yeah, I guess I gotta buy it

My blood runs cold
My memory has just been sold
My angel is the centerfold
(Angel is the centerfold)

My blood runs cold (wooh)
My memory has just been sold
(My angel is the centerfold)

(Na, na, na na na na, na na na na, na na na na na)

Alright, alright
1, 2, 3, 4

(Na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na
Na na, na, na na na na, na na na na, na na na na na)

My blood runs cold
My memory has just been sold
My angel is the centerfold
Angel is the centerfold

My blood runs cold, oh yeah
My memory has just been sold
My angel is the centerfold
Angel is the centerfold",['rock and indie'],649.8,5,1982,4.800000000000001,106.67,581,80,"{'neg': 0.007, 'neu': 0.9390000000000001, 'pos': 0.054, 'compound': 0.9707}",Centerfold,0.1,J. Geils Band,47,49
"You were working as a waitress in a cocktail bar
When I met you
I picked you out, I shook you up and turned you around
Turned you into someone new

Now, five years later on, you've got the world at your feet
Success has been so easy for you
But don't forget, it's me who put you where you are now
And I can put you back down too

Don't, don't you want me?
You know I can't believe it when I hear that you won't see me
Don't, don't you want me?
You know I don't believe you when you say that you don't need me

It's much too late to find
When you think you've changed your mind
You'd better change it back or we will both be sorry

Don't you want me, baby?
Don't you want me? Oh!
Don't you want me, baby?
Don't you want me? Oh!

I was working as a waitress in a cocktail bar
That much is true
But even then I knew I'd find a much better place
Either with or without you

The five years we have had have been such good times
I still love you
But now I think it's time I lived my life on my own
I guess it's just what I must do

Don't, don't you want me?
You know I can't believe it when I hear that you won't see me
Don't, don't you want me?
You know I don't believe you when you say that you don't need me

It's much too late to find
When you think you've changed your mind
You'd better change it back or we will both be sorry

Don't you want me, baby?
Don't you want me? Oh!
Don't you want me, baby?
Don't you want me? Oh!

Don't you want me, baby?
Don't you want me? Oh!
Don't you want me, baby?
Don't you want me? Oh!

Don't you want me, baby?
Don't you want me? Oh!
Don't you want me, baby?
Don't you want me? Oh!

Don't you want me, baby?
Don't you want me? Oh!
Don't you want me, baby?
Don't you want me? Oh!","['british', 'electronic', 'england', 'english', 'minimal synth', 'new romantic', 'new wave', 'pop', 'rock and indie', 'sheffield', 'synthpop', 'uk']",382.5,6,1982,4.800000000000001,106.67,360,50,"{'neg': 0.011, 'neu': 0.8300000000000001, 'pos': 0.159, 'compound': 0.987}",Don't You Want Me,0.1,Human League,16,37
"I heat up, I can't cool down
You got me spinnin' 'round and 'round
'Round and 'round and 'round it goes
Where it stops, nobody knows

Every time you call my name
I heat up like a burnin' flame
Burnin' flame, full of desire
Kiss me, baby, let the fire get higher

Abra-abracadabra 
I want to reach out and grab ya 
Abra-abracadabra, abracadabra 

You make me hot, you make me sigh
You make me laugh, you make me cry
Keep me burnin' for your love
With the touch of a velvet glove

Abra-abracadabra 
I want to reach out and grab ya 
Abra-abracadabra, abracadabra 

I feel the magic in your caress
I feel magic when I touch your dress
Silk and satin, leather and lace
Black panties with an angel's face

I see magic in your eyes
I hear the magic in your sighs
Just when I think I'm gonna get away
I hear those words that you always say

Abra-abracadabra
I want to reach out and grab ya
Abra-abracadabra, abracadabra

Every time you call my name
I heat up like a burnin' flame
Burnin' flame, full of desire
Kiss me, baby, let the fire get higher, yeah yeah

I heat up, I can't cool down 
My situation goes ('round and 'round)
I heat up, I can't cool down
My situation goes ('round and 'round)
I heat up, I can't cool down 
My situation goes ('round and 'round)","['blues rock', 'country rock', 'pop', 'pop rock', 'pop/rock', 'psychedelic rock', 'rock', 'rock and indie']",306.0,9,1982,4.800000000000001,89.75,237,33,"{'neg': 0.07100000000000001, 'neu': 0.778, 'pos': 0.15, 'compound': 0.9343}",Abracadabra,2.5,Steve Miller Band,20,18
"Everybody needs a little time away
I had to say, from each other
Even lovers need a holiday
Far away, from each other

Hold me now
It's hard for me to say I'm sorry
I just want you to stay

After all that we've been through
I will make it up to you, I promise to
And after all that's been said and done
You're just a part of me, I can't let go

Couldn't stand to be kept away
Just for the day, from your body
Wouldn't wanna be swept away
Far away, from the one that I love

Hold me now
It's hard for me to say I'm sorry
I just want you to know

Hold me now
I really wanna tell you I'm sorry
I could never let you go

After all that we've been through
I will make it up to you, I promise to
And after all that's been said and done
You're just a part of me, I can't let go 

After all that we've been through
I will make it up to you, I promise to

You're gonna be the lucky one

When we get there gonna jump in the air
No one'll see us 'cause there's nobody there
After all, you know we really don't care
Hold on, I'm gonna take you there","['american', 'aor', 'classic pop and rock', 'hard rock', 'jazz', 'jazz-rock', 'pop', 'pop rock', 'rock', 'soft rock']",257.4,10,1982,4.4,99.23,221,32,"{'neg': 0.053, 'neu': 0.845, 'pos': 0.10200000000000001, 'compound': 0.9152}",Hard To Say I'm Sorry,0.9,Chicago,14,16
"Sometimes I feel I've got to
Run away, I've got to
Get away from the pain you drive into the heart of me
The love we share
Seems to go nowhere
And I've lost my light
For I toss and turn, I can't sleep at night

Once I ran to you (I ran)
Now I'll run from you
This tainted love you've given
I give you all a boy could give you
Take my tears and that's not nearly all
Tainted love (oh)
Tainted love

Now I know I've got to
Run away, I've got to
Get away, you don't really want any more from me
To make things right
You need someone to hold you tight
And you think love is to pray
But I'm sorry, I don't pray that way

Once I ran to you (I ran)
Now I'll run from you
This tainted love you've given
I give you all a boy could give you
Take my tears and that's not nearly all
Tainted love (oh)
Tainted love

Don't touch me, please
I cannot stand the way you tease
I love you though you hurt me so
Now I'm gonna pack my things and go

Tainted love (oh)
Tainted love (oh)
Tainted love (oh)
Tainted love (oh)

Touch me, baby, tainted love
Touch me, baby, tainted love
Tainted love (oh)
Tainted love (oh)

Tainted love
Tainted love","['british', 'electronic', 'english', 'minimal synth', 'new wave', 'rock and indie', 'synthpop', 'uk']",277.2,11,1982,4.4,99.23,230,38,"{'neg': 0.06, 'neu': 0.637, 'pos': 0.303, 'compound': 0.9976}",Tainted Love,0.9,Soft Cell,9,23
"Easy, ready, willing, overtime
Where does it stop, where do you dare me to draw the line?
You got the body, now you want my soul
Don't even think about it, say no go

Yeah I, I'll do anything that you want me to
Yeah, I'll do almost anything that you want me to
Yeah, but I can't go for that
No (no), no can do
I can't go for that

No (no), no can do
I can't go for that
No (no), no can do
I can't go for that, can't go for that
Can't go for that, can't go for that

I can go for being twice as nice
I can go for just repeating the some old lines
Use the body, now you want my soul
Ooh, forget about it, now say no go

Yeah I, I'll do anything that you want me to
Yeah, I'll do almost anything that you want me to
Yeah, but I can't go for that
No (no), no can do
I can't go for that

No (no), no can do
I can't go for that
No (no), no can do
I can't go for that, can't go for that
Can't go for that, can't go for that, yeah

Yeah I, I'll do anything that you want me to
Yeah, I'll do almost anything that you want me to
Yeah, but I can't go for that
No (no), no can do
I can't go for that

No (no), no can do
I can't go for that
No (no), no can do
I can't go for that, can't go for that
Can't go for that, can't go for that, yeah

No (no), I can't go, no
I can't go for that, no no no
I can't go
I can't go

No I can't go for that, no
No can do
(No can do)
No, no, no, no, no, no, no, no, no, no

No can do
Can't go for that, yeah
(No can do)
No, no, no, no, no, no, no, no, no, no
No can do","['production music', 'rock and indie']",343.8,15,1982,4.4,116.15,344,51,"{'neg': 0.324, 'neu': 0.5670000000000001, 'pos': 0.109, 'compound': -0.9983000000000001}",I Can't Go For That,-1.4,Daryl Hall,7,36
