lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"You got me looking at that heaven in your eyes
I was chasing your direction, I was telling you no lies
And I was loving you
When the words are said, baby, I lose my head

And in a world of people, there's only you and I
There ain't nothing come between us in the end
How can I hold you when you ain't even mine?
Only you can see me through
I leave it up to you

Do it light, taking me through the night
Shadow dancing, baby you do it right, uh-huh
Give me more, drag me across the floor
Shadow dancing, all this and nothing more

All that I need is just one moment in your arms
I was chasing your affection, I was doing you no harm
And I was loving you
Make it shine, make it rain, baby I know my way

I need that sweet sensation of living in your love
I can't breath when you're away, it pulls me down
You are the question and the answer am I
Only you can see me through
I leave it up to you

Do it light, taking me through the night
Shadow dancing, baby you do it right
Give me more, drag me across the floor
Shadow dancing, all this and nothing more

And in this world of people, there's only you and I
There ain't nothing come between us in the end
How can I hold you when you ain't even mine?
Only you can see me through
I leave it up to you, oh

Do it light, taking me through the night
Shadow dancing, baby you do it right
Give me more, drag me across the floor
Shadow dancing, all this and nothing more

Do it light, taking me through the night
Shadow dancing, baby you do it right
Give me more, drag me across the floor
Shadow dancing, all this and nothing more

Do it light, taking me through the night
Shadow dancing, baby you do it right
Give me more, drag me across the floor
Shadow dancing, all this and nothing more

Do it light, taking me through the night
Shadow dancing, baby you do it right
Give me more, drag me across the floor
Shadow dancing, all this and nothing more","['classic pop and rock', 'death by myocarditis']",450.0,1,1978,5.2,97.2,381,47,"{'neg': 0.077, 'neu': 0.868, 'pos': 0.055, 'compound': -0.2066}",Shadow Dancing,1.7000000000000002,Andy Gibb,16,34
"Listen to the ground
There is movement all around
There is something goin' down
And I can feel it

On the waves of the air
There is dancin' out there
If it's something we can share
We can steal it

And that sweet city woman
She move through the light
Controllin' my mind and my soul
When you reach out for me, girl
And the feelin' is right

I get that night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it

Here I am
Prayin' for this moment to last
Livin' on the music so fine
Born on the wind
Makin' it mine

Night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it

In the heat of our love
Don't need no help for us to make it
Gimme just enough
To take us to the mornin'

I got fire in my mind
I get higher in my walkin'
And I'm glowing in the dark
I give you warning

And that sweet city woman
She moves through the light
Controllin' my mind and my soul
When you reach out for me, girl
And the feelin' is right

Night fever, night fever
We know how to do it (Feels like forever, baby, don't you know?)
Gimme that night fever, night fever
We know how to show it

Here I am
Prayin' for this moment to last
Livin' on the music so fine
Born on the wind
Making it mine

Night fever, night fever
We know how to do it (Feels like forever, baby, don't you know?)
Gimme that night fever, night fever
We know how to show it (I'll leave you never, baby, don't you know?)

Gimme that night fever, night fever
We know how to do it (Feels like forever, baby, don't you know?)
Gimme that night fever, night fever
We know how to show it (I'll leave you never, baby, don't you know?)

Gimme that night fever, night fever
We know how to do it","['baroque pop', 'blue-eyed soul', 'british', 'classic pop and rock', 'dance', 'disco', 'english', 'pop', 'pop rock', 'psychedelic pop', 'soft rock', 'uk']",405.0,2,1978,4.4,99.23,350,58,"{'neg': 0.034, 'neu': 0.885, 'pos': 0.081, 'compound': 0.9435}",Night Fever,0.9,Bee Gees,23,35
"Well, you can tell by the way I use my walk
I'm a woman's man, no time to talk
Music loud and women warm
I've been kicked around since I was born
But now it's all right, that's okay
You may look the other way
We can try to understand
The New York Times' effect on man

Whether you're a brother or whether you're a mother
You're stayin' alive, stayin' alive
Feel the city breakin' and everybody shakin'
I'm a-stayin' alive, stayin' alive
Ah, ah, ah, ah, stayin' alive, stayin' alive
Ah, ah, ah, ah, stayin' ali-i-i-i-ive
Oh, when you walk

Well, now I get low and I get high
And if I can't get either, I really try
Got the wings of heaven on my shoes
I'm a dancin' man, and I just can't lose
You know, it's all right, it's okay
I'll live to see another day
We can try to understand
The New York Times' effect on man

Whether you're a brother or whether you're a mother
You're stayin' alive, stayin' alive
Feel the city breakin' and everybody shakin'
I'm a-stayin' alive, stayin' alive
Ah, ah, ah, ah, stayin' alive, stayin' alive
Ah, ah, ah, ah, stayin' ali-i-i-i-ive
Oh

Life goin' nowhere, somebody help me
Somebody help me, yeah
Life goin' nowhere, somebody help me, yeah
I'm stayin' alive

Well, you can tell by the way I use my walk
I'm a woman's man, no time to talk
Music loud and women warm
I've been kicked around since I was born
Now it's all right, it's okay
You may look the other way
We can try to understand
The New York Times' effect on man

Whether you're a brother or whether you're a mother
You're stayin' alive, stayin' alive
Feel the city breakin' and everybody shakin'
I'm a-stayin' alive, stayin' alive
Ah, ah, ah, ah, stayin' alive, stayin' alive
Ah, ah, ah, ah, stayin' ali-i-i-i-ive
Yeah

Life goin' nowhere, somebody help me
Somebody help me, yeah
Life goin' nowhere, somebody help me, yeah
I'm stayin' ali-i-i-i-ive

Life goin' nowhere, somebody help me
Somebody help me, yeah
Life goin' nowhere, somebody help me, yeah
I'm stayin' ali-i-i-i-ive

Life goin' nowhere, somebody help me
Somebody help me, yeah
Life goin' nowhere, somebody help me, yeah
I'm stayin' ali-i-i-i-ive

Life goin' nowhere, somebody help me
Somebody help me, yeah
Life goin' nowhere, somebody help me, yeah
I'm stayin' ali-i-i-i-ive","['baroque pop', 'blue-eyed soul', 'british', 'classic pop and rock', 'dance', 'disco', 'english', 'pop', 'pop rock', 'psychedelic pop', 'soft rock', 'uk']",551.7,4,1978,4.4,82.31,399,63,"{'neg': 0.088, 'neu': 0.705, 'pos': 0.20700000000000002, 'compound': 0.993}",Stayin' Alive,3.3,Bee Gees,21,45
"When I get home, babe
Gonna light your fire
All day I've been thinkin' about you, babe
You're my one desire

Gonna wrap my arms around you
Hold you close to me
Oh, babe I wanna taste your lips
I wanna be your fantasy, yeah

Don't know what I'd do without you, babe
Don't know where I'd be
You're not just another lover
No, you're everything to me

Every time I'm with you, baby
I can't believe it's true
When you're layin' in my arms
And you do the things you do

You can see it in my eyes
I can feel it in your touch
You don't have to say a thing
Just let me show how much

I love you
I need you, yeah

I wanna kiss you all over
And over again
I wanna kiss you all over
Till the night closes in
Till the night closes in

No one else can ever make me feel the way you do
So keep on loving me, baby, and I'll keep loving you
It's easy to see when something's right or if it's wrong
Stay with me baby and hold me all night long

Show me, show me everything you do
'Cause baby no one does it quite like you
I love you
I need you, yeah

I wanna kiss you all over
And over again
I wanna kiss you all over
Till the night closes in
Till the night closes in

Stay with me, lay with me, holding me, loving me, baby
Here with me, near with me, feeling you close to me, baby

So show me, show me everything you do
'Cause baby no one does it quite like you
I love you
I need you, yeah

I wanna kiss you all over
And over again
I wanna kiss you all over
Till the night closes in
Till the night closes in

Till the night closes in
Till the night closes in
Till the night closes in","['country', 'rock', 'soft rock']",390.6,5,1978,4.4,99.23,330,54,"{'neg': 0.054, 'neu': 0.773, 'pos': 0.17300000000000001, 'compound': 0.9921000000000001}",Kiss You All Over,0.9,Exile,17,32
"Ah

I know your eyes in the morning sun
I feel you touch me in the pouring rain
And the moment that you wander far from me
I want to feel you in my arms again

And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show

How deep is your love?
How deep is your love? How deep is your love?
I really need to learn
'Cause we're living in a world of fools
Breaking us down
When they all should let us be
We belong to you and me

I believe in you
You know the door to my very soul
You're the light in my deepest, darkest hour
You're my savior when I fall

And you may not think I care for you
When you know down inside that I really do
And it's me you need to show

How deep is your love?
How deep is your love? How deep is your love?
I really need to learn
'Cause we're living in a world of fools
Breaking us down
When they all should let us be
We belong to you and me

Da da da da da
Da da da da da da da da da
Da da da da da da da da da
Da da da da da da da

And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show

How deep is your love?
How deep is your love? How deep is your love?
I really need to learn
'Cause we're living in a world of fools
Breaking us down
When they all should let us be
We belong to you and me

Da da da da da

Ah
How deep is your love? How deep is your love?
I really need to learn
'Cause we're living in a world of fools
Breaking us down
When they all should let us be
We belong to you and me

Da da da da da

Ah
How deep is your love? How deep is your love?
I really need to learn
'Cause we're living in a world of fools
Breaking us down
When they all should let us be","['baroque pop', 'blue-eyed soul', 'british', 'classic pop and rock', 'dance', 'disco', 'english', 'pop', 'pop rock', 'psychedelic pop', 'soft rock', 'uk']",409.5,6,1978,4.4,107.69,385,60,"{'neg': 0.06, 'neu': 0.853, 'pos': 0.08700000000000001, 'compound': 0.9352}",How Deep Is Your Love,-0.30000000000000004,Bee Gees,8,46
"Spending all my nights, all my money going out on the town
Doing anything just to get you off of my mind
But when the morning comes, I'm right back where I started again
And trying to forget you is just a waste of time

Baby come back, any kind of fool could see
There was something in everything about you
Baby come back, you can blame it all on me
I was wrong, and I just can't live without you

All day long, wearing a mask of false bravado
Trying to keep up a smile that hides a tear
But as the sun goes down, I get that empty feeling again
How I wish to God that you were here

Baby come back, any kind of fool could see
There was something in everything about you
Baby come back, you can blame it all on me
I was wrong, and I just can't live without you

Now that I put it all together
Give me the chance to make you see
Have you used up all the love in your heart?
Nothing left for me, ain't there nothing left for me

Baby come back, any kind of fool could see
There was something in everything about you
Baby come back, listen baby, you can blame it all on me
I was wrong, and I just can't live without you
I was wrong, and I just can't live

Baby come back, any kind of fool could see
There was something in everything about you
Baby come back, you can blame it all on me",['classic pop and rock'],322.2,7,1978,5.6,96.18,264,28,"{'neg': 0.151, 'neu': 0.796, 'pos': 0.053, 'compound': -0.9776}",Baby Come Back,2.1,Player,12,15
"Love is higher than a mountain 
Love is thicker than water
You are this dreamer's only dream
Heaven's angel, devil's daughter

Say, my mind, should I go with her on silent nights
She'll drive me crazy in the end
And I should leave this paradise
But I can't leave her
While I need her more than she needs you
That's what I'm living for

Love is higher than a mountain 
Love is thicker than water
You are this dreamer's only dream
Heaven's angel, devil's daughter

Say, my thought, should I find out she don't care at all
She'll leave me crying in the end
Wandering through the afterglow
But I can't leave her
While I need her more than she needs you
That's what I'm praying for

Love is higher than a mountain
Love is thicker than water
You are this dreamer's only dream
Heaven's angel, devil's daughter

Love is higher than a mountain
Love is thicker than water
You are this dreamer's only dream
Heaven's angel, devil's daughter

La, la, la
La, la, la, la, la...","['classic pop and rock', 'death by myocarditis']",224.1,8,1978,4.0,91.78,177,30,"{'neg': 0.062, 'neu': 0.7000000000000001, 'pos': 0.23700000000000002, 'compound': 0.9913000000000001}",(Love Is) Thicker Than Water,1.7000000000000002,Andy Gibb,13,18
"Thanks for the times that you've given me
The memories are all in my mind
And now that we've come to the end of our rainbow
There's something I must say out loud

You're once, twice, three times a lady
And I love you
Yes, you're once, twice, three times a lady
And I love you
I love you

You shared my dreams, my joys, my pains
You made my life worth living for
And if I had to live my life over again, dear
I'd spend each and every moment with you

You're once, twice, three times a lady
And I love you
Yes, you're once, twice, three times a lady
And I love you
I love you

When we are together, the moments I cherish
With every beat of my heart
To touch you, to hold you, to feel you, to need you
There's nothing to keep us apart

You're once, twice, three times a lady
And I love you
Yes, you're once, twice, three times a lady
And I love you
I love you",['classic pop and rock'],224.1,10,1978,4.4,90.77,177,27,"{'neg': 0.014, 'neu': 0.675, 'pos': 0.312, 'compound': 0.996}",Three Times A Lady,2.1,Commodores,11,15
"I solve my problems and I see the light
We got a lovin' thing, we gotta feed it right
There ain't no danger we can go too far
We start believing now that we can be who we are
Grease is the word

They think our love is just a growing pain
Why don't they understand, it's just a crying shame
Their lips are lying, only real is real
We stop the fight right now, we got to be what we feel
Grease is the word

(Grease is the word, is the word that you heard)
It's got a groove, it's got a meaning
Grease is the time, is the place, is the motion
Grease is the way we are feeling

We take the pressure and we throw away
Conventionality belongs to yesterday
There is a chance that we can make it so far
We start believing now that we can be who we are
Grease is the word

(Grease is the word, is the word that you heard)
It's got a groove, it's got a meaning
Grease is the time, is the place, is the motion
Now, grease is the way we are feeling

This is a life of illusion 
Wrapped up in trouble
Laced with confusion
What are we doing here?

We take the pressure and we throw away
Conventionality belongs to yesterday
There is a chance that we can make it so far
We start believing now that we can be who we are (be who we are)
Grease is the word 

(Grease is the word, is the word that you heard)
It's got a groove, it's got a meaning
Grease is the time, is the place, is the motion
Now, grease is the way we are feeling

(Grease is the word, is the word that you heard)
It's got a groove, it's got a meaning
Grease is the time, is the place, is the motion
Now, grease is the way we are feeling

Grease is the word
Is the word
Is the word
Is the word
Is the word
Is the word
Is the word
Is the word
Is the word
Is the word
Is the word",['classic pop and rock'],422.1,11,1978,4.800000000000001,98.21,361,51,"{'neg': 0.079, 'neu': 0.861, 'pos': 0.06, 'compound': -0.8843000000000001}",Grease,1.3,Frankie Valli,19,35
"I got chills, they're multiplyin'
And I'm losin' control
'Cause the power you're supplyin'
It's electrifyin'!

You better shape up, 'cause I need a man
And my heart is set on you
You better shape up, you better understand
To my heart I must be true
Nothing left, nothing left for me to do

You're the one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh
The one I need (The one I need)
Oh, yes, indeed (Yes, indeed)

If you're filled with affection
You're too shy to convey
Meditate in my direction
Feel your way

I better shape up, 'cause you need a man
I need a man who can keep me satisfied
I better shape up if I'm gonna prove
You better prove that my faith is justified
Are you sure?
'Cause (yes) I'm sure down deep inside

You're the one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh
The one I need (The one I need)
Oh, yes, indeed (Yes, indeed)

You're the one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh
The one I need (The one I need)
Oh, yes, indeed (Yes, indeed)

You're the one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh, honey
The one that I want (You are the one I want)
Ooh ooh ooh
The one I need (The one I need)
Oh, yes, indeed (Yes, indeed)",['actor'],416.7,13,1978,4.4,99.23,347,50,"{'neg': 0.006, 'neu': 0.8150000000000001, 'pos': 0.179, 'compound': 0.9927}",You're The One That I Want,0.9,John Travolta,19,32
