lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Me and Mrs. Jones
We've got a thing going on
We both know that it's wrong
But it's much too strong
To let it go now

We meet everyday at the same café
6:30 and no one knows she'll be there
Holding hands, making all kinds of plans
While the jukebox play our favorite song

Me and Mrs. Mrs. Jones, Mrs. Jones, Mrs. Jones, Mrs. Jones
We've got a thing going on
We both know that it's wrong
But it's much too strong
To let it go now

We've gotta be extra careful
That we don't build our hopes up too high
'Cause she's got her own obligations
And so and so do I

Me and Mrs. Mrs. Jones, Mrs. Jones, Mrs. Jones, Mrs. Jones
We've got a thing going on
We both know that it's wrong
But it's much too strong
To let it go now

Well, it's time for us to be leaving
It hurts so much, it hurts so much inside
Now she'll go her way and I'll go mine
Tomorrow we'll meet the same place, the same time

Me and Mrs. Mrs. Jones, Mrs. Jones, Mrs. Jones, Mrs. Jones
We've got a thing going on
We've gotta be extra careful
We can't afford to build our hopes up too high

I wanna meet and talk with you
At the same place, the same café, the same time
And we're gonna hold hands like we used to
We're gonna talk it over, talk it over
We know, they know and you know and I know that it was wrong
But I'll make it strong
We've gotta let 'em know now
We've got a thing going on, thing going on","['american', 'classic pop and rock', 'pop']",307.8,15,1973,4.800000000000001,106.67,282,39,"{'neg': 0.083, 'neu': 0.8320000000000001, 'pos': 0.08600000000000001, 'compound': -0.0165}",Me And Mrs. Jones,0.1,Billy Paul,17,18
"Day after day I'm more confused
Yet I look for the light through the pouring rain
You know that's a game that I hate to lose
And I'm feelin' the strain
Ain't it a shame

Oh, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away
Oh, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away

Beginning to think that I'm wastin' time
I don't understand the things I do
The world outside looks so unkind
And I'm countin' on you
To carry me through

Oh, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away
Yeah, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away

And when my mind is free
You know a melody can move me
And when I'm feelin' blue
The guitar's comin' through to soothe me

Thanks for the joy that you've given me
I want you to know I believe in your song
And rhythm and rhyme and harmony
You've helped me along
Makin' me strong

Oh, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away
Give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away

Oh, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away
Hey, give me the beat boys and free my soul
I wanna get lost in your rock and roll and drift away

Na na na, won't you, won't you take me
Oh, take me",['classic pop and rock'],333.9,17,1973,5.2,105.66,307,37,"{'neg': 0.093, 'neu': 0.758, 'pos': 0.149, 'compound': 0.9682000000000001}",Drift Away,0.5,Dobie Gray,16,18
"You are the sunshine of my life
That's why I'll always be around
You are the apple of my eye
Forever you'll stay in my heart

I feel like this is the beginning
Though I've loved you for a million years
And if I thought our love was ending
I'd find myself drowning in my own tears

You are the sunshine of my life, yeah
That's why I'll always stay around, mmm yeah yeah
You are the apple of my eye
Forever you'll stay in my heart

You must have known that I was lonely
Because you came to my rescue
And I know that this must be heaven
How could so much love be inside of you?

You are the sunshine of my life, yeah
That's why I'll always stay around, mmm yeah yeah
You are the apple of my eye (Love has joined us)
Forever you'll stay in my heart (Love has joined us)

Yeah, you are the sunshine of my life, baby (Love has joined us)
That's why I'll always stay around (Love has joined us)...(fade)","['contemporary r&b', 'funk', 'pop', 'pop soul', 'rhythm & blues', 'rock and indie', 'soul']",219.6,19,1973,5.2,97.2,179,22,"{'neg': 0.021, 'neu': 0.742, 'pos': 0.23700000000000002, 'compound': 0.9919}",You Are The Sunshine Of My Life,1.7000000000000002,Stevie Wonder,13,8
"My father married a pure Cherokee
My mother's people were ashamed of me
The Indians said that I was white by law
The white man always called me ""Indian Squaw""

Half-breed, that's all I ever heard
Half-breed, how I learned to hate the word
Half-breed, ""She's no good,"" they warned.
Both sides were against me since the day I was born

We never settled, went from town to town
When you're not welcome you don't hang around
The other children always laughed at me
""Give her a feather, she's a Cherokee""

Half-breed, that's all I ever heard
Half-breed, how I learned to hate the word
Half-breed, ""She's no good,"" they warned.
Both sides were against me since the day I was born

We weren't accepted and I felt ashamed
Nineteen I left them, tell me who's to blame
My life since then has been from man to man
But I can't run away from what I am

Half-breed, that's all I ever heard
Half-breed, how I learned to hate the word
Half-breed, ""She's no good,"" they warned.
Both sides were against me since the day I was born

Half-breed, that's all I ever heard
Half-breed, how I learned to hate the word
Half-breed, ""She's no good,"" they warned.
Both sides were against me since the day I was born","['american', 'aor', 'baroque pop', 'classic pop and rock', 'dance', 'dance-pop', 'disco', 'folk', 'folk pop', 'pop', 'pop rock', 'rnb', 'rock']",273.6,20,1973,4.800000000000001,98.21,219,28,"{'neg': 0.163, 'neu': 0.8240000000000001, 'pos': 0.013000000000000001, 'compound': -0.9842000000000001}",Half Breed,1.3,Cher,18,17
"Out on the road for forty days
Last night in Little Rock put me in a haze
Sweet, sweet Connie, doin' her act
She had the whole show and that's a natural fact

Up all night with Freddie King
I got to tell you, poker's his thing
Booze and ladies keep me right
As long as we can make it to the show tonight

We're an American band
We're an American band
We're comin' to your town
We'll help you party it down
We're an American band

Four young chiquitas in Omaha
Waitin' for the band to return from the show
Feelin' good, feelin' right, it's Saturday night
The hotel detective, he was outta sight

Now these fine ladies, they had a plan
They was out to meet the boys in the band
They said, ""Come on, dudes. Let's get it on""
And we proceeded to tear that hotel down

We're an American band
We're an American band
We're comin' to your town
We'll help you party it down
We're an American band

We're an American band
We're an American band
We're comin' to your town
We'll help you party it down
We're an American band

We're an American band
We're an American band
We're comin' to your town
We'll help you party it down
We're an American band

We're an American band
We're an American band
We're comin' to your town
We'll help you party it down
We're an American band

We're an American band, wooh
We're an American band, wooh
We're an American band, wooh","['american', 'blues rock', 'hard rock', 'heavy psych', 'pop rock', 'rock']",342.0,23,1973,4.0,91.78,257,45,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.9884000000000001}",We're An American Band,1.7000000000000002,Grand Funk Railroad,15,32
"I been in the right place but it must have been the wrong time
I'd have said the right thing but I must have used the wrong line
I been in the right trip but I must have used the wrong car
My head was in a bad place and I'm wondering what it's good for
I been the right place but it must have been the wrong time
My head was in a bad place but I'm having such a good time

I been running trying to get hung up in my mind
Got to give myself a good talking-to this time
Just need a little brain salad surgery
Got to cure my insecurity

I been in the wrong place but it must have been the right time
I been in the right place but it must have been the wrong song
I been in the right vein but it seems like the wrong arm
I been in the right world but it seems wrong wrong wrong wrong wrong

Slipping dodging sneaking creeping hiding out down the street
See me life shaking with every ho' I meet
Refried confusion is making itself clear
Wonder which way do I go to get on out of here

I been in the right place but it must have been the wrong time
I'd have said the right thing but I must have used the wrong line
I'd have took the right road but I must have took a wrong turn
I'd have took the right move but I made it at the wrong time
I been on the trip road but I must have used the wrong car
My head was in a good place and I wonder what it's bad for.","['classic pop and rock', 'folk', 'new orleans r&b', 'psychedelic rock']",325.8,24,1973,6.800000000000001,101.59,290,24,"{'neg': 0.277, 'neu': 0.66, 'pos': 0.062, 'compound': -0.9977}","Right Place, Wrong Time",2.1,Dr. John,12,5
"Very superstitious, writing's on the wall
Very superstitious, ladder's 'bout to fall
Thirteen-month-old baby, broke the lookin' glass
Seven years of bad luck, your good thing's in your past

When you believe in things that you don't understand
Then you suffer
Superstition ain't the way
Yeah-eah, ay

Ooh, very superstitious, wash your face and hands
Rid me of the problem, do all that you can
Keep me in a daydream, keep me goin' strong, yeah
You don't wanna save me, sad is my song

When you believe in things that you don't understand
Then you suffer
Superstition ain't the way
Yeah, yeah
Oh, no
Ahh, ha!
Ow

Very superstitious, nothin' more to say
Very superstitious, the Devil's on his way
Thirteen-month-old baby, mmm, broke the lookin' glass
Seven years of bad luck, good things in your past
Mmm-hmm

When you believe in things that you don't understand
Then you suffer
Superstition ain't the way
No, no, no
Ooh

Ah-ah-ah, ah-ah
Ooh
Ah

Mmm, yeah, yeah, yeah, yeah
Hee, hee, hee, hee, hee, hee
Ooh-ooh
Ooh-ooh
Ooh-hoo
Hoo, hmm, hmm","['contemporary r&b', 'funk', 'pop', 'pop soul', 'rhythm & blues', 'rock and indie', 'soul']",224.1,26,1973,4.800000000000001,89.75,179,25,"{'neg': 0.181, 'neu': 0.683, 'pos': 0.136, 'compound': -0.9026000000000001}",Superstition,2.5,Stevie Wonder,21,14
"When I was a little boy (When I was just a boy)
And the Devil'd call my name (When I was just a boy)
I say, ""Now who do"" (Who)
""Who do you think you're fooling?"" (When I was just a boy)
I'm a consecrated boy (When I was just a boy)
Singer in a Sunday choir
Oh, my mama loves me, she loves me
She get down on her knees and hug me
And she loves me like a rock
She rocks me like the rock of ages
And loves me
She love me, love me, love me, love me

When I was grown to be a man (Grown to be a man)
Mm, and the Devil would call my name (Grown to be a man)
I say ""Now who do"" (Who)
""Who do you think you're fooling?"" (Grown to be a man)
I'm a consummated man (Grown to be a man)
I can snatch a little purity
My mama loves me, she loves me
She get down on her knees and hug me
Oh, she loves me like a rock
She rock me like the rock of ages
And loves me
She love me, love me, love me, love me

And if I was the President (Was the President)
The minute the Congress call my name (Was the President)
I say ""Now, who do"" (Who)
""Who do you think you're fooling?"" (Who do you think you're fooling?)
I got the Presidential seal (Was the President)
I'm up on the Presidential podium
My mama loves me, she loves me
She get down on her knees and hug me
Oh, and she loves me like a rock
She rock me like the rock of ages
And love me
She love me, love me, love me, love me
Love me like a rock
She love me, love me, love me, love me
Love me like a rock
She love me, love me, love me, love me
Love me like a rock
Whoo, yeah
Love me like a rock
La-la-la-la-la-la
Rock me like the rock of ages
Love me like a rock
Love me like a rock
Rock me like the rock of ages
Love me like a rock
Love me like a rock
La-la-la-la-la-la
Rock me like the rock of ages
Love me like a rock
Love me like a rock
Whoo-hoo
Rock me like the rock of ages
Love me like a rock
Love me like a rock
Rock me like the rock of ages
Love me like a rock
Love me like a rock
Rock me like the rock of ages
Love me like a rock
Love me like a rock
Rock me like the rock of ages","['american', 'classic', 'classic pop and rock', 'contemporary folk', 'folk', 'folk pop', 'folk rock', 'paul-simon', 'pop', 'pop rock', 'pop/rock', 'rock', 'singer/songwriter', 'various artists', 'world']",532.8,27,1973,4.800000000000001,98.21,449,64,"{'neg': 0.007, 'neu': 0.53, 'pos': 0.463, 'compound': 0.9998}",Loves Me Like A Rock,1.3,Paul Simon,18,32
"There's got to be a morning after
If we can hold on through the night
We have a chance to find the sunshine
Let's keep on looking for the light

Oh, can't you see the morning after?
It's waiting right outside the storm
Why don't we cross the bridge together
And find a place that's safe and warm?

It's not too late, we should be giving
Only with love can we climb
It's not too late, not while we're living
Let's put our hands out in time

There's got to be a morning after
We're moving closer to the shore
I know we'll be there by tomorrow
And we'll escape the darkness
We won't be searching anymore

There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)","['broadway theatre', 'pop']",252.9,28,1973,4.4,90.77,201,29,"{'neg': 0.01, 'neu': 0.904, 'pos': 0.08600000000000001, 'compound': 0.9295}",The Morning After,2.1,Maureen McGovern,18,15
"He was born in the summer of his 27th year
Comin' home to a place he'd never been before
He left yesterday behind him, you might say he was born again
You might say he found a key for ev'ry door

When he first came to the mountains, his life was far away
On the road and hangin' by a song
But the string's already broken and he doesn't really care
It keeps changin' fast and it don't last for long

But the Colorado Rocky Mountain high
I've seen it rainin' fire in the sky
The shadow from the starlight is softer than a lullaby
Rocky Mountain high (Colorado)
Rocky Mountain high (high in Colorado)

He climbed cathedral mountains, he saw silver clouds below
He saw everything as far as you can see
And they say that he got crazy once and he tried to touch the sun
And he lost a friend but kept the memory

Now he walks in quiet solitude, the forests and the streams
Seeking grace in every step he takes
His sight has turned inside himself to try and understand
The serenity of a clear blue mountain lake

And the Colorado Rocky Mountain high
I've seen it rainin' fire in the sky
Talk to God and listen to the casual reply
Rocky Mountain high (high in Colorado)
Rocky Mountain high (high in Colorado)

Now his life is full of wonder but his heart still knows some fear
Of a simple thing he cannot comprehend
Why they try to tear the mountains down to bring in a couple more
More people, more scars upon the land

And the Colorado Rocky Mountain high
I've seen it rainin' fire in the sky
I know he'd be a poorer man if he never saw an eagle fly
Rocky Mountain high

It's a Colorado Rocky Mountain high
I've seen it rain fire in the sky
Friends around the campfire and everybody's high
Rocky Mountain high (high in Colorado)
Rocky Mountain high (high in Colorado)
Rocky Mountain high (high in Colorado)
Rocky Mountain high (high in Colorado)
Rocky Mountain high (high in Colorado)
Rocky Mountain high (high in Colorado)","['american', 'country', 'country folk', 'death by airplane', 'folk', 'folk rock', 'pop', 'pop folk', 'rock', 'rock and roll']",475.2,29,1973,5.2,88.74,358,43,"{'neg': 0.069, 'neu': 0.885, 'pos': 0.046, 'compound': -0.7765000000000001}",Rocky Mountain High,2.9,John Denver,37,18
