lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"The first time, ever I saw your face
I thought the sun rose in your eyes
And the moon and the stars
Were the gifts you gave
To the dark, and the endless skies
My Love.

And the first time, ever I kissed your mouth
I felt the earth move in my hands
Like the trembling heart
Of a captive bird
That was there, at my command
My Love.

And the first time, ever I lay with you
I felt your heart so close to mine
And I knew our joy
Would fill the earth
And last, til the end of time
My Love.
And last, 'til the end of time.
My love.

The first time, ever I saw
Your face
Your face
Your fa-ace
Your face.","['american', 'folk', 'jazz', 'jazz and blues', 'pop', 'r&b', 'soul', 'tracks']",143.1,1,1972,4.800000000000001,106.67,127,17,"{'neg': 0.02, 'neu': 0.909, 'pos': 0.07100000000000001, 'compound': 0.7506}",The First Time Ever I Saw Your Face,0.1,Roberta Flack,5,5
"In a little while from now
If I'm not feeling any less sour
I promise myself to treat myself
And visit a nearby tower

And climbing to the top
Will throw myself off
In an effort to make clear to whomever
What it's like when you're shattered

Left standing in the lurch 
At a church where people saying 
My God, that's tough, she stood him up
No point in us remaining 

We may as well go home
As I did on my own
Alone again, naturally

To think that only yesterday
I was cheerful, bright and gay
Looking forward to, well, who wouldn't do
The role I was about to play

But as if to knock me down
Reality came around
And without so much as a mere touch
Cut me into little pieces

Leaving me to doubt
Talk about God in His mercy
Who, if He really does exist
Why did He desert me?

And in my hour of need
I truly am, indeed
Alone again, naturally

It seems to me that there are more hearts
Broken in the world that can't be mended
Left unattended
What do we do?
What do we do?

Alone again, naturally

Now, looking back over the years
And whatever else that appears
I remember I cried when my father died
Never wishing to hide the tears

And at sixty-five years old
My mother, God rest her soul
Couldn't understand why the only man
She had ever loved had been taken

Leaving her to start
With a heart so badly broken
Despite encouragement from me
No words were ever spoken

And when she passed away
I cried and cried all day
Alone again, naturally 
Alone again, naturally","['british', 'classic pop and rock', 'english', 'irish', 'uk']",368.1,2,1972,4.0,91.78,283,51,"{'neg': 0.157, 'neu': 0.706, 'pos': 0.137, 'compound': -0.6527000000000001}",Alone Again,1.7000000000000002,Gilbert O'Sullivan,42,16
"A long, long time ago
I can still remember how that music used to make me smile
And I knew if I had my chance
That I could make those people dance
And maybe they'd be happy for a while

But February made me shiver
With every paper I'd deliver
Bad news on the doorstep
I couldn't take one more step

I can't remember if I cried
When I read about his widowed bride
But something touched me deep inside
The day the music died

So bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry
And them good old boys were drinkin' whiskey and rye
Singin' ""This'll be the day that I die
This'll be the day that I die""

Did you write the book of love?
And do you have faith in God above?
If the Bible tells you so
Now, do you believe in rock and roll?
Can music save your mortal soul?
And can you teach me how to dance real slow?

Well, I know that you're in love with him
'Cause I saw you dancin' in the gym
You both kicked off your shoes
Man, I dig those rhythm and blues

I was a lonely teenage broncin' buck
With a pink carnation and a pickup truck
But I knew I was out of luck
The day the music died

I started singin' bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry
Them good old boys were drinkin' whiskey and rye
Singin' ""This'll be the day that I die
This'll be the day that I die""

Now for ten years we've been on our own
And moss grows fat on a rollin' stone
But that's not how it used to be
When the jester sang for the king and queen
In a coat he borrowed from James Dean
And a voice that came from you and me

Oh, and while the king was looking down
The jester stole his thorny crown
The courtroom was adjourned
No verdict was returned

And while Lenin read a book on Marx
A quartet practiced in the park
And we sang dirges in the dark
The day the music died

We were singin' bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry 
Them good old boys were drinkin' whiskey and rye
Singin' ""This'll be the day that I die
This'll be the day that I die""

Helter skelter in a summer swelter
The birds flew off with a fallout shelter
Eight miles high and falling fast
It landed foul on the grass
The players tried for a forward pass
With the jester on the sidelines in a cast

Now the halftime air was sweet perfume
While the sergeants played a marching tune
We all got up to dance
Oh, but we never got the chance

'Cause the players tried to take the field
The marching band refused to yield
Do you recall what was revealed
The day the music died?

We started singin' bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry
Them good old boys were drinkin' whiskey and rye
And singin' ""This'll be the day that I die
This'll be the day that I die""

Oh, and there we were all in one place
A generation lost in space
With no time left to start again
So come on, Jack be nimble, Jack be quick
Jack Flash sat on a candlestick
'Cause fire is the devil's only friend

Oh, and as I watched him on the stage
My hands were clenched in fists of rage
No angel born in Hell
Could break that Satan's spell

And as the flames climbed high into the night
To light the sacrificial rite
I saw Satan laughing with delight
The day the music died

He was singin' bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry
Them good old boys were drinkin' whiskey and rye
And singin' ""This'll be the day that I die
This'll be the day that I die""

I met a girl who sang the blues
And I asked her for some happy news
But she just smiled and turned away
I went down to the sacred store
Where I'd heard the music years before
But the man there said the music wouldn't play

And in the streets, the children screamed
The lovers cried and the poets dreamed
But not a word was spoken
The church bells all were broken

And the three men I admire most
The Father, Son and the Holy Ghost
They caught the last train for the coast
The day the music died

And they were singin' bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry
And them good old boys were drinkin' whiskey and rye
Singin' ""This'll be the day that I die
This'll be the day that I die""

They were singin' bye-bye, Miss American Pie
Drove my Chevy to the levee, but the levee was dry
Them good old boys were drinkin' whiskey and rye
And singin' ""This'll be the day that I die""","['classic pop and rock', 'folk']",1036.8,3,1972,4.800000000000001,98.21,866,117,"{'neg': 0.13, 'neu': 0.764, 'pos': 0.106, 'compound': -0.9738}",American Pie,1.3,Don McLean,81,46
"Candy Man, hey Candy Man
Alright everybody, gather around
The Candy Man is here
What kind of candy do you want?
Sweet chocolate? Chocolate walnut candy?
Gum drops? Anything you want
You've come to the right man because
I'm the Candy Man

Who can take a sunrise?
(Who can take a sunrise?)
Sprinkle it with dew
(Sprinkle it with dew)
Cover it with chocolate and a miracle or two

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can 'cause he mixes it with love
And makes the world taste good
(Makes the world taste good)

Who can take the rainbow?
(Who can take the rainbow?)
Wrap it in a sigh
(Wrap it in a sigh)
Soak it in the sun and make a groovy lemon pie

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can 'cause he mixes it with love
And makes the world taste good
(Makes the world taste good)

The Candy Man makes everything he bakes
Satisfying and delicious
Now, you talk about your childhood wishes
You can even eat the dishes

Oh, who can take tomorrow?
(Who can take tomorrow?)
Dip it in a dream
(Dip it in a dream)
Separate the sorrow and collect up all the cream

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can 'cause he mixes it with love
And makes the world taste good
(Makes the world taste good)

The Candy Man makes everything he bakes
Satisfying and delicious
Talk about your childhood wishes
You can even eat the dishes

Yeah, yeah, yeah, who can take tomorrow?
(Who can take tomorrow?)
Dip it in a dream
(Dip it in a dream)
Separate the sorrow and collect up all the cream

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can 'cause he mixes it with love
And makes the world taste good
(Makes the world taste good)

Yes, the Candy Man can 'cause he mixes it with love
And makes the world taste good
(Makes the world taste good)

A candy man, a candy man, a candy man
Makes the world taste good
A candy man, a candy man, a candy man
Makes the world taste good
A candy man, a candy man",['death by throat cancer'],509.4,5,1972,4.4,90.77,398,64,"{'neg': 0.015, 'neu': 0.795, 'pos': 0.19, 'compound': 0.997}",Candy Man,2.1,Sammy Davis Jr.,31,37
"Sometimes in our lives
We all have pain, we all have sorrow
But if we are wise
We know that there's always tomorrow

Lean on me when you're not strong
And I'll be your friend, I'll help you carry on
For it won't be long
'Til I'm gonna need somebody to lean on

Please, swallow your pride
If I have things you need to borrow
For no one can fill those of your needs
That you won't let show

You just call on me, brother, when you need a hand
We all need somebody to lean on
I just might have a problem that you'll understand
We all need somebody to lean on

Lean on me when you're not strong
And I'll be your friend, I'll help you carry on
For it won't be long
'Til I'm gonna need somebody to lean on

You just call on me, brother, when you need a hand
We all need somebody to lean on
I just might have a problem that you'll understand
We all need somebody to lean on

If there is a load
You have to bear that you can't carry
I'm right up the road, I'll share your load
If you just call me

Call me (If you need a friend)
Call me (Call me uh-huh)
Call me (When you need a friend)
Call me (If you ever need a friend)
Call me (Call me)
Call me (Call me)
Call me (Call me)
Call me (Call me)
Call me (If you need a friend)
Call me (Call me)
Call me (Call me)
Call me (Call me)
Call me (Call me)
Call me","['classic pop and rock', 'deep soul', 'funk', 'pop soul', 'rhythm & blues', 'smooth soul', 'soul']",297.9,7,1972,4.4,107.69,272,41,"{'neg': 0.068, 'neu': 0.835, 'pos': 0.097, 'compound': 0.8174}",Lean On Me,-0.30000000000000004,Bill Withers,12,23
"Girl you're gettin' that look in your eyes
And it's startin' to worry me
I ain't ready for no family ties
Nobody's gonna hurry me

Just keep it friendly girl
'Cause I don't wanna leave
Don't start clingin' to me girl
'Cause I can't breathe

Baby baby, don't get hooked on me
Baby baby, don't get hooked on me
'Cause I'll just use you then I'll set you free
Baby baby, don't get hooked on me

Girl, you're a hot-blooded woman, child
And it's warm where you're touchin' me
But I can tell by your tremblin' smile
You're seein' way too much in me

Girl, don't let your life
Get tangled up with mine
'Cause I'll just leave you 
I can't take no clingin' vine

Baby baby, don't get hooked on me
Baby baby, don't get hooked on me
'Cause I'll just use you then I'll set you free
Baby baby, don't get hooked on me

Baby baby, don't get hooked on me
Baby baby, don't get hooked on me
'Cause I'll just use you then I'll set you free
Baby baby, don't get hooked on me

Baby baby don't get hooked on me",['pop country rock'],238.5,8,1972,4.4,99.23,194,29,"{'neg': 0.024, 'neu': 0.86, 'pos': 0.115, 'compound': 0.9389000000000001}",Baby Don't Get Hooked On Me,0.9,Mac Davis,16,16
"The love between the two of us was dying
And it got so bad I knew I had to leave
But halfway down that highway when I turned around I saw
My little daughter running after me
Crying

Daddy, don't you walk so fast
Daddy, don't you walk so fast
Daddy, slow down some 'cause you're makin' me run
Daddy, don't you walk so fast

Now, it broke my heart to tell my little daughter
That her daddy had to run to catch a train
She had no way of knowin' I was leavin' home for good
I turned around and there she was again
As she said to me

Daddy, don't you walk so fast
My daughter cried, daddy, don't you walk so fast
Daddy, slow down some 'cause you're makin' me run
Daddy, don't you walk so fast

If only for the sake of my sweet daughter
I just had to turn back home right there and then
And try to start a new life with the mother of my child
I couldn't bear to hear those words again
She cried and said

Daddy, don't you walk so fast
My daughter cried, daddy, don't you walk so fast
Daddy, slow down some 'cause you're makin' me run
Oh, daddy, don't you walk so fast

(Daddy, don't you walk so fast)
My daughter cried (Daddy, don't you walk so fast)
Daddy, slow down some 'cause you're makin' me run","['american', 'singer']",274.5,10,1972,5.2,105.66,240,29,"{'neg': 0.096, 'neu': 0.864, 'pos': 0.04, 'compound': -0.902}",Daddy Don't You Walk So Fast,0.5,Wayne Newton,10,14
"(Let's stay together)

I, I'm so in love with you
Whatever you want to do is all right with me
'Cause you make me feel so brand new
And I want to spend my life with you

Let me say, since (baby)
Since we've been together
Loving you forever is what I need
Let me be the one you come running to
I'll never be untrue

Ooh baby, let's, let's stay together
Loving you whether
Whether times are good or bad
Happy or sad

Ooh, yeah
Whether times are good or bad
Happy or sad

Why, somebody, why people break up
And turn around and make up
I just can't deceive
You'd never do that to me, would you baby?
Staying being around you is all I see

Here's what I want us to do
Let's, we ought to stay together
Loving you whether
Whether times are good or bad
Happy or sad

Come on, let's, let's stay together
Loving you whether
Whether times are good or bad
Happy or sad","['gospel', 'smooth soul', 'soul', 'soul and reggae', 'southern soul']",211.5,11,1972,4.0,100.24,171,30,"{'neg': 0.11900000000000001, 'neu': 0.633, 'pos': 0.248, 'compound': 0.9786}",Let's Stay Together,0.5,Al Green,15,14
"Oh, girl
I'd be in trouble if you left me now
'Cause I don't know where to look for love
I just don't know how

Oh, girl
How I depend on you
To give me love when I need it
Right on time you would always be

All my friends call me a fool
They say let the woman take care of you
So I try to be hip and think like the crowd
But even the crowd can't help me now, oh

Oh, girl
Tell me, what am I gonna do
I know I've got a guilty face
Girl, I feel so out of place, oh, yeah yeah

Don't know where to go, who to see, yeah

Oh, girl
I guess I better go
I can save myself a lot of useless tears
Girl, I've gotta get away from here

Oh, girl
Pain will double if you leave me now
'Cause I don't know where to look for love
And I don't, I don't know how

Oh, yeah
Oh, girl
Why do I love you so?
Yeah

Better be on my way, I can't stay
Have you ever seen such a helpless man, oh no
Oh girl","['classic pop and rock', 'soul']",213.3,13,1972,5.2,105.66,198,23,"{'neg': 0.112, 'neu': 0.684, 'pos': 0.20400000000000001, 'compound': 0.9703}",Oh Girl,0.5,Chi-Lites,6,13
"When I was a little bitty boy
My grandmother bought me a cute little toy
Silver bells hanging on a string
She told me it was my ding-a-ling-a-ling, oh

My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling
My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling

You know, then mama took me to Sunday school
They tried to teach me the golden rule
Everytime that choir would sing
Watch me playin' with my ding-a-ling-a-ling, oh

My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling
My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling

Once I was climbing the garden wall
I slipped and had a terrible fall
I fell so hard, I heard bells ring
But held on to my ding-a-ling-a-ling, oh

My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling
My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling

Once, I was swimmin' 'cross Turtle Creek
Man, them snappers all around my feet
Sure was hard swimmin' 'cross that thing
With both hands holdin' my ding-a-ling-a-ling, oh

My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling
My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling

This little song, it ain't so sad
The cutest little song you ever had
Those of you who will not sing
You must be playin' with your own ding-a-ling

My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling
My ding-a-ling, my ding-a-ling
I want you to play with my ding-a-ling

Your own ding-a-ling, your own ding-a-ling 
We saw you playin' with your own ding-a-ling
My ding-a-ling, everybody sing 
I wanna play with my ding-a-ling
I wanna play with my ding-a-ling","['american', 'blues', 'blues rock', 'classic pop and rock', 'novelty', 'rhythm & blues', 'rock', 'rock & roll', 'rock and roll', 'rock n roll', 'usa']",382.5,15,1972,4.4,90.77,294,45,"{'neg': 0.022, 'neu': 0.799, 'pos': 0.179, 'compound': 0.9878}",My Ding-A-Ling,2.1,Chuck Berry,16,28
