lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Those schoolgirl days
Of telling tales and biting nails are gone
But in my mind
I know they will still live on and on

But how do you thank someone
Who has taken you from crayons to perfume?
It isn't easy, but I'll try

If you wanted the sky
I would write across the sky in letters
That would soar a thousand feet high
To Sir, with love

The time has come
For closing books and long last looks must end
And as I leave
I know that I am leaving my best friend

A friend who taught me right from wrong
And weak from strong, that's a lot to learn
What, what can I give you in return?

If you wanted the moon
I would try to make a start
But I would rather you let me give my heart
To Sir, with love","['brit award petition', 'british', 'classic pop and rock', 'scottish', 'uk']",158.4,1,1967,4.4,107.69,145,22,"{'neg': 0.066, 'neu': 0.737, 'pos': 0.197, 'compound': 0.9789}",To Sir With Love,-0.30000000000000004,Lulu,10,5
"Gimme a ticket for an aeroplane
Ain't got time to take a fast train
Lonely days are gone, I'm-a goin' home
My baby, just-a wrote me a letter

I don't care how much money I gotta spend
Got to get back to my baby again
Lonely days are gone, I'm-a goin' home
My baby, just-a wrote me a letter

Well, she wrote me a letter
Said she couldn't live without me no more
Listen, mister, can't you see I got to get back
To my baby once-a more
Anyway, yeah!

Gimme a ticket for an aeroplane
Ain't got time to take a fast train
Lonely days are gone, I'm-a goin' home
My baby, just-a wrote me a letter

Well, she wrote me a letter
Said she couldn't live without me no more
Listen, mister, can't you see I got to get back
To my baby once-a more
Anyway, yeah!

Gimme a ticket for an aeroplane
Ain't got time to take a fast train
Lonely days are gone, I'm-a goin' home
My baby, just-a wrote me a letter

My baby, just-a wrote me a letter",['classic pop and rock'],250.2,2,1967,4.800000000000001,81.29,184,25,"{'neg': 0.074, 'neu': 0.882, 'pos': 0.045, 'compound': -0.738}",The Letter,3.7,Box Tops,13,21
"It was the third of June, another sleepy, dusty Delta day
I was out choppin' cotton and my brother was balin' hay
And at dinner time we stopped and walked back to the house to eat
And Mama hollered out the back door, ""Y'all remember to wipe your feet.""
And then she said, ""I got some news this mornin' from Choctaw Ridge.
Today Billie Joe MacAllister jumped off the Tallahatchie Bridge.""

And Papa said to Mama as he passed around the black-eyed peas
""Well, Billie Joe never had a lick of sense. Pass the biscuits, please.
There's five more acres in the lower forty I've got to plow.""
And Mama said it was a shame about Billie Joe, anyhow
Seems like nothin' ever comes to no good up on Choctaw Ridge
And now Billie Joe MacAllister's jumped off the Tallahatchie Bridge

And brother said he recollected when he and Tom and Billie Joe
He put a frog down my back at the Carroll County picture show
And wasn't I talkin' to him after church last Sunday night?
""I'll have another piece of apple pie. You know, it don't seem right.
I saw him at the sawmill yesterday on Choctaw Ridge.
And now you tell me Billie Joe's jumped off the Tallahatchie Bridge.""

Mama said to me, ""Child, what's happened to your appetite?
I've been cookin' all morning and you haven't touched a single bite.
That nice young preacher, Brother Taylor, dropped by today.
Said he'd be pleased to have dinner on Sunday. Oh, by the way,
He said he saw a girl that looked a lot like you up on Choctaw Ridge.
And she and Billie Joe was throwing somethin' off the Tallahatchie Bridge.""

A year has come 'n' gone since we heard the news 'bout Billie Joe
And brother married Becky Thompson, they bought a store in Tupelo
There was a virus going 'round, Papa caught it and he died last Spring
And now Mama doesn't seem to wanna do much of anything
And me, I spend a lot of time pickin' flowers up on Choctaw Ridge
And drop them into the muddy water off the Tallahatchie Bridge","['baroque pop', 'blue-eyed soul', 'classic pop and rock', 'contemporary folk', 'country', 'country pop', 'country soul', 'delta blues']",470.7,3,1967,6.0,86.71,359,33,"{'neg': 0.043000000000000003, 'neu': 0.92, 'pos': 0.037, 'compound': -0.21680000000000002}",Ode To Billie Joe,3.7,Bobby Gentry,51,3
"Who's peeking out from under a stairway
Calling a name that's lighter than air?
Who's bending down to give me a rainbow?
Everyone knows it's Windy

Who's tripping down the streets of the city
Smiling at everybody she sees?
Who's reaching out to capture a moment?
Everyone knows it's Windy

And Windy has stormy eyes
That flash at the sound of lies
And Windy has wings to fly
Above the clouds (Above the clouds)
Above the clouds (Above the clouds)

And Windy has stormy eyes
That flash at the sound of lies
And Windy has wings to fly
Above the clouds (Above the clouds)
Above the clouds (Above the clouds)

Who's tripping down the streets of the city
Smiling at everybody she sees?
Who's reaching out to capture a moment?
Everyone knows it's Windy

Who's tripping down the streets of the city
Smiling at everybody she sees?
Who's reaching out to capture a moment?
Everyone knows it's Windy

Who's tripping down the streets of the city
Smiling at everybody she sees?
Who's reaching out to capture a moment?
Everyone knows it's Windy

Who's tripping down the streets of the city
Smiling at everybody she sees?
Who's reaching out to capture a moment?
Everyone knows it's Windy

Who's tripping down the streets of the city
Smiling at everybody she sees?
Who's reaching out to capture a moment?
Everyone knows it's Windy","['pop', 'sunshine pop']",319.5,4,1967,4.4,82.31,230,38,"{'neg': 0.023, 'neu': 0.854, 'pos': 0.123, 'compound': 0.9646}",Windy,3.3,Association,17,34
"I thought love was only true in fairy tales
Meant for someone else but not for me

Love was out to get me
That's the way it seemed
Disappointment haunted all my dreams

Then I saw her face, now I'm a believer
Not a trace of doubt in my mind
I'm in love
I'm a believer, I couldn't leave her if I tried

I thought love was more or less a given thing
Seems the more I gave the less I got

What's the use in tryin'
All you get is pain
When I needed sunshine I got rain

Then I saw her face, now I'm a believer
Not a trace of doubt in my mind
I'm in love
I'm a believer, I couldn't leave her if I tried, ah

Oh, love was out to get me
That's the way it seemed
Disappointment haunted all my dreams

Then I saw her face, now I'm a believer
Not a trace of doubt in my mind
I'm in love
Oh, I'm a believer, I couldn't leave her if I tried

Yes, I saw her face, now I'm a believer
Not a trace of doubt in my mind
Said, I'm a believer, yeah
Said, I'm a believer, yeah (I'm a believer)
Said, I'm a believer, yeah (I'm a believer)","['american', 'blues rock', 'pop', 'pop/rock', 'psychedelic pop', 'psychedelic rock', 'rock', 'rock and indie', 'sunshine pop']",253.8,5,1967,4.800000000000001,98.21,216,30,"{'neg': 0.153, 'neu': 0.61, 'pos': 0.23700000000000002, 'compound': 0.9653}",I'm A Believer,1.3,Monkees,9,17
"You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire

The time to hesitate is through
No time to wallow in the mire
Try now, we can only lose
And our love become a funeral pyre

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire, yeah

The time to hesitate is through
No time to wallow in the mire
Try now, we can only lose
And our love become a funeral pyre

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire, yeah

You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire","['acid rock', 'american', 'blues rock', 'classic pop and rock', 'hard rock', 'poetry', 'psychedelic pop', 'psychedelic rock', 'rock', 'true classics']",243.9,6,1967,4.4,99.23,207,31,"{'neg': 0.252, 'neu': 0.6960000000000001, 'pos': 0.052000000000000005, 'compound': -0.9904000000000001}",Light My Fire,0.9,Doors,5,26
"I know I stand in line until you think
You have the time to spend an evening with me
And if we go someplace to dance
I know that there's a chance you won't be leaving with me
And afterwards we drop into a quiet little place
And have a drink or two
And then I go and spoil it all by saying
Something stupid like I love you

I can see it in your eyes that you despise
The same old lines you heard the night before
And though it's just a line to you for me it's true
And never seemed so right before

I practice everyday to find some clever lines
To say to make the meaning come true
But then I think I'll wait until the evening gets late
And I'm alone with you
The time is right your perfume fills my head
The stars get red and on the nights so blue
And then I go and spoil it all by saying
Something stupid like I love you",['classic pop and rock'],209.7,7,1967,5.2,97.2,173,20,"{'neg': 0.073, 'neu': 0.797, 'pos': 0.131, 'compound': 0.8934000000000001}",Somethin' Stupid,1.7000000000000002,Nancy Sinatra,11,3
"Groovin' on a Sunday afternoon
Really couldn't get away too soon
I can't imagine anything that's better
The world is ours whenever we're together
There ain't a place I'd like to be instead of

Movin' down a crowded avenue
Doin' anything we like to do
There's always lots of things that we can see
You can be anyone we like to be
All those happy people we could meet

Just groovin' on a Sunday afternoon
Really couldn't get away too soon
No, no, no, no

(Ah, ah, ah)
(Ah, ah, ah)
(Ah, ah, ah)

We'll keep on spending sunny days this way
We're gonna talk and laugh our time away
I feel it coming closer day by day
Life would be ecstasy, you and me endlessly

Groovin' on a Sunday afternoon
Really couldn't get away too soon
No, no, no, no
Groovin', uh huh
Groovin'",['classic pop and rock'],187.2,9,1967,4.4,90.77,145,24,"{'neg': 0.147, 'neu': 0.749, 'pos': 0.10400000000000001, 'compound': -0.257}",Groovin',2.1,Young Rascals,17,10
"You're just too good to be true
Can't take my eyes off you
You'd be like heaven to touch
I wanna hold you so much

At long last love has arrived
And I thank God I'm alive
You're just too good to be true
Can't take my eyes off you

Pardon the way that I stare
There's nothing else to compare
The sight of you leaves me weak
There are no words left to speak

But if you feel like I feel
Please let me know that it's real
You're just too good to be true
Can't take my eyes off you

I love you, baby
And if it's quite alright, I need you, baby
To warm a lonely night, I love you, baby
Trust in me when I say

Oh, pretty baby
Don't bring me down, I pray, oh pretty baby
Now that I found you, stay
And let me love you, baby
Let me love you.

You're just too good to be true
Can't take my eyes off you
You'd be like heaven to touch
I wanna hold you so much

At long last love has arrived
And I thank God I'm alive
You're just too good to be true
Can't take my eyes off you

I love you, baby
And if it's quite alright I need you, baby
To warm a lonely night, I love you, baby
Trust in me when I say

Oh, pretty baby
Don't bring me down, I pray, oh pretty baby
Now that I found you, stay, oh pretty baby
Trust in me when I say

Oh, pretty baby",['classic pop and rock'],303.3,10,1967,4.4,107.69,266,42,"{'neg': 0.029, 'neu': 0.5700000000000001, 'pos': 0.401, 'compound': 0.999}",Can't Take My Eyes Off You,-0.30000000000000004,Frankie Valli,11,28
"""Children, behave""
That's what they say when we're together
""And watch how you play""
They don't understand

And so we're running just as fast as we can
Holding on to one another's hand
Trying to get away into the night
And then you put your arms around me 
As we tumble to the ground and then you say

I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound

Look at the way
We gotta hide what we're doing
'Cause what would they say
If they ever knew

And so we're running just as fast as we can
Holding on to one another's hand
Trying to get away into the night
And then you put your arms around me 
As we tumble to the ground and then you say

I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound

I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now","['garage rock', 'psychedelic rock']",262.8,12,1967,4.4,99.23,213,32,"{'neg': 0.11900000000000001, 'neu': 0.852, 'pos': 0.029, 'compound': -0.936}",I Think We're Alone Now,0.9,Tommy James and The Shondells,8,22
